Geneid	Chr	Start	End	Strand	Length	SRR5298122	SRR5298123	SRR5298124	SRR5298125	SRR5298126	SRR5298127	SRR5298128	SRR5298129	SRR5298130	SRR5298131	SRR5298132	SRR5298133	SRR5298134	SRR5298135
gene:PVX_080070	10	343425	345985	-	2561	1157	1239	2998	3250	797	939	2078	2151	917	1004	744	799	26	65
gene:PVX_080075	10	345890	347498	+	1609	729	811	1962	2312	574	577	1310	1506	516	597	447	522	10	27
gene:PVX_080080	10	348108	350329	-	2222	1031	1144	2349	2724	753	926	1675	1938	819	829	643	779	26	69
gene:PVX_080085	10	353159	354266	+	1108	492	614	1521	1567	400	439	950	1116	419	410	372	399	12	34
gene:PVX_080090	10	354356	357522	-	3167	1515	1627	3011	3277	1192	1260	2025	2235	1088	1272	1020	1063	90	81
gene:PVX_080095	10	358242	361055	+	2814	1228	1248	3042	3188	870	892	2027	2112	993	992	718	818	27	88
gene:PVX_080100	10	361490	366095	-	4606	2079	2346	3001	3170	1545	1718	1955	2244	1716	1882	1393	1529	46	107
gene:PVX_080105	10	370279	376086	-	5808	2031	2253	3809	4282	1438	1601	2866	3163	1574	1872	1289	1514	47	117
gene:PVX_080110	10	380286	381700	+	1415	692	722	1951	2129	562	534	1326	1392	525	592	455	503	16	34
gene:PVX_080115	10	381748	382874	-	1127	452	513	1277	1509	324	376	893	956	356	413	288	313	15	33
gene:PVX_080120	10	384143	385612	-	1470	693	805	1618	1752	549	614	1126	1253	629	640	476	585	25	47
gene:PVX_080125	10	387622	388474	-	853	382	428	1201	1254	275	345	819	905	337	326	310	290	6	14
gene:PVX_080130	10	389800	417168	-	27369	12062	12923	8760	9592	9086	9931	5582	6003	9341	10077	7740	8635	368	695
gene:PVX_080135	10	419988	422419	+	2432	1054	1083	2910	3189	812	859	1974	2003	805	856	693	724	30	52
gene:PVX_080140	10	422594	424057	-	1464	637	665	1930	2067	468	598	1190	1330	476	542	411	476	12	38
gene:PVX_080145	10	424988	427647	+	2660	1151	1285	3048	3315	924	1027	2096	2278	956	990	864	907	60	68
gene:PVX_080150	10	431456	437520	-	6065	2399	2634	4331	4893	1857	2022	3010	3410	1925	2018	1604	1773	62	123
gene:PVX_080155	10	437790	440579	-	2790	1116	1150	3064	3362	853	909	2123	2209	882	1028	733	822	43	68
gene:PVX_080160	10	441543	444174	-	2632	1214	1344	3118	3573	895	1031	2241	2529	968	1051	775	842	24	72
gene:PVX_080165	10	446266	446547	+	282	131	166	434	584	92	117	306	359	105	127	119	114	3	8
gene:PVX_080170	10	446956	448518	-	1563	705	746	1954	2326	582	582	1399	1576	549	583	438	514	19	42
gene:PVX_080175	10	448912	450890	+	1979	955	976	2507	2757	676	798	1733	1769	748	750	664	677	49	413
gene:PVX_080180	10	452549	457290	+	4742	1917	2201	4258	4892	1475	1727	2541	3051	1542	1699	1290	1490	55	110
gene:PVX_080185	10	457613	459017	-	1405	636	735	1644	1759	491	542	1131	1282	540	482	420	459	13	32
gene:PVX_080190	10	460118	465858	+	5741	2504	2609	3480	3732	1775	1970	2454	2682	1931	1929	1654	1808	111	132
gene:PVX_080195	10	466562	468909	+	2348	885	1045	2126	2556	670	773	1425	1629	709	794	602	686	16	43
gene:PVX_080200	10	468999	471933	-	2935	1207	1330	3170	3643	978	1044	2104	2484	992	1114	859	932	36	61
gene:PVX_080205	10	472444	478542	+	6099	2525	2695	4099	4674	2062	2196	2771	2989	2059	2078	1716	1782	53	161
gene:PVX_080210	10	480606	483518	+	2913	1192	1340	2498	2974	886	1037	1578	1878	904	1058	830	860	29	46
gene:PVX_080215	10	484756	486373	+	1618	621	650	1536	1782	476	481	1068	1140	455	518	376	443	20	31
gene:PVX_080220	10	487452	488697	+	1246	175	236	399	524	153	168	301	383	131	170	102	128	8	14
gene:PVX_080225	10	489552	490523	+	972	352	412	1196	1283	261	336	788	801	336	375	270	256	10	15
gene:PVX_080230	10	490988	492253	-	1266	416	475	1180	1247	288	364	868	908	341	417	317	297	18	20
gene:PVX_080235	10	493385	495454	+	2070	904	937	1844	2068	691	763	1319	1335	680	788	602	630	22	53
gene:PVX_080240	10	496492	500791	-	4300	1792	1942	4723	5245	1377	1526	2978	3385	1369	1556	1099	1222	54	84
gene:PVX_080245	10	502398	503932	-	1535	618	650	1816	2062	461	526	1278	1429	510	550	413	444	19	36
gene:PVX_080250	10	505278	506753	+	1476	561	589	1389	1673	377	434	892	1078	453	518	363	374	19	46
gene:PVX_080255	10	511771	516231	+	4461	1674	1788	2504	2768	1167	1377	1653	1804	1312	1401	979	1105	47	64
gene:PVX_080260	10	517998	519454	-	1457	512	614	1031	1158	353	447	686	736	410	462	345	381	28	25
gene:PVX_080265	10	524991	527210	-	2220	820	971	1778	2031	717	735	1332	1475	717	747	581	703	34	56
gene:PVX_080270	10	532081	540355	+	8275	2672	3193	3736	4389	1938	2312	2478	2890	2222	2624	1788	1968	80	140
gene:PVX_080275	10	542936	544268	+	1333	587	642	1594	1944	416	487	1000	1246	420	454	366	415	16	23
gene:PVX_080280	10	544821	546461	-	1641	601	663	1502	1581	404	476	1007	1160	510	543	384	423	13	33
gene:PVX_080285	10	549593	551405	+	1813	627	658	1687	1804	421	447	1061	1244	511	501	364	401	25	26
gene:PVX_080290	10	552171	552991	-	821	326	319	842	959	212	279	580	709	213	264	197	229	3	13
gene:PVX_080295	10	553327	555180	-	1854	540	742	1545	2017	408	548	1079	1328	419	535	337	475	12	25
gene:PVX_080300	10	556845	558001	+	1157	393	469	1176	1427	319	407	831	1056	317	397	279	358	9	23
gene:PVX_080305	10	559037	560727	+	1691	686	691	1863	2027	483	514	1284	1434	496	579	479	447	21	33
gene:PVX_080310	10	565229	570998	+	5770	1781	1905	3218	3626	1285	1425	2156	2508	1386	1607	1185	1323	57	123
gene:PVX_080315	10	572047	575985	-	3939	1529	1687	3452	3894	1164	1286	2491	2646	1220	1373	1035	1179	41	74
gene:PVX_080320	10	579004	582024	+	3021	1070	1101	2306	2615	800	964	1553	1825	872	991	708	805	25	63
gene:PVX_080325	10	583036	583749	+	714	265	295	804	924	199	220	537	654	228	235	143	203	2	14
gene:PVX_080330	10	583872	586697	+	2826	800	802	2268	2518	534	636	1572	1753	630	665	488	531	29	43
gene:PVX_080335	10	587128	588069	+	942	376	489	1199	1394	284	344	764	930	272	337	269	289	3	16
gene:PVX_080340	10	588903	592739	-	3837	1467	1586	3402	3733	1016	1138	2352	2568	1171	1289	956	998	34	74
gene:PVX_080345	10	593577	595354	-	1778	530	626	1570	1822	370	488	988	1216	438	507	332	397	16	31
gene:PVX_080350	10	596412	598218	+	1807	719	809	1827	2275	588	661	1244	1428	563	627	529	526	22	51
gene:PVX_080355	10	600313	604578	+	4266	1338	1599	2999	3573	963	1201	1842	2236	1104	1369	957	1052	28	66
gene:PVX_080360	10	605882	606601	+	720	255	324	770	995	188	242	566	713	196	253	209	230	5	15
gene:PVX_080365	10	606909	609900	-	2992	1128	1302	2315	2572	953	949	1702	1853	926	1055	763	853	40	49
gene:PVX_080370	10	611257	612669	+	1413	603	712	1686	1978	433	494	1184	1335	494	533	408	460	5	38
gene:PVX_080375	10	614210	616627	+	2418	919	948	1013	1116	625	703	774	867	717	762	551	643	16	45
gene:PVX_080380	10	618089	621496	-	3408	1481	1577	2575	2695	1122	1288	1666	1902	1215	1276	1041	1112	28	74
gene:PVX_080385	10	626300	628208	+	1909	855	849	1814	2026	551	593	1245	1434	632	656	500	568	18	40
gene:PVX_080390	10	629322	631010	+	1689	583	704	1389	1630	406	502	940	1098	471	547	393	414	18	38
gene:PVX_080395	10	631965	633893	+	1929	744	863	1832	2077	505	660	1238	1472	553	654	519	532	18	37
gene:PVX_080400	10	634422	636072	+	1651	636	777	2136	2504	496	550	1441	1677	531	594	404	520	583	19
gene:PVX_080405	10	637265	638773	+	1509	556	603	1579	1736	368	429	1134	1239	435	541	334	400	13	23
gene:PVX_080410	10	646072	653262	+	7191	2189	2412	1998	2284	1565	1778	1332	1418	1713	1896	1409	1521	50	120
gene:PVX_080415	10	654897	659549	-	4653	1681	1825	1852	2103	1195	1425	1236	1307	1328	1462	1146	1268	51	121
gene:PVX_080420	10	662605	666705	+	4101	1340	1497	2815	3163	940	1065	2044	2332	1137	1206	965	1015	36	72
gene:PVX_080425	10	667096	669706	-	2611	850	1017	2174	2583	601	707	1500	1692	715	802	563	691	32	45
gene:PVX_080430	10	671226	672302	+	1077	428	448	1368	1480	301	321	947	1052	351	379	299	309	21	43
gene:PVX_080435	10	672775	674412	-	1638	592	657	1698	2059	412	455	1225	1309	414	484	401	439	26	31
gene:PVX_080440	10	676547	678303	+	1757	427	572	1309	1570	334	410	898	1117	337	440	284	343	16	20
gene:PVX_080445	10	678841	681711	-	2871	1079	1150	2093	2318	739	858	1373	1384	861	882	721	791	32	54
gene:PVX_080450	10	683741	685536	+	1796	656	742	1878	2003	488	573	1293	1419	550	605	425	489	30	42
gene:PVX_080455	10	686907	687167	+	261	83	109	163	307	56	75	160	192	65	107	39	67	6	3
gene:PVX_080460	10	690672	692066	+	1395	489	553	1337	1596	391	432	970	1123	387	489	294	387	15	36
gene:PVX_080465	10	693047	699468	-	6422	2067	2288	3890	4260	1598	1731	2591	2835	1600	1909	1309	1480	68	131
gene:PVX_080470	10	701222	704463	+	3242	1167	1227	2093	2278	878	846	1314	1426	926	1016	793	786	34	63
gene:PVX_080475	10	704745	707530	-	2786	811	864	1722	2078	575	586	1275	1437	655	744	545	567	28	43
gene:PVX_080480	10	709709	715313	-	5605	1931	2148	4095	4583	1386	1629	2829	3023	1496	1668	1283	1442	63	91
gene:PVX_080485	10	716482	717310	-	829	143	176	439	602	115	114	382	426	142	179	129	126	7	27
gene:PVX_080490	10	717591	719195	+	1605	546	669	1585	1670	439	470	1074	1133	462	504	392	429	21	26
gene:PVX_080495	10	720284	723136	+	2853	871	961	1756	1997	711	671	1157	1340	858	856	657	731	30	59
gene:PVX_080500	10	723755	725527	-	1773	762	879	2210	2702	566	638	1486	1772	581	684	523	585	22	32
gene:PVX_080505	10	726545	729481	+	2937	1032	1135	2262	2453	713	838	1441	1652	851	897	705	779	27	53
gene:PVX_080510	10	729800	733945	-	4146	1465	1667	3772	4157	1033	1188	2566	2927	1133	1312	1024	1073	33	64
gene:PVX_080515	10	735971	737469	+	1499	294	318	790	842	213	234	567	599	216	283	220	225	23	12
gene:PVX_080520	10	737760	740352	+	2593	809	968	2429	2893	670	801	1862	2063	677	797	570	638	23	51
gene:PVX_080525	10	741383	744526	-	3144	860	1010	1687	1922	651	725	1227	1343	783	867	567	722	29	57
gene:PVX_080530	10	745222	747294	-	2073	760	835	1444	1512	550	561	1034	1078	603	668	555	613	29	32
gene:PVX_080535	10	750278	753424	+	3147	1007	1101	2529	2955	712	872	1588	1725	800	906	610	737	29	62
gene:PVX_080540	10	754304	755831	+	1528	550	651	1220	1257	462	479	859	905	497	504	372	452	18	39
gene:PVX_080545	10	756012	757045	-	1034	348	373	650	757	233	270	460	541	339	306	242	283	5	14
gene:PVX_080550	10	758365	758988	+	624	248	261	697	765	163	221	505	660	212	223	165	180	5	14
gene:PVX_080555	10	759908	763056	-	3149	1055	1152	2004	2134	732	750	1364	1477	846	906	648	757	24	58
gene:PVX_080560	10	764911	768628	+	3718	1166	1305	2357	2807	852	969	1726	1986	940	1111	814	927	30	79
gene:PVX_080565	10	769200	769758	-	559	165	208	518	629	104	143	416	500	155	147	98	96	3	5
gene:PVX_080570	10	771147	773350	+	2204	723	757	1759	2127	530	598	1176	1280	510	570	418	514	22	35
gene:PVX_080575	10	774097	775152	+	1056	398	429	1083	1105	296	316	758	837	298	352	268	298	7	15
gene:PVX_080580	10	775805	783300	-	7496	2459	2542	3935	4508	1840	2046	2734	2908	2050	2259	1629	1963	75	118
gene:PVX_080585	10	784956	785958	+	1003	325	358	644	742	242	304	563	586	286	325	250	278	26	13
gene:PVX_080590	10	786272	787673	-	1402	556	621	1302	1334	374	452	846	907	410	449	367	353	14	31
gene:PVX_080595	10	788037	788921	-	885	388	373	1073	1331	286	354	641	808	272	322	216	320	11	17
gene:PVX_080600	10	789470	793441	+	3972	1637	1805	4777	5242	1296	1295	3133	3486	1336	1441	1101	1218	89	76
gene:PVX_080605	10	794522	795295	+	774	381	441	1053	1110	330	368	695	836	299	354	282	294	13	14
gene:PVX_080610	10	795423	798104	-	2682	1016	1013	2917	3163	722	736	2053	2202	745	760	616	608	101	43
gene:PVX_080615	10	800750	803860	+	3111	1106	1143	2589	2879	666	963	1824	1970	886	853	666	765	29	71
gene:PVX_080620	10	808020	808679	-	660	281	352	729	857	193	278	549	633	220	264	165	192	7	14
gene:PVX_080625	10	810440	811620	+	1181	489	556	1272	1429	387	424	796	942	367	412	313	329	10	28
gene:PVX_080630	10	812599	814578	+	1980	700	754	1800	2227	449	590	1349	1476	561	623	490	526	16	41
gene:PVX_080635	10	814860	815739	+	880	264	284	883	987	188	245	619	697	233	254	175	205	8	16
gene:PVX_080640	10	815181	816731	-	1551	453	502	1442	1743	356	407	1217	1386	452	485	401	388	35	17
gene:PVX_080645	10	817259	819361	-	2103	676	728	1676	1864	564	667	1049	1209	589	630	473	562	35	75
gene:PVX_080650	10	821337	825196	+	3860	1451	1633	3767	4218	1197	1232	2335	2649	1150	1165	912	994	49	84
gene:PVX_080655	10	825412	826441	-	1030	273	283	725	852	207	224	504	503	213	248	178	191	10	13
gene:PVX_080660	10	829185	863703	-	34519	12448	13499	10619	11994	9321	10689	7100	7744	10110	10809	8610	9571	500	718
gene:PVX_080665	10	868523	870184	-	1662	628	690	1641	1962	457	555	1241	1492	489	506	401	500	28	36
gene:PVX_080670	10	873334	877314	+	3981	1753	1979	3294	3433	1355	1540	2275	2482	1417	1457	1215	1326	39	100
gene:PVX_080675	10	878146	881093	-	2948	1598	1690	3124	3295	1244	1351	1887	2164	1253	1236	1029	1120	46	77
gene:PVX_080680	10	882567	883948	-	1382	724	810	1958	2139	550	607	1310	1315	545	600	505	536	13	45
gene:PVX_080685	10	884365	885472	+	1108	696	720	1705	1822	553	543	1065	1176	490	531	420	429	13	43
gene:PVX_080690	10	888517	891216	-	2700	1635	1567	1762	1815	1235	1406	1172	1209	1126	1292	946	1033	50	103
gene:PVX_080695	10	891414	891722	-	309	212	271	131	194	235	242	123	151	173	203	167	154	5	10
gene:PVX_080700	10	892405	893496	-	1092	695	809	437	517	511	673	280	329	522	601	441	511	30	62
gene:PVX_098085	10	905796	908600	+	2805	1194	1229	2046	2259	892	992	1323	1485	942	1021	729	803	29	61
gene:PVX_098080	10	908928	910496	-	1569	756	808	1827	2062	508	602	1231	1487	555	597	445	453	16	38
gene:PVX_098075	10	911940	913419	+	1480	573	722	1631	1899	418	449	1154	1337	448	526	378	446	20	40
gene:PVX_098070	10	914149	916362	-	2214	932	1007	2425	2674	723	783	1638	1810	710	773	640	651	22	58
gene:PVX_098065	10	923683	931197	+	7515	2250	2473	3201	3627	1655	1830	2258	2490	1792	2120	1426	1599	60	111
gene:PVX_098060	10	932042	935164	-	3123	857	1068	2292	3010	662	851	1698	2168	698	901	636	768	41	60
gene:PVX_098055	10	935640	936854	-	1215	440	476	1333	1477	356	385	897	994	399	440	380	346	13	50
gene:PVX_098050	10	937601	943077	-	5477	1602	1692	2545	3010	1227	1264	1610	1877	1310	1375	1032	1155	39	84
gene:PVX_098045	10	945129	948256	+	3128	946	1084	1741	2020	713	759	1319	1526	829	835	615	684	28	55
gene:PVX_098040	10	947622	949628	-	2007	555	616	1281	1457	411	510	954	1010	476	593	414	442	9	42
gene:PVX_098035	10	950351	951664	-	1314	404	494	1446	1695	322	436	1072	1167	340	395	311	337	19	41
gene:PVX_098030	10	952266	952951	+	686	188	243	593	666	128	194	374	431	153	169	119	164	7	4
gene:PVX_098025	10	953437	962001	+	8565	3040	3412	4456	4855	2285	2572	3291	3626	2625	2837	2047	2241	104	191
gene:PVX_098020	10	966270	970637	-	4368	1663	1787	1568	1928	1238	1410	1187	1280	1285	1407	1117	1345	46	115
gene:PVX_098015	10	973520	975259	+	1740	523	578	1473	1850	363	479	1046	1302	402	527	360	398	19	42
gene:PVX_098010	10	975894	984224	-	8331	2393	2851	2729	3038	1781	2087	2252	2483	2127	2382	1756	1993	72	128
gene:PVX_098005	10	985288	986143	-	856	312	306	894	1033	215	239	604	656	201	234	167	204	7	16
gene:PVX_098000	10	986780	987622	+	843	297	376	801	998	268	254	584	629	251	287	202	255	4	6
gene:PVX_097995	10	988982	993370	-	4389	1495	1595	2240	2487	1104	1248	1708	1900	1162	1342	962	1115	44	89
gene:PVX_097990	10	994696	995998	-	1303	339	424	972	1264	220	296	769	886	308	356	239	263	9	29
gene:PVX_097985	10	996753	1003466	+	6714	1969	2266	3313	3955	1389	1730	2237	2602	1662	1807	1406	1553	171	116
gene:PVX_097980	10	1003754	1005333	-	1580	436	503	1390	1702	359	426	981	1123	368	430	306	344	13	26
gene:PVX_097975	10	1006509	1007543	-	1035	433	467	1145	1260	342	366	789	929	313	405	305	338	14	25
gene:PVX_097970	10	1011397	1013007	+	1611	436	472	1195	1392	276	365	853	1022	359	424	337	355	11	40
gene:PVX_097965	10	1013578	1018287	-	4710	1650	1728	2672	2933	1255	1360	2104	2122	1379	1455	1171	1176	56	90
gene:PVX_097960	10	1020695	1021762	+	1068	471	509	1178	1227	343	392	715	806	397	391	310	351	12	34
gene:PVX_097955	10	1021916	1023160	-	1245	310	373	902	1044	194	240	596	670	298	312	211	275	11	18
gene:PVX_097950	10	1023621	1027253	-	3633	1139	1281	2727	2961	861	910	1812	1877	995	1025	822	913	40	77
gene:PVX_097945	10	1030938	1032686	+	1749	644	674	1687	1845	501	470	1124	1252	519	591	436	487	19	31
gene:PVX_097940	10	1033472	1035262	-	1791	690	746	1876	2002	540	587	1157	1206	539	628	485	511	19	30
gene:PVX_097935	10	1039090	1041126	+	2037	728	810	1267	1490	564	708	918	1031	659	687	520	569	44	42
gene:PVX_097930	10	1042088	1043116	+	1029	404	435	1130	1233	310	331	706	776	291	315	297	333	10	16
gene:PVX_097925	10	1043812	1045972	+	2161	675	770	952	1086	452	519	705	783	610	616	434	481	35	37
gene:PVX_097920	10	1048459	1050015	+	1557	440	518	1040	1167	305	308	823	912	374	417	310	366	15	20
gene:PVX_097915	10	1051183	1053016	+	1834	652	816	1947	2158	487	584	1280	1388	560	561	469	528	21	25
gene:PVX_097910	10	1053970	1055200	+	1231	263	330	724	915	147	205	533	709	210	262	139	207	21	17
gene:PVX_097905	10	1056452	1058233	+	1782	713	843	1711	2006	584	655	1258	1350	584	694	556	564	29	39
gene:PVX_097900	10	1059093	1061976	-	2884	1033	1155	1955	2196	875	917	1390	1493	855	859	710	782	51	48
gene:PVX_097895	10	1063010	1064725	-	1716	519	666	1392	1634	451	461	1142	1349	511	518	410	425	19	22
gene:PVX_097890	10	1066594	1067703	+	1110	490	510	1462	1607	389	435	937	1048	394	444	305	374	16	18
gene:PVX_097885	10	1068265	1074057	-	5793	1857	2118	2391	2848	1442	1658	1796	2034	1574	1753	1318	1443	51	115
gene:PVX_097880	10	1075110	1079312	-	4203	1537	1618	3279	3713	1102	1252	2433	2607	1171	1267	1039	1069	53	81
gene:PVX_097875	10	1081631	1083539	+	1909	492	608	1448	1748	351	430	1054	1298	379	478	335	416	138	27
gene:PVX_097870	10	1083592	1084590	+	999	401	406	960	1154	353	355	662	816	328	324	286	294	14	33
gene:PVX_097865	10	1084750	1085502	-	753	339	400	1106	1155	293	311	735	734	287	322	237	266	10	18
gene:PVX_097860	10	1086126	1087550	+	1425	552	570	1456	1781	385	468	1080	1237	417	469	355	407	29	36
gene:PVX_097855	10	1088147	1089217	-	1071	401	453	1305	1394	283	403	887	1004	340	334	303	300	15	33
gene:PVX_097850	10	1092071	1093476	+	1406	481	555	1309	1450	321	361	906	998	370	403	309	340	24	71
gene:PVX_097845	10	1096154	1097596	+	1443	515	588	1564	1736	404	502	979	1240	445	472	355	466	36	43
gene:PVX_097840	10	1098426	1099794	-	1369	598	658	1824	2161	469	527	1263	1419	427	492	366	419	17	30
gene:PVX_097835	10	1101553	1105422	+	3870	1576	1690	2475	2811	1215	1330	1734	2057	1211	1323	993	1148	33	98
gene:PVX_097830	10	1107155	1109113	+	1959	717	789	1065	1182	547	599	787	828	630	598	454	549	31	44
gene:PVX_097825	10	1109361	1111299	-	1939	747	855	1224	1482	544	668	832	989	527	679	461	477	19	37
gene:PVX_097820	10	1113787	1115589	-	1803	691	733	1632	1824	527	565	1187	1242	540	625	486	454	28	36
gene:PVX_097815	10	1118166	1125904	-	7739	2533	2804	4110	4518	1909	2043	2789	3130	2065	2302	1776	1898	84	126
gene:PVX_097810	10	1127806	1135481	+	7676	2482	2744	3919	4255	1848	2033	2732	2955	2098	2303	1737	1955	266	126
gene:PVX_097805	10	1135611	1138432	-	2822	760	916	2180	2654	566	661	1568	1842	658	765	479	586	23	58
gene:PVX_097800	10	1139578	1153524	+	13947	4988	5711	4014	4480	3727	4385	2910	3120	4205	4379	3342	3650	117	240
gene:PVX_097795	10	1154382	1159151	-	4770	1809	1864	2300	2635	1229	1405	1440	1697	1302	1536	1150	1279	52	92
gene:PVX_097790	10	1161417	1162436	-	1020	457	497	1125	1238	293	366	804	884	380	400	278	369	14	23
gene:PVX_097785	10	1166142	1168304	-	2163	873	971	1218	1437	684	748	858	1042	663	768	581	682	46	50
gene:PVX_097780	10	1169850	1171378	+	1529	698	787	1772	2072	559	617	1269	1471	522	598	491	548	25	31
gene:PVX_097775	10	1171098	1173948	-	2851	963	1027	2046	2328	697	765	1515	1770	864	836	676	743	39	42
gene:PVX_097770	10	1176943	1182868	-	5926	2477	2699	2781	2974	1851	1922	1893	2043	1986	2102	1542	1781	105	144
gene:PVX_097765	10	1184612	1186727	+	2116	919	974	2851	3245	659	722	1860	2149	754	799	559	656	54	48
gene:PVX_097760	10	1187639	1189251	+	1613	720	747	1961	2177	543	631	1363	1428	529	584	452	476	17	31
gene:PVX_097755	10	1190129	1193892	+	3764	1537	1674	3552	3951	1144	1217	2487	2699	1248	1345	985	1137	49	71
gene:PVX_097750	10	1195819	1198197	+	2379	971	1123	2292	2559	765	880	1642	1748	792	886	647	766	19	43
gene:PVX_097745	10	1199582	1200121	-	540	111	158	369	452	72	90	280	307	86	119	69	93	8	8
gene:PVX_097740	10	1205011	1207054	+	2044	884	1031	2403	2840	703	799	1661	1915	732	795	565	644	23	51
gene:PVX_097735	10	1209374	1210273	-	900	355	416	1116	1263	270	318	749	834	290	339	238	270	7	21
gene:PVX_097730	10	1211955	1213304	-	1350	528	578	1349	1535	404	406	923	1102	464	445	328	361	29	23
gene:PVX_097725	10	1216276	1217424	-	1149	441	538	1005	1197	382	422	680	871	380	415	313	340	14	30
gene:PVX_097720	10	1218512	1221845	-	3334	1045	1145	2277	2633	828	911	1673	1692	836	963	692	748	36	81
gene:PVX_097715	10	1222636	1223988	-	1353	510	549	1288	1445	356	447	799	956	416	463	334	336	16	37
gene:PVX_097710	10	1225905	1229636	-	3732	2329	2720	3853	4681	1689	2141	2348	2916	1649	1927	1410	1675	35	49
gene:PVX_097705	10	1231013	1233736	-	2724	659	705	1154	1125	474	575	788	820	496	548	436	493	15	49
gene:PVX_097700	10	1234875	1238297	-	3423	373	372	712	736	347	284	490	451	394	306	286	311	26	93
gene:PVX_097695	10	1239722	1242421	-	2700	924	1170	1554	1980	693	959	1066	1388	715	834	607	769	26	41
gene:PVX_097690	10	1243549	1246929	-	3381	1440	1520	2537	2941	1119	1177	1764	2203	1073	1291	842	1092	25	48
gene:PVX_097685	10	1248049	1251384	-	3336	616	611	1085	1172	451	461	767	761	501	522	446	462	23	55
gene:PVX_097680	10	1253347	1256397	-	3051	851	981	1220	1365	693	770	1026	1039	733	745	581	646	39	67
gene:PVX_097675	10	1257728	1260436	-	2709	673	662	769	749	477	533	654	689	501	481	486	427	51	56
