Geneid	Chr	Start	End	Strand	Length	SRR4302519	SRR4302520	SRR4302521	SRR4302522	SRR4302523	SRR4302524	SRR4302525	SRR4302526	SRR4302527	SRR4302528	SRR4302529	SRR4302530	SRR4343872	SRR4343873	SRR4343875	SRR4343876	SRR4343877	SRR4343878	SRR4343879	SRR4343880	SRR5146153	SRR5146154	SRR5146155	SRR5146214	SRR5146215	SRR5146216	SRR5146217	SRR5146218	SRR5146305	SRR5146306	SRR5146307	SRR5146308	SRR5146379	SRR5146380	SRR5150405	SRR5150407	SRR5150408	SRR5150409	SRR5150410
gene:PF3D7_0114200	1	550576	551713	-	1138	56	631	12	108	136	358	136	68	17	37	27	46	22	47	536	2524	555	279	2931	551	110	209	200	320	127	96	141	1128	1	1	2	0	0	0	1	14	0	1	1
gene:PF3D7_0114500	1	558201	558708	-	508	13	123	1	14	22	56	22	3	5	15	11	10	2	10	94	578	164	53	509	111	19	45	34	61	44	14	26	184	0	0	0	0	0	0	0	2	0	2	5
gene:PF3D7_0114700	1	563703	564842	-	1140	37	656	10	129	172	401	172	42	17	38	22	41	20	59	506	2607	585	344	4042	617	169	320	194	323	187	91	199	1148	0	1	9	4	0	0	1	15	7	0	0
gene:PF3D7_0114800	1	569485	570272	-	788	22	342	8	64	82	210	82	26	5	16	5	22	8	29	324	1372	249	156	1520	339	44	105	85	213	55	58	118	590	0	0	3	0	1	0	0	2	1	0	0
gene:PF3D7_0115000	1	577704	583789	+	6086	115	1640	24	281	302	916	302	142	46	108	75	145	30	85	1411	2943	728	929	3798	1039	226	480	502	1062	441	315	578	2762	15	8	57	2	0	2	4	27	2	18	17
gene:PF3D7_0115100	1	587391	588394	+	1004	20	207	5	47	24	75	24	12	9	18	2	24	6	16	174	310	111	129	406	118	14	31	48	152	62	41	65	271	1	8	2	4	0	1	1	9	1	122	74
gene:PF3D7_0115200	1	591849	593187	+	1339	44	628	9	107	187	374	187	60	9	28	34	63	20	83	518	2826	516	319	4184	714	178	297	219	334	294	109	209	1069	0	1	3	0	1	0	1	11	2	6	2
gene:PF3D7_0115300	1	595102	596273	+	1172	52	517	13	129	168	429	168	53	16	26	14	46	22	55	463	2484	540	337	3956	584	164	289	184	303	241	83	222	1008	1	1	0	1	0	0	0	12	7	0	1
gene:PF3D7_0115400	1	598465	599472	+	1008	40	602	11	133	157	418	157	53	22	51	25	56	20	60	544	3103	653	415	4285	823	174	306	204	405	199	105	175	1202	0	1	3	1	1	0	2	3	0	1	4
gene:PF3D7_0115600	1	604162	605531	+	1370	51	668	8	108	133	394	133	127	24	55	36	38	24	44	581	876	236	410	1321	265	172	303	225	348	212	138	199	990	2	1	1	0	0	1	3	4	5	1	13
gene:PF3D7_0115700	1	607390	614893	-	7504	278	4058	72	819	915	2551	915	458	158	234	163	419	161	338	3165	10080	2676	2104	17232	3433	1033	1768	1207	2238	1222	788	1239	6383	7	16	32	3	580	710	14	70	16	77	26
gene:PF3D7_1000100	10	28490	36164	+	7675	287	4305	58	730	1128	2702	1128	444	125	296	209	367	144	447	2859	13461	3163	2036	23360	4117	1174	1808	1276	2316	1458	752	1297	6605	27	49	48	19	488	725	19	176	45	70	15
gene:PF3D7_1000200	10	38050	39395	-	1346	30	593	12	146	130	321	130	66	17	23	22	68	20	40	490	1094	312	344	1761	351	188	255	171	341	216	131	187	933	4	8	2	4	0	0	1	14	5	1	2
gene:PF3D7_1000300	10	41773	42963	-	1191	35	536	5	101	164	375	164	45	17	25	21	50	16	63	432	2152	561	316	3353	598	190	305	186	299	208	95	186	1059	0	1	1	0	0	0	0	4	0	0	0
gene:PF3D7_1000400	10	44816	46133	-	1318	39	653	9	126	192	503	192	48	17	39	34	48	17	84	489	2470	480	331	4109	684	180	265	206	324	194	112	181	1116	1	2	1	3	2	0	1	10	1	0	0
gene:PF3D7_1000500	10	48052	49384	-	1333	32	694	12	122	181	436	181	56	19	41	28	46	26	76	547	2491	581	336	4144	730	175	315	201	398	203	113	225	1189	1	5	9	1	0	0	3	17	9	3	1
gene:PF3D7_1000600	10	51349	52599	-	1251	52	606	8	77	158	352	158	43	11	40	35	50	17	52	509	1018	271	304	1282	285	130	244	209	362	160	121	218	1052	0	0	3	1	24	28	1	5	3	20	6
gene:PF3D7_1001000	10	63152	64032	+	881	27	407	5	94	89	212	89	46	7	22	24	42	7	26	409	195	138	223	100	136	45	78	119	246	54	66	110	521	0	1	1	0	4	26	0	5	4	9	1
gene:PF3D7_1001100.2	10	67807	68753	-	947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1001100.1	10	67807	68961	-	1155	8	106	2	7	21	51	21	9	0	2	4	6	4	4	104	51	9	43	19	19	9	18	26	44	3	10	35	134	1	5	0	6	5	24	0	1	0	1	0
gene:PF3D7_1001200	10	70547	70819	-	273	8	140	1	23	34	73	34	26	2	10	5	10	4	6	180	63	32	79	47	42	19	33	40	93	13	25	24	266	0	0	1	2	0	6	1	1	0	30	1
gene:PF3D7_1001300	10	72934	73917	-	984	38	490	9	60	84	261	84	46	9	34	14	25	13	21	408	147	82	253	129	140	56	65	117	315	87	80	114	726	0	0	0	0	0	0	0	0	0	2	1
gene:PF3D7_1001400	10	74661	77572	-	2912	135	1646	21	287	375	1039	375	184	39	111	65	162	59	139	1493	422	416	889	373	531	225	500	478	1060	554	276	540	2806	0	2	11	0	6777	13156	3	11	8	49	6
gene:PF3D7_1001500	10	81416	81739	-	324	17	211	4	18	52	126	52	13	7	5	8	18	15	14	205	104	44	169	55	75	36	74	78	145	90	55	62	364	0	0	4	0	40295	94443	2	15	12	107	22
gene:PF3D7_1001600	10	86538	89009	-	2472	79	1534	22	265	346	1005	346	105	45	86	59	128	54	132	1291	435	229	742	277	372	243	439	458	878	467	288	484	2155	6	2	13	1	150	106	3	21	2	228	13
gene:PF3D7_1001700	10	92573	93526	-	954	33	544	9	123	124	298	124	44	8	39	29	48	24	46	519	220	152	327	162	205	85	139	159	308	167	96	156	778	4	28	17	17	924	3135	1	11	2	82	8
gene:PF3D7_1001800	10	96113	97031	-	919	40	578	16	111	127	308	127	51	9	17	8	35	26	41	488	160	130	305	115	198	62	140	160	315	118	95	206	837	1	2	2	2	374	1228	0	4	0	56	13
gene:PF3D7_1001900	10	99379	100361	-	983	31	461	9	77	99	355	99	40	14	15	14	42	18	35	483	158	178	285	84	141	75	153	142	335	130	91	126	835	2	9	24	6	999	3405	2	8	3	49	3
gene:PF3D7_1002000	10	103118	104683	-	1566	70	680	12	108	119	409	119	67	18	53	26	67	14	45	664	285	160	436	139	269	54	133	202	529	125	144	195	1208	1	1	2	0	299	609	1	12	4	5	1
gene:PF3D7_1002100	10	106653	108662	-	2010	68	981	18	193	206	539	206	90	24	75	39	77	32	70	850	287	201	484	159	302	185	369	284	548	211	196	214	1475	1	5	20	10	11055	17022	5	24	3	356	14
gene:PF3D7_1002200	10	112929	116015	+	3087	144	1977	31	346	280	1033	280	171	74	150	76	154	61	111	1777	570	371	1035	426	670	292	517	608	1345	487	422	614	2889	11	18	41	8	438	1171	8	109	12	236	23
gene:PF3D7_1002300	10	117242	118534	+	1293	62	784	16	179	99	350	99	175	56	93	25	68	22	10	686	218	91	409	171	287	105	244	240	530	164	252	223	1073	2	2	0	1	1	6	3	132	19	4	0
gene:PF3D7_1002400.2	10	121115	123291	+	2177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1002400.1	10	121115	123291	+	2177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1002500	10	123770	124882	-	1113	39	419	7	35	30	149	30	87	68	114	17	17	15	17	459	204	117	283	105	182	34	98	109	295	52	197	102	556	38	29	44	5	35	44	12	93	17	218	342
gene:PF3D7_1002600	10	125939	127600	+	1662	64	786	11	106	56	317	56	158	91	144	13	73	30	21	819	294	196	505	186	297	45	115	238	624	146	294	234	1036	23	6	19	3	1	3	4	27	6	44	8
gene:PF3D7_1002700	10	129276	132110	+	2835	115	1462	12	254	123	632	123	191	100	143	38	121	39	37	1402	544	374	876	302	617	192	274	402	947	311	477	356	2034	34	74	36	52	83	152	36	389	71	570	43
gene:PF3D7_1002800	10	132995	137272	+	4278	221	2345	31	392	163	831	163	411	234	405	61	201	86	43	2148	837	550	1284	505	1013	243	398	694	1790	449	843	665	3199	3	6	29	6	7	4	15	143	36	176	24
gene:PF3D7_1002900	10	138765	139853	+	1089	21	263	1	40	13	83	13	27	27	41	8	16	5	4	237	73	74	131	57	82	24	29	63	164	29	97	44	287	3	2	15	1	411	1383	8	139	33	390	399
gene:PF3D7_1003000	10	142419	146237	+	3819	168	1914	24	343	127	770	127	200	179	378	52	141	57	63	1888	755	575	1076	432	841	174	345	512	1446	311	695	521	2683	34	117	54	30	7	4	2	35	3	153	22
gene:PF3D7_1003100	10	147639	148239	+	601	19	249	4	35	17	73	17	27	27	41	7	20	7	8	256	81	69	134	60	88	30	53	65	144	38	134	43	299	5	4	2	3	17	5	11	88	19	397	912
gene:PF3D7_1003200	10	149342	150038	+	697	23	331	3	51	16	107	16	83	62	125	11	20	5	9	305	85	53	158	47	81	30	57	84	197	38	172	92	420	1	0	13	1	9	8	12	139	20	255	251
gene:PF3D7_1003300	10	150416	150874	-	459	31	323	3	53	28	113	28	64	66	96	11	24	13	9	310	117	47	171	84	123	39	43	102	198	58	208	105	362	108	118	72	23	83	389	16	158	35	254	349
gene:PF3D7_1003400	10	152364	158516	-	6153	257	3293	38	609	221	1411	221	399	288	540	84	274	116	57	2968	1187	857	1818	709	1317	290	607	831	2468	569	1267	976	4353	8	7	27	3	23	26	14	402	32	1045	109
gene:PF3D7_1003500	10	160316	160962	-	647	27	229	2	52	19	98	19	95	58	95	7	24	11	9	253	105	69	135	45	112	42	57	77	161	57	155	80	401	236	136	83	47	6762	15605	99	1528	215	1885	3293
gene:PF3D7_1003600	10	164945	165790	+	846	51	552	5	82	72	234	72	120	88	118	18	47	15	15	551	204	151	382	115	169	122	205	213	364	109	283	136	725	51	574	105	91	225	473	2	49	6	6845	4348
gene:PF3D7_1003700	10	166743	170669	-	3927	166	2671	31	507	229	1144	229	273	151	291	71	206	92	60	2003	864	508	1227	447	832	397	707	750	1634	469	800	848	3317	137	762	117	217	33	58	39	514	98	1276	196
gene:PF3D7_1003800	10	172723	176430	-	3708	168	2371	33	440	183	1055	183	319	181	351	69	203	92	60	1982	748	473	1183	466	777	372	712	739	1489	478	839	659	3161	16	16	7	4	2015	3522	46	497	93	1450	352
gene:PF3D7_1003900	10	177921	178870	+	950	37	393	8	46	36	132	36	91	49	74	7	30	15	11	363	142	145	230	73	155	39	54	125	303	68	191	99	583	0	0	1	0	1	0	0	2	0	27	52
gene:PF3D7_1004000	10	179344	180226	-	883	23	419	4	53	37	153	37	51	33	49	9	47	8	12	338	109	82	188	65	90	71	134	114	225	15	142	104	495	328	378	169	176	7845	20839	139	2459	351	3697	5361
gene:PF3D7_1004100	10	182244	187100	+	4857	160	1764	26	344	112	817	112	192	202	298	35	147	67	46	1749	809	504	961	448	766	158	292	452	1408	249	681	440	2502	32	12	86	11	12	29	3	46	15	234	91
gene:PF3D7_1004200	10	187669	196954	-	9286	374	4710	59	957	391	2111	391	435	305	646	116	358	127	94	4223	1585	1087	2630	1001	1934	466	945	1348	3589	981	1438	1411	6599	66	77	118	35	75	61	61	1181	153	734	140
gene:PF3D7_1004300	10	199452	202844	-	3393	140	2063	25	390	184	857	184	199	102	224	63	142	73	61	1638	613	555	1027	354	609	347	610	574	1287	481	478	682	2871	1090	5018	1449	1515	4360	6110	119	1216	154	9233	1383
gene:PF3D7_1004400	10	207000	209642	-	2643	116	1790	15	380	162	757	162	229	114	242	63	158	44	42	1313	522	395	826	319	511	292	583	539	1025	297	612	527	2312	128	176	120	30	364	586	114	1547	214	2434	368
gene:PF3D7_1004500	10	213986	214594	-	609	30	392	1	72	19	90	19	106	86	190	8	29	8	9	353	121	108	219	88	147	27	51	89	318	79	237	97	525	33	56	14	18	1	2	3	9	3	68	57
gene:PF3D7_1004600	10	215717	219759	+	4043	175	1943	27	418	135	830	135	250	206	410	50	131	63	44	1669	692	398	985	419	668	170	358	490	1415	284	724	640	2491	135	194	164	45	18	14	12	390	35	236	95
gene:PF3D7_1004700	10	220018	221353	-	1336	39	437	8	67	27	186	27	86	119	197	13	30	12	7	446	161	135	241	71	160	41	67	126	393	115	340	76	515	156	490	153	158	1	3	3	44	8	404	635
gene:PF3D7_1004800	10	221945	223430	+	1486	49	581	11	99	47	273	47	133	118	184	29	38	20	12	586	235	120	330	136	214	112	165	168	391	121	304	167	776	137	430	85	127	31	75	6	91	10	246	144
gene:PF3D7_1004900	10	224248	225207	+	960	43	520	5	83	44	243	44	111	39	75	13	35	18	14	455	166	150	301	91	177	61	129	171	393	157	242	127	720	109	183	59	74	14	12	56	557	94	462	534
gene:PF3D7_1005000	10	225456	227705	-	2250	58	1133	19	171	74	446	74	75	124	203	20	63	45	35	994	378	160	579	217	388	173	278	319	813	212	446	241	1501	44	12	12	5	39	146	5	128	21	96	22
gene:PF3D7_1005100	10	228798	232193	+	3396	151	1659	19	349	131	720	131	239	136	260	62	154	72	36	1628	540	374	984	372	659	168	338	501	1281	251	652	538	2184	62	27	28	15	281	603	12	164	31	229	20
gene:PF3D7_1005200	10	232422	232818	-	397	18	153	0	32	11	68	11	24	29	39	1	4	6	1	201	67	63	126	66	114	10	13	36	160	34	104	39	256	0	0	1	1	2	4	0	2	0	1336	1843
gene:PF3D7_1005300	10	233285	234473	-	1189	60	665	2	147	61	246	61	103	101	184	11	51	24	20	577	216	274	355	130	257	49	92	188	534	79	375	216	847	0	1	19	1	0	1	0	10	1	92	66
gene:PF3D7_1005400	10	234795	235745	-	951	41	436	6	77	50	183	50	33	53	89	13	31	15	15	382	154	105	216	85	172	43	53	96	315	99	204	128	655	3	5	6	2	0	0	0	5	1	6	8
gene:PF3D7_1005500	10	237506	242245	-	4740	222	2903	55	568	263	1292	263	335	182	316	83	223	113	109	2375	866	647	1504	523	856	477	949	901	1776	704	873	947	3909	336	434	193	141	228	322	185	1437	283	4758	374
gene:PF3D7_1005600	10	244145	246535	-	2391	97	1480	20	333	120	660	120	182	132	243	33	112	55	30	1168	448	261	729	284	495	146	340	379	963	201	496	421	1864	1787	4022	1847	1004	905	1740	59	488	98	637	174
gene:PF3D7_1005700	10	247495	249940	-	2446	91	1016	20	152	96	437	96	212	77	185	29	102	36	16	1044	469	299	546	209	462	85	198	289	760	172	345	321	1551	2	1	5	5	3	3	4	60	16	121	40
gene:PF3D7_1005800	10	251579	252490	+	912	39	459	6	109	34	155	34	65	53	112	6	28	11	12	389	168	165	194	88	151	44	64	131	309	69	180	89	587	1	1	7	0	0	1	1	12	5	7	6
gene:PF3D7_1005900	10	253704	255611	+	1908	91	1181	13	224	131	622	131	130	102	152	57	100	40	37	933	406	319	626	223	431	232	427	402	790	302	386	402	1612	11	344	48	44	71	40	21	241	25	2785	1195
gene:PF3D7_1006000	10	256117	257699	-	1583	48	884	12	180	73	441	73	167	110	201	22	51	24	21	731	304	182	447	144	325	153	273	270	578	211	417	303	1176	289	2513	478	735	37	34	21	123	21	12921	5745
gene:PF3D7_1006100	10	259060	260304	-	1245	17	318	6	97	44	137	44	67	71	72	10	33	12	7	366	154	90	181	54	86	45	76	97	250	55	178	68	436	30	51	36	31	37	56	12	230	42	2356	7969
gene:PF3D7_1006200	10	262150	262997	-	848	12	204	3	35	16	44	16	37	44	44	8	11	4	3	164	65	61	62	21	45	21	46	47	79	26	95	48	234	475	1539	790	599	5495	13863	104	1040	170	1094	1569
gene:PF3D7_1006300	10	265750	266836	-	1087	23	195	2	29	12	87	12	45	46	95	6	28	9	8	189	81	54	68	36	59	19	30	38	166	43	159	34	305	13	32	38	16	2	1	6	22	4	4752	5390
gene:PF3D7_1006400	10	267219	269831	-	2613	108	1501	29	324	118	650	118	256	125	236	45	92	48	47	1216	517	299	786	319	526	156	320	449	1020	214	462	414	2120	104	416	37	161	8	9	7	110	29	557	172
gene:PF3D7_1006500	10	270535	271497	+	963	43	520	3	107	37	255	37	110	71	128	11	30	13	26	496	272	94	249	103	201	36	81	133	326	94	289	139	611	41	86	17	39	3	8	10	92	23	288	285
gene:PF3D7_1006600	10	272243	272824	-	582	21	365	1	77	36	230	36	69	39	54	13	29	14	9	337	158	124	212	62	125	68	85	120	225	105	146	94	485	270	895	183	238	54	241	52	551	93	2042	2146
gene:PF3D7_1006700	10	274091	275426	+	1336	57	757	6	156	61	317	61	204	121	199	32	62	23	16	780	252	131	441	167	264	59	148	224	536	175	370	197	1016	417	962	369	415	815	1477	37	447	63	2167	265
gene:PF3D7_1006800	10	277621	279168	+	1548	29	481	10	83	32	188	32	102	60	92	12	51	14	8	442	140	139	280	71	155	90	129	141	283	81	192	83	602	316	372	106	161	9088	20080	212	2257	404	2398	2527
gene:PF3D7_1006900	10	281459	283104	+	1646	31	361	5	48	18	128	18	64	54	94	12	23	18	4	385	143	133	207	64	107	32	86	83	191	54	149	30	438	65	367	86	75	421	1237	12	116	10	4345	7398
gene:PF3D7_1007000	10	284577	286302	+	1726	38	547	6	55	36	180	36	73	86	147	16	34	21	11	460	163	115	216	63	145	48	109	127	332	168	220	120	654	17	47	36	17	90	344	13	76	27	350	275
gene:PF3D7_1007100	10	286522	287473	-	952	38	319	4	48	30	123	30	45	69	109	13	13	12	10	392	190	148	256	106	184	33	61	84	245	98	202	119	479	54	76	52	26	1	2	2	16	4	725	1482
gene:PF3D7_1007200	10	288383	290826	-	2444	69	993	13	238	69	435	69	166	166	233	36	80	24	26	874	389	268	513	189	329	160	283	302	663	214	471	285	1301	1609	9276	1933	2207	56	27	10	198	26	1326	933
gene:PF3D7_1007300	10	293850	295999	+	2150	79	1197	19	204	90	483	90	188	106	163	33	90	47	34	996	447	240	599	238	429	140	260	325	741	229	509	360	1502	9	19	4	18	5	5	1	36	2	90	12
gene:PF3D7_1007400	10	296906	297565	+	660	22	369	5	51	24	106	24	35	61	87	3	24	13	5	329	108	80	212	59	132	36	60	118	263	70	151	96	449	36	26	8	17	118	280	6	44	7	243	262
gene:PF3D7_1007500	10	298361	298687	+	327	14	180	1	14	16	63	16	17	38	48	11	9	5	2	161	32	38	87	31	48	11	21	60	116	34	63	40	168	6	3	3	2	32	47	1	20	17	31	40
gene:PF3D7_1007600	10	299280	299609	+	330	14	218	0	38	23	61	23	23	26	29	7	7	4	3	178	103	34	131	54	78	39	71	52	131	12	94	36	262	13	4	5	1	514	1044	27	237	53	329	389
gene:PF3D7_1007700	10	301126	305919	-	4794	175	2466	32	535	229	1127	229	255	158	271	63	161	96	69	2082	711	585	1372	499	756	478	781	727	1460	468	703	739	3565	3260	17085	2060	3643	418	419	157	1422	332	4748	726
gene:PF3D7_1007800	10	311397	314516	-	3120	152	1723	27	300	120	726	120	173	107	184	28	106	51	49	1576	604	426	1039	373	744	167	330	481	1331	395	534	516	2405	4	3	12	2	10	33	21	346	82	339	33
gene:PF3D7_1007900	10	316649	318280	+	1632	77	959	17	131	82	386	82	127	75	129	28	96	28	27	859	337	195	525	191	332	137	253	291	666	104	348	280	1299	77	78	13	57	1429	3543	58	500	124	694	176
gene:PF3D7_1008000	10	321011	328150	+	7140	305	3757	32	711	297	1605	297	464	349	538	121	299	150	88	3403	1261	802	2118	775	1419	407	832	1051	2923	760	1306	1082	5283	194	57	94	20	862	1334	72	1173	166	1462	149
gene:PF3D7_1008100	10	331246	342807	+	11562	481	6362	102	1277	475	2655	475	515	457	986	185	506	222	170	5699	2183	1374	3485	1239	2451	647	1357	1838	4710	1319	1989	1843	8939	3604	12646	4002	3423	1635	3064	83	1356	173	956	123
gene:PF3D7_1008200	10	343733	344899	-	1167	39	619	8	87	66	283	66	93	91	177	14	75	23	23	634	243	154	333	139	288	61	126	188	502	151	325	209	801	2	2	5	2	4	7	3	47	5	150	108
gene:PF3D7_1008400	10	347206	348667	-	1462	64	819	10	182	78	414	78	193	63	98	32	81	41	24	781	286	293	481	156	250	196	311	272	500	239	253	256	1185	722	1647	917	373	2081	3908	105	1690	243	2577	2059
gene:PF3D7_1008500	10	351703	355593	+	3891	171	2096	32	479	158	880	158	351	210	406	50	179	98	40	1876	737	637	1160	396	862	226	476	649	1542	407	811	646	2724	291	767	326	132	292	522	41	590	79	902	75
gene:PF3D7_1008600	10	357345	358463	+	1119	46	601	10	127	43	253	43	179	91	122	19	44	23	21	528	231	224	328	115	216	83	163	157	439	200	358	200	861	255	4666	355	536	6	1	3	17	1	309	67
gene:PF3D7_1008700	10	360625	362480	-	1856	67	870	13	173	89	402	89	129	89	130	26	90	29	24	744	346	233	423	174	261	220	373	269	472	232	377	260	1164	239	825	236	250	991	569	706	8132	1485	13992	16799
gene:PF3D7_1008800	10	365737	367146	-	1410	68	869	14	157	81	406	81	132	60	143	22	82	33	27	858	267	195	586	226	303	142	280	296	557	167	291	296	1245	264	318	89	134	3682	9534	70	879	154	2172	1189
gene:PF3D7_1008900	10	369199	370225	-	1027	34	428	5	73	25	202	25	57	59	64	11	48	24	14	491	137	175	287	122	173	75	147	163	257	99	187	138	603	37	12	9	8	1262	3742	44	455	98	612	452
gene:PF3D7_1009000	10	371293	372117	+	825	38	562	7	73	45	228	45	75	32	84	15	29	13	7	422	130	135	275	90	168	74	153	163	346	112	143	117	662	9	1	4	1	178	684	14	73	23	59	31
gene:PF3D7_1009100	10	372519	374072	+	1554	67	700	8	109	52	286	52	86	107	123	17	55	28	10	666	353	188	448	168	305	49	74	183	653	140	349	227	963	2	0	3	2	11	7	2	4	2	533	258
gene:PF3D7_1009200	10	374864	377611	+	2748	104	1491	24	324	127	625	127	211	132	228	42	107	50	35	1370	437	335	821	266	512	222	459	487	913	307	482	495	2026	25	22	6	7	262	688	21	129	25	258	83
gene:PF3D7_1009300	10	377906	379708	-	1803	75	988	10	158	65	380	65	134	132	223	19	96	29	27	849	309	235	574	181	392	72	189	252	657	126	431	253	1228	3	2	1	0	57	50	13	99	46	122	46
gene:PF3D7_1009400	10	381361	382449	+	1089	56	629	8	81	61	215	61	85	49	52	9	51	24	18	520	176	124	333	119	183	162	237	192	366	194	199	174	846	2	1	8	1	499	1325	5	206	22	206	230
gene:PF3D7_1009500	10	383044	384793	-	1750	59	642	9	136	36	252	36	79	86	151	17	34	26	16	588	227	132	369	102	186	74	121	212	435	133	273	175	854	123	99	62	43	62	87	13	220	40	985	623
gene:PF3D7_1009600	10	386976	388442	+	1467	77	939	7	181	71	403	71	154	118	148	18	73	45	24	793	290	202	506	190	296	126	277	301	631	169	433	327	1350	34	31	31	13	31	53	35	228	44	724	257
gene:PF3D7_1009700	10	389504	391165	-	1662	71	1073	15	158	85	454	85	63	81	173	13	90	38	30	849	370	308	580	228	413	167	268	309	653	244	363	323	1294	33	26	25	5	34	12	3	73	4	794	198
gene:PF3D7_1009800	10	393765	397993	-	4229	160	1567	22	300	76	699	76	189	208	352	30	113	55	21	1654	724	310	955	390	735	139	241	409	1348	323	678	414	2085	274	330	179	120	337	627	9	152	17	366	79
gene:PF3D7_1009900	10	399207	401778	+	2572	88	1051	13	190	76	461	76	168	110	172	26	70	40	30	1074	454	289	556	213	464	98	208	293	802	119	403	287	1472	161	232	112	82	58	121	10	86	20	276	88
gene:PF3D7_1010000	10	401876	402711	-	836	16	346	10	46	41	181	41	63	86	129	10	30	11	3	332	116	76	165	61	137	60	82	115	242	61	232	109	484	152	509	131	149	106	256	56	281	65	453	331
gene:PF3D7_1010100	10	403679	404575	+	897	35	450	5	115	24	169	24	102	91	159	10	45	14	7	506	185	103	285	103	174	43	87	115	375	64	237	130	737	160	404	101	134	256	746	13	220	47	734	771
gene:PF3D7_1010200	10	405017	410536	-	5520	257	3265	43	635	296	1321	296	355	321	589	116	255	123	71	2803	958	634	1792	606	1178	379	890	1018	2312	597	1249	955	4224	18	22	40	8	1077	1804	79	705	156	332	46
gene:PF3D7_1010300	10	414732	415328	+	597	20	231	7	30	18	94	18	76	32	68	11	18	7	1	290	120	106	133	47	88	29	46	61	164	17	101	55	302	23	54	14	52	599	1985	21	392	79	218	117
gene:PF3D7_1010400	10	415404	417471	-	2068	71	777	6	160	72	321	72	148	137	206	15	62	22	21	666	277	130	400	135	260	92	175	228	487	133	390	167	953	36	24	28	12	24	16	5	151	8	5664	5333
gene:PF3D7_1010500	10	417705	419318	+	1614	34	354	5	96	32	104	32	81	69	119	12	53	17	9	385	143	138	210	92	131	38	78	96	292	83	189	108	578	1	4	12	6	8	7	8	27	8	1942	3681
gene:PF3D7_1010600	10	420185	421056	-	872	23	390	8	99	35	166	35	71	32	49	16	36	11	5	367	125	92	249	86	135	74	142	112	198	40	161	107	530	269	292	183	193	4209	8541	82	982	140	1076	684
gene:PF3D7_1010700	10	422961	424365	+	1405	31	307	2	90	28	94	28	56	68	133	5	45	11	8	321	98	58	143	49	55	42	90	66	180	29	228	59	309	217	1085	145	170	1856	4147	54	888	158	1428	2281
gene:PF3D7_1010800	10	424866	425765	-	900	42	545	6	100	40	242	40	134	95	124	17	44	15	21	499	131	77	264	94	165	53	119	158	377	77	214	187	759	76	76	14	21	23	26	14	118	19	644	589
gene:PF3D7_1010900	10	426601	428146	+	1546	50	493	8	117	31	157	31	98	83	131	18	33	26	15	579	211	150	328	95	194	32	92	128	427	63	260	104	687	83	90	63	36	77	218	8	165	22	574	493
gene:PF3D7_1011000	10	429204	430140	-	937	21	265	6	33	13	83	13	61	31	74	2	28	13	10	298	99	57	135	43	74	32	60	68	158	47	92	43	334	0	86	10	23	19	7	22	218	43	577	814
gene:PF3D7_1011100	10	432505	435570	-	3066	133	1512	22	304	96	666	96	141	121	233	48	124	61	34	1492	647	412	890	312	618	140	263	426	1137	310	560	483	2110	15	19	15	9	16	32	4	50	17	71	13
gene:PF3D7_1011200.1	10	436958	437708	+	751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1011200.2	10	436958	437708	+	751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1011300	10	438446	440380	+	1935	73	717	15	96	48	224	48	122	74	178	14	52	25	22	835	230	176	510	202	408	45	61	152	668	113	261	236	1221	24	52	12	6	1	7	1	19	18	32	16
gene:PF3D7_1011400	10	441140	441955	-	816	33	547	10	108	60	218	60	98	70	101	24	39	22	12	476	120	63	316	84	190	80	163	180	357	127	234	146	758	31	423	79	90	299	987	63	769	117	1304	1391
gene:PF3D7_1011500	10	443874	444401	-	528	27	330	5	24	43	113	43	98	54	120	10	22	9	9	280	147	70	154	52	97	57	103	125	186	42	156	113	405	370	14199	872	1546	70	297	54	612	99	357	336
gene:PF3D7_1011600	10	445164	447125	-	1962	102	1150	13	250	94	382	94	258	246	387	29	76	41	25	1068	349	263	638	207	429	124	211	326	883	258	631	322	1402	2	39	7	10	6	30	6	38	15	57	24
gene:PF3D7_1011700	10	449154	450323	+	1170	71	706	9	154	49	282	49	75	51	71	32	64	26	21	624	224	142	391	115	217	90	172	208	467	98	252	202	1075	51	78	20	41	745	1938	53	352	73	903	338
gene:PF3D7_1011800	10	455398	458817	+	3420	139	1979	16	411	181	886	181	251	191	376	51	153	68	43	1732	613	502	1112	470	699	249	474	569	1316	588	627	612	2457	3311	6323	3156	2249	6612	9195	692	8312	1368	14328	961
