Geneid	Chr	Start	End	Strand	Length	SRR7059090	SRR7059091	SRR7059092	SRR7059093	SRR7059094	SRR7059095	SRR7059096	SRR7059097	SRR7059098	SRR7059099	SRR7059100
gene:PF3D7_1015200.1	10	614872	617736	-	2865	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1015200.2	10	614872	617736	-	2865	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1015300	10	618440	619993	+	1554	5	13	6	3	3	7	0	4	7	3	1
gene:PF3D7_1015400	10	621305	623626	+	2322	1	4	1	0	0	0	0	0	0	1	2
gene:PF3D7_1015500	10	624048	625895	-	1848	0	4	1	1	1	0	0	3	1	2	0
gene:PF3D7_1015600	10	627044	629040	-	1997	43	81	61	440	174	373	30	29	23	11	9
gene:PF3D7_1015700.1	10	629909	632061	-	2153	0	1	0	0	0	0	0	0	0	0	0
gene:PF3D7_1015700.2	10	630310	632061	-	1752	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1015800	10	633682	635286	+	1605	5	43	14	1	1	3	1	3	0	3	0
gene:PF3D7_1015900	10	637138	639011	+	1874	391	319	171	23	9	15	1748	1757	2152	1638	680
gene:PF3D7_1016000	10	641390	642751	+	1362	109	418	491	1582	1568	1691	2	1	3	1	1
gene:PF3D7_1016100	10	643558	644331	-	774	0	0	0	1	0	1	0	0	0	1	0
gene:PF3D7_1016200	10	646054	647736	+	1683	17	24	22	6	7	1	2	0	0	0	1
gene:PF3D7_1016300	10	650898	653567	-	2670	1	9	2	1	1	4	1	1	0	1	0
gene:PF3D7_1016400	10	656709	659027	-	2319	2	2	2	0	1	2	1	1	3	1	2
gene:PF3D7_1016500	10	661742	664201	-	2460	2	0	2	19	15	23	1	2	0	3	0
gene:PF3D7_1016600	10	665658	666654	-	997	1	2	1	0	1	0	1	0	0	1	0
gene:PF3D7_1016700	10	669202	671853	-	2652	0	8	8	21	9	33	0	1	0	2	1
gene:PF3D7_1016800	10	675293	676417	-	1125	1	6	5	96	59	101	0	0	0	0	0
gene:PF3D7_1016900	10	682182	682508	-	327	165	214	88	12148	1534	10899	0	0	0	1	1
gene:PF3D7_1017000	10	685578	688862	+	3285	61	155	134	4423	1664	3620	0	0	6	554	106
gene:PF3D7_1017100	10	689888	690820	-	933	128	186	91	69	32	69	0	0	2	0	0
gene:PF3D7_1017200	10	692426	694218	+	1793	107	134	60	15	8	13	3	0	1	0	1
gene:PF3D7_1017300.2	10	694840	696591	-	1752	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1017300.1	10	694840	696709	-	1870	3	5	2	3	3	7	0	0	0	0	0
gene:PF3D7_1017400	10	697970	699823	-	1854	514	692	613	2134	1064	1806	2	5	0	0	2
gene:PF3D7_1017500	10	701746	702422	+	677	1631	4194	3905	5189	3486	4771	1	1	2	2	2
gene:PF3D7_1017600	10	705537	708452	+	2916	58	124	81	17	13	24	3	5	0	15	3
gene:PF3D7_1017700	10	709507	710826	+	1320	330	761	708	717	592	660	0	0	0	0	0
gene:PF3D7_1017800	10	711016	714658	-	3643	28	68	48	131	118	152	0	0	0	1	2
gene:PF3D7_1017900	10	715878	717437	+	1560	81	168	130	728	498	749	4	4	1	10	4
gene:PF3D7_1018000	10	718454	720136	+	1683	4	20	22	89	52	53	1	3	0	1	0
gene:PF3D7_1018100	10	720551	721399	+	849	2	2	1	10	5	3	0	0	0	0	0
gene:PF3D7_1018200	10	721734	728331	-	6598	69	105	64	138	94	148	1	6	0	4	2
gene:PF3D7_1018300	10	729809	732856	-	3048	55	82	99	106	45	52	5	7	13	13	4
gene:PF3D7_1018400	10	734722	735738	+	1017	3	2	3	2	1	3	0	0	0	1	1
gene:PF3D7_1018500	10	735921	736813	-	893	292	584	443	649	412	664	2	1	2	2	1
gene:PF3D7_1018600	10	737692	743406	-	5715	375	618	524	1445	856	1725	2	4	0	9	2
gene:PF3D7_1018700	10	747028	748887	+	1860	151	463	401	960	659	997	5	5	7	19	14
gene:PF3D7_1018800	10	750215	752665	+	2451	9	29	18	52	62	86	4	0	2	2	1
gene:PF3D7_1018900	10	752760	754910	-	2151	3	7	5	9	6	11	0	0	0	1	1
gene:PF3D7_1019000	10	757795	765158	+	7364	707	1053	726	3887	1848	3651	2	2	1	6	6
gene:PF3D7_1019100	10	766168	771954	-	5787	60	178	74	3	2	2	10	6	6	9	7
gene:PF3D7_1019200	10	773531	774490	+	960	2	6	4	1	0	0	0	1	0	0	0
gene:PF3D7_1019300	10	774929	780732	-	5804	231	528	398	1567	954	1795	0	1	3	9	2
gene:PF3D7_1019400	10	786503	787008	+	506	53	90	52	152	31	86	25	16	21	168	47
gene:PF3D7_1019500.1	10	787745	795220	-	7476	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1019500.2	10	787745	795220	-	7476	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1019600	10	796291	799923	+	3633	124	151	82	116	59	87	1	1	1	0	1
gene:PF3D7_1019700	10	800278	803502	-	3225	21	24	11	67	27	90	0	0	0	1	1
gene:PF3D7_1019800	10	804328	807582	-	3255	23	126	81	127	125	147	0	0	2	3	2
gene:PF3D7_1019900	10	808618	808992	-	375	17	20	17	80	24	69	12	7	5	33	27
gene:PF3D7_1020000	10	811106	813484	-	2379	1092	739	620	712	277	669	1	1	1	2	1
gene:PF3D7_1020100	10	814352	814957	-	606	356	145	167	3	2	1	1	0	0	0	0
gene:PF3D7_1020200	10	816066	818972	-	2907	127	156	95	15	11	9	14	11	5	2	2
gene:PF3D7_1020300	10	819830	822139	+	2310	244	214	109	11	4	6	4	4	1	5	1
gene:PF3D7_1020400	10	822602	824593	-	1992	7	5	4	245	136	201	0	0	1	0	0
gene:PF3D7_1020500	10	825451	826971	+	1521	1	17	25	381	235	340	16	16	19	9	2
gene:PF3D7_1020600	10	827488	834231	+	6744	24	57	38	856	488	888	5	1	2	5	8
gene:PF3D7_1020700	10	835292	839700	+	4409	6	7	8	75	60	69	4	3	3	46	42
gene:PF3D7_1020800	10	840212	843403	+	3192	54	213	99	1520	561	1445	3	1	4	17	4
gene:PF3D7_1020900	10	845086	846192	-	1107	88	185	103	642	381	734	0	2	0	1	0
gene:PF3D7_1021000	10	848859	850404	-	1546	16	41	26	185	99	177	6	11	9	36	25
gene:PF3D7_1021100	10	851000	856285	-	5286	8	30	29	140	117	133	1	0	0	4	1
gene:PF3D7_1021200	10	857673	859742	-	2070	166	267	279	1313	830	1447	1	1	0	1	1
gene:PF3D7_1021300	10	860960	862449	-	1490	25	95	79	228	131	224	0	0	0	0	0
gene:PF3D7_1021400	10	863907	866742	+	2836	151	406	351	2050	1246	2077	0	1	9	25	7
gene:PF3D7_1021500	10	867635	869677	-	2043	8	37	31	208	142	151	0	0	0	1	1
gene:PF3D7_1021600	10	871095	871886	+	792	38	70	32	330	88	231	1	1	0	1	1
gene:PF3D7_1021700	10	873208	894869	-	21662	23	61	32	361	238	350	4	6	7	5	5
gene:PF3D7_1021800	10	896865	903608	-	6744	394	735	402	3354	1224	3209	3	3	4	2	2
gene:PF3D7_1021900	10	905473	912345	-	6873	794	1917	1616	15182	7644	15410	8	3	2	23	20
gene:PF3D7_1022000	10	919772	924213	+	4442	49	172	157	724	537	682	4	5	2	155	77
gene:PF3D7_1022100	10	925280	926230	-	951	0	7	17	13	2	7	0	0	0	1	0
gene:PF3D7_1022200	10	926831	929020	-	2190	10	39	38	64	99	101	0	0	1	2	1
gene:PF3D7_1022300	10	932697	934381	+	1685	122	530	506	825	985	951	0	1	7	11	2
gene:PF3D7_1022400	10	939938	942234	-	2297	45	72	35	26	16	31	6	2	6	18	3
gene:PF3D7_1022500	10	944398	946089	-	1692	708	1506	1322	10924	4072	9801	38	30	40	278	93
gene:PF3D7_1022600	10	948477	951152	+	2676	2	21	15	4	10	5	1	7	1	19	7
gene:PF3D7_1022700	10	951752	952579	-	828	88	156	131	4836	2336	4252	2	0	2	8	1
gene:PF3D7_1022800	10	955883	958357	+	2475	10	18	24	123	50	102	8	7	12	70	27
gene:PF3D7_1022900	10	958939	959896	-	958	57	66	41	132	62	121	10	16	8	1	1
gene:PF3D7_1023000	10	961066	962307	-	1242	373	1573	1262	827	825	818	0	0	0	2	0
gene:PF3D7_1023100	10	963497	980560	-	17064	181	469	399	1387	827	1086	10	5	6	29	2
gene:PF3D7_1023200	10	982231	983202	+	972	1	3	1	0	2	0	0	1	0	2	0
gene:PF3D7_1023300	10	984228	985330	-	1103	15	19	24	23	19	28	0	0	2	0	0
gene:PF3D7_1023400	10	985350	986988	+	1639	31	83	71	260	227	282	0	0	1	4	1
gene:PF3D7_1023500	10	987017	987310	-	294	1	0	0	0	0	2	0	0	1	0	0
gene:PF3D7_1023600	10	987358	990148	-	2791	6	4	4	3	2	2	1	0	0	0	1
gene:PF3D7_1023700	10	991147	993420	+	2274	0	1	1	0	0	1	1	1	3	1	1
gene:PF3D7_1023800	10	994322	996788	+	2467	3857	9150	7873	63878	31541	60196	2	2	2	3	2
gene:PF3D7_1023900	10	997475	1007461	-	9987	7348	9014	7899	69777	32153	80313	55	43	51	694	262
gene:PF3D7_1024000	10	1014896	1016596	+	1701	35	70	75	574	437	491	2	2	0	14	7
gene:PF3D7_1024100	10	1017201	1020515	-	3315	497	1222	1157	8360	4438	6860	4	1	2	3	1
gene:PF3D7_1024200	10	1021292	1021774	-	483	13	12	4	2	0	6	4	9	2	8	8
gene:PF3D7_1024300	10	1022505	1022897	+	393	11	24	22	14	15	28	16	11	13	122	42
gene:PF3D7_1024400	10	1023205	1024869	-	1665	1	1	2	0	0	1	1	0	0	1	0
gene:PF3D7_1024500	10	1026120	1026914	+	795	1	4	4	0	4	3	1	1	0	2	1
gene:PF3D7_1024600	10	1027128	1029367	-	2240	1	4	5	8	1	7	0	0	1	1	1
gene:PF3D7_1024700	10	1030044	1031534	+	1491	5	19	15	5	5	8	2	2	0	1	0
gene:PF3D7_1024800	10	1034685	1039079	+	4395	92	141	100	410	188	370	4	7	4	3	3
gene:PF3D7_1024900	10	1040289	1045004	-	4716	3	8	3	6	2	4	1	1	2	0	1
gene:PF3D7_1025000	10	1045608	1049760	-	4153	641	793	544	2279	1235	2225	1	1	1	1	0
gene:PF3D7_1025100	10	1052844	1055333	+	2490	118	208	89	82	32	84	36	22	29	64	9
gene:PF3D7_1025200	10	1055744	1057030	-	1287	0	11	8	36	14	23	0	0	0	1	0
gene:PF3D7_1025300	10	1057890	1060658	-	2769	0	2	5	10	12	11	0	0	1	2	0
gene:PF3D7_1025400	10	1061399	1067085	-	5687	215	243	133	140	90	170	3	4	0	2	1
gene:PF3D7_1025500	10	1067652	1086992	-	19341	24	40	19	285	135	268	11	4	6	14	5
gene:PF3D7_1025600	10	1088214	1088417	+	204	6	10	2	93	79	101	0	1	0	0	1
gene:PF3D7_1025700	10	1088931	1089494	+	564	22	46	26	347	238	290	3	10	7	10	1
gene:PF3D7_1025800	10	1089997	1090538	-	542	4	15	5	2	0	1	0	0	0	0	0
gene:PF3D7_1025900	10	1091436	1097277	-	5842	67	178	96	307	170	218	2	1	2	9	5
gene:PF3D7_1026000	10	1098455	1099882	-	1428	54	107	76	790	427	688	0	1	0	3	1
gene:PF3D7_1026100	10	1101818	1103158	+	1341	9	28	23	253	168	298	0	0	0	0	1
gene:PF3D7_1026200	10	1103464	1105230	-	1767	4	11	7	18	1	4	1	1	0	1	0
gene:PF3D7_1026300	10	1106086	1109451	+	3366	25	71	47	77	50	64	10	11	14	4	4
gene:PF3D7_1026400	10	1109794	1111605	-	1812	938	1804	1627	20319	9945	21443	1	6	0	2	4
gene:PF3D7_1026500	10	1112423	1112635	-	213	1967	2963	3799	22826	7148	13677	0	0	1	0	2
gene:PF3D7_1026600	10	1113495	1118573	-	5079	4040	4204	3912	53755	20526	49843	4	5	6	3	6
gene:PF3D7_1026800	10	1122962	1124037	+	1076	1486	2109	1574	4604	2029	5073	143	95	153	696	143
gene:PF3D7_1026900	10	1125283	1126167	+	885	206	517	511	4620	3109	4913	1	0	1	4	2
gene:PF3D7_1027000	10	1126523	1131958	-	5436	68	101	55	567	364	611	18	21	7	36	30
gene:PF3D7_1027100	10	1133838	1136156	-	2319	9	27	22	161	91	155	0	0	0	0	0
gene:PF3D7_1027200	10	1138002	1139564	+	1563	5	11	5	14	18	23	0	1	0	2	0
gene:PF3D7_1027300	10	1140589	1142602	-	2014	919	1547	1068	2218	1156	2458	0	5	3	2	3
gene:PF3D7_1027400	10	1145823	1146795	-	973	14	28	15	7	12	20	3	5	1	0	2
gene:PF3D7_1027500	10	1147866	1148213	+	348	0	1	1	0	0	0	0	1	0	0	0
gene:PF3D7_1027600	10	1148316	1150168	-	1853	1	6	11	4	7	14	1	0	0	0	0
gene:PF3D7_1027700.1	10	1150663	1151853	-	1191	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1027700.2	10	1150663	1151853	-	1191	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1027800	10	1153271	1154431	-	1161	277	520	323	1084	376	853	66	84	59	333	93
gene:PF3D7_1027900	10	1156648	1158980	+	2333	4	11	2	2	3	2	0	0	0	1	1
gene:PF3D7_1028000	10	1160031	1163421	+	3391	16	38	21	33	18	23	2	2	1	4	1
gene:PF3D7_1028100	10	1163786	1165615	+	1830	9	11	9	0	0	2	0	0	1	0	0
gene:PF3D7_1028200	10	1166046	1166870	-	825	34	50	21	6	3	3	1	0	0	0	0
gene:PF3D7_1028300	10	1168010	1168957	-	948	13	44	40	34	19	29	1	0	0	1	0
gene:PF3D7_1028400	10	1169940	1171391	+	1452	34	44	22	41	39	41	2	8	5	2	0
gene:PF3D7_1028500	10	1172129	1174997	-	2869	68	199	178	1175	705	994	0	0	0	1	1
gene:PF3D7_1028600	10	1176461	1177849	-	1389	558	535	363	2379	442	2378	0	1	0	2	1
gene:PF3D7_1028700	10	1181005	1182501	+	1497	1212	1065	868	5976	2485	6010	1	1	4	4	1
gene:PF3D7_1028800	10	1183487	1183995	-	509	112	84	61	8	3	9	0	0	0	1	0
gene:PF3D7_1028900	10	1184728	1185946	-	1219	1263	736	607	46	27	43	2	3	4	3	4
gene:PF3D7_1029100.1	10	1190426	1195016	+	4591	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1029100.2	10	1190426	1195016	+	4591	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1029200	10	1195677	1197344	+	1668	3	8	7	14	14	13	0	0	0	2	0
gene:PF3D7_1029300	10	1197825	1200032	-	2208	46	32	35	11	10	20	1	0	1	0	1
gene:PF3D7_1029400	10	1200894	1202399	-	1506	239	258	188	125	58	111	0	0	0	1	1
gene:PF3D7_1029500	10	1204346	1204762	-	417	1	4	2	0	0	0	0	0	0	0	1
gene:PF3D7_1029600	10	1206302	1207405	+	1104	173	165	91	1	0	3	0	1	0	0	1
gene:PF3D7_1029700	10	1208198	1210914	-	2717	194	366	282	2716	1090	2115	0	0	1	0	1
gene:PF3D7_1029800	10	1211658	1212971	-	1314	4	20	10	6	4	11	2	2	1	3	0
gene:PF3D7_1029900	10	1217348	1222441	+	5094	373	924	656	4038	2006	3970	7	3	6	3	2
gene:PF3D7_1030000	10	1223375	1224167	+	793	453	525	408	796	359	705	0	0	0	1	0
gene:PF3D7_1030100	10	1224519	1229092	-	4574	51	122	76	606	242	677	50	35	43	318	73
gene:PF3D7_1030200	10	1230561	1231913	-	1353	1675	3402	2805	33342	15484	34091	19	11	14	112	57
gene:PF3D7_1030300	10	1233667	1237002	-	3336	66	178	152	895	570	926	1	1	0	1	0
gene:PF3D7_1030400	10	1241767	1242977	-	1211	15	30	12	0	2	1	0	0	1	0	1
gene:PF3D7_1030500	10	1244215	1245396	+	1182	12	29	19	0	1	2	1	3	2	1	0
gene:PF3D7_1030600	10	1245880	1247676	-	1797	5	14	3	7	2	7	1	1	2	5	1
gene:PF3D7_1030700	10	1248533	1249306	+	774	0	2	0	3	0	2	0	0	1	0	1
gene:PF3D7_1030800	10	1250045	1250683	+	639	26	29	37	87	74	106	1	0	0	0	0
gene:PF3D7_1030900	10	1251151	1251807	-	657	4	6	7	0	1	0	1	0	1	2	0
gene:PF3D7_1031000	10	1253417	1254070	-	654	0	0	0	0	1	0	0	0	0	0	1
gene:PF3D7_1031100	10	1254843	1255586	-	744	3	3	2	3	3	3	0	0	0	0	0
gene:PF3D7_1031200	10	1257384	1258478	+	1095	48	45	23	52	16	32	3	7	3	0	0
gene:PF3D7_1031300	10	1260310	1263069	+	2760	4	7	5	6	6	15	2	2	2	5	1
gene:PF3D7_1031400.1	10	1265079	1268785	+	3707	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1031400.2	10	1265079	1268785	+	3707	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1031500	10	1270528	1274144	+	3617	681	1154	976	2941	1179	2368	0	1	0	3	0
gene:PF3D7_1031600	10	1275863	1278577	+	2715	35	104	44	978	414	946	5	3	0	11	7
gene:PF3D7_1031700	10	1281252	1281989	+	738	351	364	282	2114	345	1489	0	0	0	1	0
gene:PF3D7_1031800	10	1282405	1284057	-	1653	141	192	145	111	49	100	1	0	0	2	0
gene:PF3D7_1031900	10	1284588	1287287	-	2700	663	721	648	327	174	286	1	0	1	3	1
gene:PF3D7_1032000	10	1287715	1290045	-	2331	34	59	37	37	21	37	1	0	0	1	0
gene:PF3D7_1032100	10	1293499	1297071	+	3573	290	607	560	2056	1367	2164	1	0	1	1	0
gene:PF3D7_1032200	10	1298327	1299141	-	815	0	1	2	6	4	4	2	0	1	0	0
gene:PF3D7_1032300	10	1299794	1302409	+	2616	3	20	5	54	26	40	1	1	0	1	0
gene:PF3D7_1032400	10	1302594	1304881	-	2288	56	67	52	2	2	2	0	0	1	3	1
gene:PF3D7_1032500	10	1306241	1307532	-	1292	18	44	21	76	28	53	2	2	0	4	2
gene:PF3D7_1032600	10	1308873	1309925	+	1053	0	2	1	4	0	2	1	0	3	4	0
gene:PF3D7_1032700	10	1310421	1312082	-	1662	56	174	262	2556	2098	2175	1	0	1	1	1
gene:PF3D7_1032800	10	1313255	1314721	-	1467	1	2	2	16	8	16	0	0	0	0	0
gene:PF3D7_1032900	10	1315718	1320949	-	5232	1	12	5	50	50	56	3	4	2	14	5
gene:PF3D7_1033000	10	1321694	1323379	+	1686	14	59	16	47	18	20	1	0	0	4	1
gene:PF3D7_1033100	10	1324132	1328436	-	4305	3360	5293	4635	40964	21614	42049	8	2	5	86	32
gene:PF3D7_1033200	10	1335222	1336289	+	1068	45	91	37	42	15	43	0	2	1	0	7
gene:PF3D7_1033300	10	1338124	1338818	-	695	2	7	3	5	0	7	0	0	0	1	0
gene:PF3D7_1033400	10	1339762	1340628	+	867	2	2	3	0	0	2	1	0	0	0	0
gene:PF3D7_1033500	10	1341646	1343775	+	2130	27	75	72	684	434	619	0	0	0	3	2
gene:PF3D7_1033600	10	1344150	1346897	-	2748	63	132	92	1000	414	789	4	1	2	14	8
gene:PF3D7_1033700	10	1348433	1350280	+	1848	19	60	59	276	89	192	4	5	0	14	9
gene:PF3D7_1033800	10	1351197	1353284	+	2088	3	5	7	6	0	1	0	2	0	1	1
gene:PF3D7_1033900	10	1354454	1355571	-	1118	609	1131	682	4074	1587	3485	1	2	6	86	13
gene:PF3D7_1034000	10	1359318	1361309	-	1992	5	18	10	97	49	62	1	3	3	7	1
gene:PF3D7_1034100	10	1362149	1363069	-	921	0	1	0	0	0	0	0	0	0	0	0
gene:PF3D7_1034200	10	1363474	1364118	+	645	1	2	1	2	0	0	0	0	0	0	0
gene:PF3D7_1034300	10	1365099	1366691	+	1593	0	1	2	0	0	1	0	0	0	2	0
gene:PF3D7_1034400	10	1367294	1369189	-	1896	37	56	16	10	2	6	27	23	26	5	3
gene:PF3D7_1034500	10	1370731	1376131	+	5401	11	25	9	7	10	10	2	0	1	11	7
gene:PF3D7_1034600	10	1376827	1377759	-	933	10	33	15	44	62	33	0	0	0	1	0
gene:PF3D7_1034700	10	1378759	1379295	+	537	8	21	18	4	6	9	10	6	9	0	0
gene:PF3D7_1034800	10	1380028	1382249	+	2222	23	52	33	19	17	10	0	0	0	0	0
gene:PF3D7_1034900	10	1383450	1386119	+	2670	21	40	15	0	3	0	29	22	41	454	229
gene:PF3D7_1035000	10	1386649	1389630	-	2982	2	6	2	3	7	8	1	1	1	2	1
gene:PF3D7_1035100	10	1391445	1393130	+	1686	2	11	5	1	1	0	1	1	0	1	0
gene:PF3D7_1035200	10	1394839	1396596	+	1758	34	33	23	7	8	10	0	1	0	3	1
gene:PF3D7_1035300	10	1399195	1402896	+	3702	106	59	45	14	3	9	3	2	0	4	2
gene:PF3D7_1035400	10	1404195	1405259	+	1065	11	21	14	60	11	31	0	1	2	4	1
gene:PF3D7_1035500	10	1407276	1408391	+	1116	0	1	0	0	1	1	0	0	1	3	0
gene:PF3D7_1035600	10	1409281	1410555	+	1275	1	0	0	3	2	1	0	0	1	0	0
gene:PF3D7_1035700	10	1413200	1415293	+	2094	3	1	1	1	1	1	0	1	0	1	0
gene:PF3D7_1035800	10	1420533	1422671	+	2139	0	0	1	0	1	1	0	3	0	0	0
gene:PF3D7_1035900	10	1423983	1425683	+	1701	1	1	1	0	0	0	1	0	0	0	0
gene:PF3D7_1036000	10	1427127	1428344	+	1218	7	20	14	6	0	2	1	0	1	2	2
gene:PF3D7_1036300	10	1432498	1434786	+	2289	0	1	2	1	4	0	0	5	3	3	1
gene:PF3D7_1036400	10	1436316	1439804	+	3489	7	8	20	0	1	0	0	1	0	1	1
gene:PF3D7_1036500	10	1441901	1443568	+	1668	101	79	55	0	1	4	0	2	2	1	0
gene:PF3D7_1036600.2	10	1444441	1445529	+	1089	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1036600.1	10	1444441	1445529	+	1089	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1036700	10	1445916	1447495	-	1580	18	28	2	8	0	2	1	2	0	1	1
gene:PF3D7_1036800	10	1448692	1451646	-	2955	3	14	1	5	6	6	0	1	0	2	0
gene:PF3D7_1036900	10	1452599	1458006	-	5408	77	262	200	3082	1808	2830	1	1	2	23	7
gene:PF3D7_1037000	10	1462351	1469555	+	7205	4	14	1	14	10	13	4	2	0	5	1
gene:PF3D7_1037100	10	1469990	1472227	-	2238	9	25	2	1	0	2	0	2	0	0	1
gene:PF3D7_1037200	10	1473514	1476860	+	3347	4	7	6	0	0	0	3	3	0	4	3
gene:PF3D7_1037300	10	1477940	1478845	-	906	39	85	36	20	11	13	35	32	28	13	15
gene:PF3D7_1037400	10	1481763	1485353	-	3591	39	66	39	90	96	106	0	0	0	0	0
gene:PF3D7_1037500	10	1487959	1490088	+	2130	118	132	66	53	45	40	21	32	13	54	36
gene:PF3D7_1037600	10	1491414	1494378	+	2965	17	29	16	16	5	16	28	18	28	50	12
gene:PF3D7_1037700	10	1495973	1496658	+	686	0	1	1	0	0	0	0	1	0	0	1
gene:PF3D7_1037800	10	1497096	1502155	-	5060	2	6	0	5	4	7	0	0	1	4	0
gene:PF3D7_1037900	10	1502955	1504322	-	1368	4	13	8	9	13	25	0	2	0	2	0
gene:PF3D7_1038000.2	10	1505835	1506896	+	1062	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1038000.1	10	1505835	1506896	+	1062	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1038100	10	1507582	1510524	-	2943	1	2	0	7	1	7	0	2	0	0	0
gene:PF3D7_1038200	10	1511342	1511835	+	494	0	1	1	1	0	0	0	1	0	1	0
gene:PF3D7_1038300	10	1512190	1514416	-	2227	5	0	2	1	0	0	1	1	1	1	2
gene:PF3D7_1038400	10	1519021	1547825	+	28805	12	31	8	5	4	4	6	6	1	6	8
gene:PF3D7_1038500	10	1548455	1549731	-	1277	0	0	0	0	0	0	1	0	0	1	1
gene:PF3D7_1038600	10	1551497	1553172	-	1676	0	1	0	1	0	0	1	0	1	0	1
gene:PF3D7_1038700	10	1554529	1555702	-	1174	0	1	0	0	0	0	1	0	2	0	1
gene:PF3D7_1038800	10	1557816	1560696	+	2881	0	5	3	34	23	32	2	1	0	1	1
gene:PF3D7_1038900	10	1562809	1563888	+	1080	0	2	0	1	1	0	1	0	0	1	0
gene:PF3D7_1039000	10	1568709	1571815	+	3107	1	0	2	0	0	1	1	1	4	1	1
gene:PF3D7_1039700	10	1591578	1592367	-	790	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1039800	10	1594503	1595277	-	775	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1039900	10	1596487	1597605	+	1119	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1040000	10	1599900	1601077	+	1178	0	0	0	0	0	0	0	0	0	0	1
gene:PF3D7_1040100	10	1602935	1603989	+	1055	1	0	0	0	0	1	1	0	1	0	0
gene:PF3D7_1040200	10	1605930	1606953	+	1024	0	0	0	1	1	2	0	0	2	0	0
gene:PF3D7_1040300	10	1609063	1610422	+	1360	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1040400	10	1612530	1613735	+	1206	1	0	1	0	0	0	0	0	0	0	0
gene:PF3D7_1040500	10	1615804	1617070	+	1267	0	0	1	1	0	0	0	0	1	0	0
gene:PF3D7_1040600	10	1619086	1620244	+	1159	1	1	0	0	0	0	0	1	2	0	2
gene:PF3D7_1040700	10	1622368	1623684	+	1317	0	0	0	1	0	0	0	0	0	0	0
gene:PF3D7_1040800	10	1625772	1626824	+	1053	0	0	1	0	0	0	0	0	0	0	0
gene:PF3D7_1040900	10	1628914	1630023	+	1110	2	2	0	0	0	0	0	0	3	0	0
gene:PF3D7_1041000	10	1632398	1633665	+	1268	0	0	0	0	0	0	0	0	1	0	2
gene:PF3D7_1041100	10	1635596	1636779	+	1184	0	0	0	0	0	0	1	0	0	0	1
gene:PF3D7_1041200	10	1639171	1640518	+	1348	3	2	2	10	7	2	4	1	5	0	1
gene:PF3D7_1041300	10	1642401	1649948	-	7548	39	68	63	767	363	661	8	6	2	1	3
gene:PF3D7_1100100	11	24160	31598	+	7439	207	267	205	1432	759	1271	13	15	12	6	13
gene:PF3D7_1100200	11	32666	42386	-	9721	19	29	18	39	21	39	20	25	21	30	14
gene:PF3D7_1100300	11	45056	46233	+	1178	2	1	1	0	0	0	0	1	0	0	0
gene:PF3D7_1100400	11	48112	49307	+	1196	0	0	0	1	1	0	3	1	0	0	0
gene:PF3D7_1100500	11	51623	52751	-	1129	0	0	0	0	0	0	0	0	0	0	1
gene:PF3D7_1100800	11	59550	60328	+	779	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1101100	11	66686	67965	-	1280	0	0	0	5	2	4	1	1	0	1	0
gene:PF3D7_1101200	11	70081	71289	-	1209	0	0	0	0	0	0	0	0	0	0	1
gene:PF3D7_1101300	11	73244	74442	-	1199	1	0	1	3	0	0	3	0	0	0	0
gene:PF3D7_1101500	11	80306	81424	-	1119	0	0	0	0	0	0	1	0	0	0	0
gene:PF3D7_1101600	11	82633	83415	+	783	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1101700	11	85629	86418	+	790	0	0	0	0	0	1	0	0	0	0	0
gene:PF3D7_1101800	11	87041	87889	-	849	0	0	0	0	0	0	0	0	0	1	2
gene:PF3D7_1102200	11	105357	107235	-	1879	0	2	0	0	0	0	1	0	0	0	0
gene:PF3D7_1102300	11	110027	111429	-	1403	0	0	2	1	1	0	5	3	1	3	0
gene:PF3D7_1102400	11	114591	116573	-	1983	7	36	32	102	54	87	1	0	0	2	3
gene:PF3D7_1102500	11	119412	121506	-	2095	0	5	1	0	1	1	0	0	0	1	0
gene:PF3D7_1102600	11	123818	124736	-	919	0	1	1	15	14	21	0	0	1	0	0
