Geneid	Chr	Start	End	Strand	Length	SRR5260544	SRR5260545	SRR5260546	SRR5260547	SRR5260548	SRR5260549	SRR5260550	SRR5260551	SRR5260552
gene:PBANKA_101710	10	685246	687681	-	2436	1932	2022	1160	1020	1068	976	152	170	119
gene:PBANKA_101720	10	689514	691803	+	2290	1317	1623	1218	1236	961	1293	375	397	383
gene:PBANKA_101730	10	698688	703742	-	5055	1751	2488	1219	6633	6240	7328	10673	11576	11128
gene:PBANKA_101740	10	705178	705661	-	484	396	726	263	920	847	863	378	337	362
gene:PBANKA_101750	10	706720	709875	-	3156	99	162	95	158	160	141	206	303	229
gene:PBANKA_101760	10	710759	714055	-	3297	809	909	830	421	269	276	536	442	717
gene:PBANKA_101770	10	715070	715336	+	267	1505	1978	1361	874	1034	748	1154	1047	985
gene:PBANKA_101780	10	715969	721633	-	5665	2466	2619	2335	2516	2017	2298	881	843	904
gene:PBANKA_101790	10	724939	728301	+	3363	1858	1676	1361	964	849	682	1049	1032	1212
gene:PBANKA_101800	10	728891	733054	+	4164	626	555	554	158	175	67	226	195	210
gene:PBANKA_101810	10	733878	735848	+	1971	404	507	404	2862	2788	2916	9791	10272	10045
gene:PBANKA_101820	10	736491	737347	+	857	40	191	27	3613	2978	4443	51	22	50
gene:PBANKA_101830	10	737720	739498	+	1779	175	733	128	6593	5188	7718	357	330	447
gene:PBANKA_101840	10	740929	742110	+	1182	3378	2762	3122	1094	918	536	862	814	764
gene:PBANKA_101850	10	744073	744597	+	525	6349	4877	5514	2045	2298	1024	664	674	413
gene:PBANKA_101860	10	746316	746801	+	486	14040	10873	13133	4798	5142	3076	1816	1657	1285
gene:PBANKA_101870	10	748333	749806	+	1474	3871	3505	4249	1188	1221	690	559	489	369
gene:PBANKA_101880	10	750271	752502	-	2232	598	1273	329	1996	2220	2840	1880	1839	2009
gene:PBANKA_101890	10	753349	754788	-	1440	625	835	437	909	690	702	295	327	358
gene:PBANKA_101900	10	755555	756240	-	686	52	221	35	1514	1343	1940	203	202	262
gene:PBANKA_101910	10	756994	759975	-	2982	537	746	403	1041	666	933	359	325	357
gene:PBANKA_101920	10	760857	762939	+	2083	1245	1590	898	1199	1017	982	903	834	796
gene:PBANKA_101930	10	763470	764714	+	1245	584	704	651	125	108	72	99	74	78
gene:PBANKA_101940	10	768341	769625	-	1285	23157	20067	20392	8918	9803	5313	5018	4255	3761
gene:PBANKA_101950	10	771314	772936	+	1623	25775	21628	26256	8398	9717	5916	7303	6561	6017
gene:PBANKA_101960	10	774422	778885	-	4464	1822	1870	1840	1154	1334	907	560	592	457
gene:PBANKA_101970	10	782972	786502	+	3531	7601	7382	7386	3642	4201	3341	1881	1935	1528
gene:PBANKA_101980	10	787337	789316	-	1980	335	465	368	337	414	214	9519	9629	8670
gene:PBANKA_101990	10	792017	795898	+	3882	49	89	25	283	195	222	10	16	9
gene:PBANKA_102000	10	796008	800405	-	4398	24	115	13	137	205	67	2395	1971	2499
gene:PBANKA_102010	10	800755	805367	-	4613	1965	2838	773	1438	1365	1045	1392	1351	1396
gene:PBANKA_102020	10	806139	808402	-	2264	2381	1836	1594	786	792	477	524	526	394
gene:PBANKA_102030	10	809023	810828	-	1806	51	103	52	1291	763	1100	11974	9366	12995
gene:PBANKA_102040	10	813507	815021	+	1515	1410	1056	698	784	873	750	368	400	341
gene:PBANKA_102050	10	815681	817309	-	1629	56	161	33	986	913	1248	259	222	263
gene:PBANKA_102060	10	819144	820601	+	1458	1279	1237	835	1023	913	820	188	192	141
gene:PBANKA_102070	10	821339	824260	-	2922	2079	2246	2547	1585	1818	1292	591	571	507
gene:PBANKA_102080	10	825762	827180	-	1419	271	338	142	1502	1102	1718	1660	1589	1880
gene:PBANKA_102090	10	828396	830241	-	1846	1096	1422	1061	2207	2417	2798	817	771	786
gene:PBANKA_102100	10	831248	835339	-	4092	1151	1223	1461	494	437	352	314	278	336
gene:PBANKA_102110	10	836657	837622	+	966	353	315	225	331	309	286	1157	1224	1224
gene:PBANKA_102120	10	839121	840059	+	939	66	214	45	410	340	291	1003	1022	1273
gene:PBANKA_102130	10	841313	842386	+	1074	1106	1258	1258	833	798	574	372	373	315
gene:PBANKA_102140	10	843008	843597	+	590	1207	1466	1160	407	376	174	330	245	284
gene:PBANKA_102150	10	843738	844235	+	498	823	760	527	198	214	92	141	165	112
gene:PBANKA_102160	10	844887	846263	+	1377	193	289	224	64	52	17	133	106	127
gene:PBANKA_102170	10	846970	849418	-	2449	1627	1381	1515	1232	1199	1097	641	672	642
gene:PBANKA_102180	10	849560	850111	-	552	532	359	534	101	85	52	151	127	139
gene:PBANKA_102190	10	850779	852372	+	1594	687	584	645	205	179	89	204	204	186
gene:PBANKA_102200	10	854107	854901	+	795	12319	10464	12197	5671	6658	4106	2963	2725	2050
gene:PBANKA_102210	10	855689	858445	-	2757	383	305	205	227	220	192	50	66	49
gene:PBANKA_102220	10	859840	860838	+	999	1731	1481	1262	571	750	296	642	815	733
gene:PBANKA_102230	10	861563	862908	+	1346	654	1023	229	1083	996	849	2314	1953	2410
gene:PBANKA_102240	10	863336	864569	+	1234	68	340	39	2637	1988	3653	34	40	35
gene:PBANKA_102250	10	864799	867428	-	2630	517	537	382	699	734	971	257	255	214
gene:PBANKA_102260	10	870030	872181	+	2152	328	364	218	521	420	372	803	697	765
gene:PBANKA_102270	10	873136	875874	+	2739	1165	1274	1152	1444	1172	1479	590	633	636
gene:PBANKA_102280	10	876175	878613	-	2439	3038	2451	3339	977	627	388	618	603	609
gene:PBANKA_102290	10	879606	880340	-	735	590	690	670	349	385	214	389	459	396
gene:PBANKA_102300	10	880927	884388	+	3462	1454	1726	1319	947	927	877	571	636	747
gene:PBANKA_102310	10	886935	891506	+	4572	156	176	115	148	124	115	1067	973	932
gene:PBANKA_102320	10	892640	894233	+	1594	3449	3047	3086	1402	696	992	1352	1249	1258
gene:PBANKA_102330	10	895642	897396	+	1755	1070	1086	1006	1149	964	1020	446	405	387
gene:PBANKA_102340	10	898371	900153	+	1783	3040	2850	3294	1509	1632	1425	632	611	572
gene:PBANKA_102350	10	901015	902427	-	1413	5208	4166	5185	2049	2222	1501	656	723	575
gene:PBANKA_102360	10	903631	906790	+	3160	1920	2443	2320	1959	1990	1574	2635	2651	2624
gene:PBANKA_102370	10	907572	908222	+	651	174	210	139	385	326	348	134	124	158
gene:PBANKA_102380	10	909830	915919	+	6090	3505	3022	2950	2097	1885	1615	832	848	758
gene:PBANKA_102390	10	916652	917459	-	808	514	572	470	585	422	558	376	304	391
gene:PBANKA_102400	10	919581	921764	+	2184	1338	1297	1178	965	648	785	281	274	312
gene:PBANKA_102410	10	922572	925589	-	3018	1655	1299	1512	444	434	243	259	237	194
gene:PBANKA_102420	10	928776	932144	+	3369	884	1002	657	670	575	346	217	188	139
gene:PBANKA_102430	10	933126	936012	+	2887	1094	792	683	299	400	163	724	730	719
gene:PBANKA_102440	10	942004	942414	-	411	461	521	445	374	341	297	1393	1391	1259
gene:PBANKA_102450	10	942822	943746	-	925	431	424	437	106	85	48	62	58	61
gene:PBANKA_102460	10	945722	955486	+	9765	70	76	73	20	15	5	7	5	6
gene:PBANKA_102470	10	956719	958700	+	1982	2386	3234	2169	3844	4082	3908	2064	1819	1786
gene:PBANKA_102480	10	959389	960463	+	1075	2348	3040	2469	1169	1451	1134	2921	2803	2564
gene:PBANKA_102490	10	961008	964115	-	3108	4971	7576	3625	14423	11321	20501	1463	1212	1449
gene:PBANKA_102500	10	965567	966948	-	1382	1482	1885	1018	709	637	463	1222	1038	1166
gene:PBANKA_102510	10	969754	982464	+	12711	5047	4970	4618	3752	3324	3655	1322	1393	1344
gene:PBANKA_102520	10	984484	985854	+	1371	3991	3420	3648	916	875	508	558	510	419
gene:PBANKA_102530	10	987018	997009	-	9992	55	158	41	488	459	376	415	491	504
gene:PBANKA_102540	10	998368	1001646	-	3279	420	669	235	1201	813	1034	1115	921	1219
gene:PBANKA_102550	10	1003159	1015934	-	12776	7845	7806	8115	3651	3142	2577	2610	2925	2588
gene:PBANKA_102560	10	1018282	1019166	-	885	642	663	587	178	165	97	241	273	247
gene:PBANKA_102570	10	1020405	1021559	-	1155	9	15	5	218	189	237	317	274	296
gene:PBANKA_102580	10	1023840	1024699	+	860	1878	1867	1928	568	615	368	444	391	319
gene:PBANKA_102590	10	1025400	1027334	-	1935	1241	1446	991	349	408	138	1294	1079	1183
gene:PBANKA_102600	10	1028019	1029002	+	984	289	484	350	173	290	70	5827	5901	5807
gene:PBANKA_102610	10	1031346	1039640	+	8295	8	29	8	41	57	14	704	769	934
gene:PBANKA_102620	10	1040425	1041837	-	1413	6286	4043	4697	1843	2066	1070	1048	1063	823
gene:PBANKA_102630	10	1043405	1047164	+	3760	353	648	318	885	973	827	3398	3565	3561
gene:PBANKA_102640	10	1047297	1048567	-	1271	1639	1777	1528	870	754	691	368	290	224
gene:PBANKA_102650	10	1050500	1056160	+	5661	470	811	257	2733	1934	3219	1258	1234	1483
gene:PBANKA_102660	10	1058463	1061204	+	2742	2694	2784	2292	1762	1306	1903	1036	921	1056
gene:PBANKA_102670	10	1062243	1063298	-	1056	192	425	111	2789	2362	3844	286	271	286
gene:PBANKA_102680	10	1063972	1064669	+	698	896	1328	547	2655	2833	3101	2643	2758	2773
gene:PBANKA_102690	10	1065157	1066422	-	1266	1865	1045	875	515	669	464	655	572	594
gene:PBANKA_102700	10	1068044	1069753	+	1710	1463	1879	1734	1519	1340	1203	18251	14919	16956
gene:PBANKA_102710	10	1071485	1074655	+	3171	898	1177	799	1743	1311	1962	475	440	557
gene:PBANKA_102720	10	1075580	1079294	+	3715	386	390	285	336	303	280	456	354	437
gene:PBANKA_102730	10	1079992	1083783	-	3792	2411	2753	2394	2713	2406	2874	715	821	879
gene:PBANKA_102740	10	1085443	1086456	-	1014	194	176	233	66	58	28	105	109	103
gene:PBANKA_102750	10	1087853	1088470	-	618	486	470	397	186	224	107	141	137	101
gene:PBANKA_102760	10	1088998	1090993	-	1996	23	61	9	623	443	572	126	101	139
gene:PBANKA_102770	10	1092939	1093913	+	975	86	235	33	2534	2345	3250	1161	1077	1119
gene:PBANKA_102780	10	1094839	1098150	+	3312	1063	863	931	877	833	810	228	232	196
gene:PBANKA_102790	10	1099228	1099968	+	741	3083	2634	2826	936	687	452	820	746	609
gene:PBANKA_102800	10	1102062	1105745	+	3684	1523	1811	1455	992	1111	627	1302	1422	1284
gene:PBANKA_102810	10	1106862	1108247	-	1386	913	853	856	454	453	291	268	301	250
gene:PBANKA_102820	10	1110337	1117278	+	6942	508	713	477	1372	1185	1201	9315	10181	11500
gene:PBANKA_102830	10	1117976	1119077	-	1102	3751	4537	3514	5747	5391	6520	953	873	761
gene:PBANKA_102840	10	1122003	1122662	-	660	18546	16016	17683	6349	7399	4035	4292	4201	3499
gene:PBANKA_102850	10	1126236	1127162	+	927	1719	1327	1341	751	868	639	429	476	389
gene:PBANKA_102860	10	1128070	1130106	-	2037	615	871	656	1439	1640	1635	485	501	540
gene:PBANKA_102870	10	1133881	1136197	+	2317	986	1113	607	1215	1183	1046	11541	11062	11706
gene:PBANKA_102880	10	1136406	1137894	-	1489	1538	1534	1084	733	792	515	3873	4008	3152
gene:PBANKA_102890	10	1139678	1141108	-	1431	911	480	440	260	314	80	177	141	122
gene:PBANKA_102900	10	1142413	1147109	+	4697	555	666	490	390	527	115	318	296	342
gene:PBANKA_102910	10	1147446	1147988	-	543	117	120	120	53	38	24	41	42	36
gene:PBANKA_102920	10	1149316	1150413	+	1098	461	482	310	132	165	49	140	155	114
gene:PBANKA_102930	10	1151140	1152933	+	1794	1486	1623	1563	431	492	255	473	494	441
gene:PBANKA_102940	10	1154375	1156256	+	1882	357	2570	357	23734	32305	34708	1113	1155	1086
gene:PBANKA_102950	10	1157095	1158927	-	1833	13	92	10	1518	1383	1609	5	13	18
gene:PBANKA_102960	10	1160697	1161827	+	1131	91	522	68	11084	13328	14085	79	66	62
gene:PBANKA_102970	10	1163164	1165012	-	1849	1915	2380	2228	4162	3404	3807	1203	1046	1068
gene:PBANKA_102980	10	1166986	1168644	+	1659	1973	1825	1839	894	883	523	730	720	668
gene:PBANKA_102990	10	1169091	1172216	-	3126	2253	2065	1859	1073	914	599	156	146	26
gene:PBANKA_103000	10	1173317	1174603	+	1287	1878	1267	1214	466	514	208	124	109	37
gene:PBANKA_103010	10	1175463	1176726	-	1264	1549	3580	1894	18278	17019	29256	722	519	631
gene:PBANKA_103020	10	1179417	1188315	+	8899	1048	919	727	1653	1156	1522	126	105	63
gene:PBANKA_103030	10	1190102	1190844	+	743	10334	10287	11045	3158	3364	2413	1955	1696	1463
gene:PBANKA_103040	10	1192036	1194711	+	2676	299	1686	251	9474	8902	12459	62	26	61
gene:PBANKA_103050	10	1194854	1197592	-	2739	1891	2064	1543	1671	1390	1753	99	81	45
gene:PBANKA_103060	10	1199474	1200460	-	987	11146	11816	9213	11658	12294	14049	1377	1157	928
gene:PBANKA_103070	10	1201632	1203077	+	1446	441	499	319	269	304	232	88	79	53
gene:PBANKA_103080	10	1203343	1205004	-	1662	393	254	321	119	107	88	16	23	9
gene:PBANKA_103090	10	1205542	1207203	-	1662	313	319	229	112	94	66	55	51	49
gene:PBANKA_103100	10	1207759	1210803	-	3045	819	701	597	457	406	337	307	275	317
gene:PBANKA_103110	10	1212412	1217841	+	5430	1749	1836	1869	787	561	477	450	351	344
gene:PBANKA_103120	10	1218476	1220656	-	2181	1748	2222	1683	1334	1312	1229	923	837	872
gene:PBANKA_103130	10	1223723	1226237	+	2515	1128	1328	1001	1237	1140	1413	730	728	846
gene:PBANKA_103140	10	1227898	1229970	+	2073	1455	1557	1219	701	585	546	512	484	479
gene:PBANKA_103150	10	1230191	1237718	-	7528	108	224	63	588	418	575	913	733	1124
gene:PBANKA_103160	10	1239094	1241334	-	2241	713	874	852	1788	1622	1720	887	803	840
gene:PBANKA_103170	10	1242916	1244369	-	1454	27	61	18	607	556	689	42	33	40
gene:PBANKA_103180	10	1247307	1248519	+	1213	1242	1477	1249	638	563	486	257	266	272
gene:PBANKA_103190	10	1249838	1251235	-	1398	9381	8045	9430	3685	3940	2800	1857	1640	1317
gene:PBANKA_103200	10	1253520	1254080	+	561	634	693	647	256	271	141	214	212	205
gene:PBANKA_103210	10	1254745	1256559	-	1815	577	1559	348	1097	1684	436	333	355	140
gene:PBANKA_103220	10	1259198	1270778	+	11581	4934	4097	5010	2422	1964	1786	1068	1107	1124
gene:PBANKA_103230	10	1271648	1273918	-	2271	3325	3042	3210	9231	8388	10159	610	602	572
gene:PBANKA_103240	10	1276499	1278222	-	1724	95	521	85	1052	1007	1115	2803	2673	2745
gene:PBANKA_103250	10	1280126	1281016	+	891	1424	1585	1106	1930	1466	1927	339	293	314
gene:PBANKA_103260	10	1282185	1283888	-	1704	3160	3190	2918	1076	852	740	1013	907	897
gene:PBANKA_103270	10	1286811	1288334	-	1524	5478	5274	6793	1752	1480	802	1894	1570	1640
gene:PBANKA_103280	10	1291968	1294448	+	2481	644	750	729	1012	636	902	330	260	349
gene:PBANKA_103290	10	1295197	1296723	-	1527	1878	1673	1191	1565	1401	1431	186	170	121
gene:PBANKA_103300	10	1298042	1301384	-	3343	1314	1329	1428	813	626	597	1087	908	1006
gene:PBANKA_103310	10	1304429	1306149	+	1721	1225	2022	500	3231	3397	4012	1295	1208	1091
gene:PBANKA_103320	10	1307326	1308483	-	1158	1413	1714	1143	350	446	230	429	384	362
gene:PBANKA_103330	10	1310289	1311070	+	782	586	787	260	206	226	101	888	826	819
gene:PBANKA_103340	10	1311594	1314878	-	3285	3349	3769	4012	1262	1179	673	1227	1125	1033
gene:PBANKA_103350	10	1315841	1317531	+	1691	1038	563	716	233	257	118	130	144	117
gene:PBANKA_103360	10	1318752	1319768	+	1017	504	323	324	106	109	45	557	444	508
gene:PBANKA_103370	10	1320361	1321503	-	1143	115	617	83	7951	8652	10009	119	111	149
gene:PBANKA_103380	10	1324088	1343810	+	19723	4463	5182	3669	6148	6666	6985	1391	1583	1257
gene:PBANKA_103390	10	1344631	1345617	-	987	18843	15981	20798	8398	9326	6022	3823	3484	2613
gene:PBANKA_103400	10	1348107	1348664	-	558	523	390	387	444	484	383	341	436	376
gene:PBANKA_103410	10	1350603	1353812	+	3210	2351	3414	1847	18875	18580	24873	527	486	451
gene:PBANKA_103420	10	1354842	1355117	-	276	12	19	8	68	88	100	35	64	43
gene:PBANKA_103430	10	1360849	1364988	+	4140	1384	1851	946	2875	3348	3250	1005	1081	806
gene:PBANKA_103440	10	1366386	1367738	-	1353	49988	46132	53337	18902	18422	13884	6762	6090	4194
gene:PBANKA_103450	10	1370262	1371685	-	1424	13	19	16	63	43	48	46	44	45
gene:PBANKA_103460	10	1374047	1380004	+	5958	137	126	93	399	288	249	151	211	198
gene:PBANKA_103470	10	1380020	1381081	-	1062	1290	1410	929	1974	1822	1825	4200	4097	3802
gene:PBANKA_103480	10	1382011	1382586	+	576	364	633	291	2002	2100	2129	316	258	248
gene:PBANKA_103490	10	1383423	1385848	-	2426	5503	5601	5455	3018	3589	3142	1095	1089	829
gene:PBANKA_103500	10	1387581	1388579	+	999	1064	1215	876	701	660	653	628	613	554
gene:PBANKA_103510	10	1389559	1390826	-	1268	6724	4898	5549	1977	1212	1247	1051	992	822
gene:PBANKA_103520	10	1392158	1396072	-	3915	74	390	41	571	738	385	8312	7555	9287
gene:PBANKA_103530	10	1397306	1398810	-	1505	1701	1563	1718	507	574	262	624	602	508
gene:PBANKA_103540	10	1401755	1402981	+	1227	856	1836	478	6581	6352	6365	58194	48895	56030
gene:PBANKA_103550	10	1404257	1404832	-	576	1319	1402	1150	413	425	311	616	532	518
gene:PBANKA_103560	10	1405760	1409146	-	3387	1798	1734	1483	2856	2447	2932	113	122	53
gene:PBANKA_103570	10	1410564	1415077	+	4514	383	1441	338	8020	7495	9881	38	41	46
gene:PBANKA_103580	10	1415590	1417317	-	1728	649	830	831	839	710	959	495	445	617
gene:PBANKA_103590	10	1418533	1419912	-	1380	2891	2579	2295	1570	1408	1822	2321	2243	2351
gene:PBANKA_103600	10	1421655	1428968	-	7314	11535	10986	9471	5086	5564	3544	1844	2215	1445
gene:PBANKA_103610	10	1430137	1433535	+	3399	650	676	446	299	263	304	209	195	227
gene:PBANKA_103620	10	1434088	1434951	-	864	1037	1060	916	511	510	322	1343	1460	1610
gene:PBANKA_103630	10	1436034	1439040	-	3007	1548	1368	1322	2784	3082	2849	367	430	321
gene:PBANKA_103640	10	1440068	1443341	+	3274	1887	1461	1581	861	985	614	577	630	551
gene:PBANKA_103650	10	1444950	1446605	+	1656	583	748	500	1265	1174	1565	628	485	614
gene:PBANKA_103660	10	1448949	1449998	+	1050	5275	7412	4057	3510	3887	4433	1885	1980	1859
gene:PBANKA_103670	10	1450524	1452260	-	1737	544	521	563	463	378	367	288	234	261
gene:PBANKA_103680	10	1453155	1457853	+	4699	555	548	533	264	204	135	289	239	285
gene:PBANKA_103690	10	1457990	1460767	-	2778	1083	1088	1075	859	699	705	188	224	175
gene:PBANKA_103700	10	1460984	1461853	-	870	677	595	708	595	264	425	139	96	128
gene:PBANKA_103710	10	1462638	1466211	+	3574	1634	1790	2096	1746	1585	1700	791	890	869
gene:PBANKA_103720	10	1466941	1469767	-	2827	833	852	563	391	333	227	469	386	521
gene:PBANKA_103730	10	1471480	1472358	-	879	3470	2911	2797	1731	1792	1535	1286	1323	1349
gene:PBANKA_103740	10	1474715	1475641	+	927	141	65	81	119	156	67	141	153	165
gene:PBANKA_103750	10	1476518	1482315	+	5798	458	1594	423	14233	13941	19439	320	257	348
gene:PBANKA_103760	10	1482605	1483903	-	1299	1530	1538	1518	1502	1842	1922	441	454	364
gene:PBANKA_103770	10	1484803	1485354	-	552	387	418	348	108	79	49	148	111	135
gene:PBANKA_103780	10	1486414	1486914	-	501	2	6	9	56	107	69	1612	1575	1397
gene:PBANKA_103790	10	1488023	1488599	-	577	118	782	76	8690	7480	11034	238	222	295
gene:PBANKA_103800	10	1490791	1491453	+	663	1660	1651	1420	457	541	248	368	344	238
gene:PBANKA_103810	10	1492031	1492640	-	610	1556	1259	1707	448	475	313	102	118	71
gene:PBANKA_103820	10	1494809	1499694	+	4886	192	1064	158	7600	6697	8799	908	823	1003
gene:PBANKA_103830	10	1500794	1502171	+	1378	2960	2597	1917	1296	1114	777	1080	986	1136
gene:PBANKA_103840	10	1502690	1503359	-	670	276	648	284	1794	1598	1820	2108	2161	2062
gene:PBANKA_103850	10	1503904	1505847	+	1944	505	1307	480	4513	5254	6294	686	690	717
gene:PBANKA_103860	10	1505969	1509738	-	3770	158	822	136	6546	6442	8992	212	127	245
gene:PBANKA_103870	10	1510201	1514262	+	4062	108	636	101	5764	3941	7232	54	38	59
gene:PBANKA_103880	10	1515321	1515953	+	633	70	625	41	1943	2275	2178	4334	4526	5229
gene:PBANKA_103890	10	1517288	1522672	+	5385	1899	2775	1008	5622	3881	6445	1763	1678	1853
gene:PBANKA_103900	10	1523315	1525789	-	2475	166	383	162	8369	8567	9251	467	436	508
gene:PBANKA_103910	10	1526716	1529070	-	2355	982	974	978	1352	959	1272	318	277	351
gene:PBANKA_103920	10	1530308	1531456	-	1149	300	498	280	372	449	382	195	197	130
gene:PBANKA_103930	10	1533238	1536494	+	3257	3033	3950	3548	3931	3971	4933	563	478	386
gene:PBANKA_103940	10	1538002	1539122	+	1121	12347	9956	11342	3373	4308	1563	2110	2148	1567
gene:PBANKA_103950	10	1540548	1542143	+	1596	1807	1983	1656	1682	1593	1897	656	555	567
gene:PBANKA_103960	10	1543654	1545522	+	1869	4846	4784	4930	1824	1561	1289	701	643	598
gene:PBANKA_103970	10	1546279	1546842	-	564	2524	3423	2493	2058	2111	2199	1547	1395	1334
gene:PBANKA_103980	10	1548121	1550535	-	2415	784	751	878	217	218	82	50	35	19
gene:PBANKA_103990	10	1551671	1555129	+	3459	2011	1935	1635	510	453	254	103	103	49
gene:PBANKA_104000	10	1555694	1558323	+	2630	960	1385	839	6393	7481	8071	120	116	83
gene:PBANKA_104010	10	1559414	1560739	-	1326	932	1164	1055	980	1165	810	23907	24757	25997
gene:PBANKA_104020	10	1567931	1569016	+	1086	437	315	314	204	134	58	55	59	29
gene:PBANKA_104030	10	1570697	1571590	+	894	156	137	50	58	56	54	25	20	11
gene:PBANKA_104040	10	1574737	1575938	+	1202	130	105	70	158	126	108	30	27	19
gene:PBANKA_110040	11	14387	15605	-	1219	3	1	3	1	0	1	0	0	0
gene:PBANKA_110050	11	19899	20791	-	893	33	30	12	11	8	8	1	1	3
gene:PBANKA_110070	11	26526	28042	+	1517	469	366	415	111	153	62	436	307	427
gene:PBANKA_110075	11	29492	31039	+	1548	889	504	587	166	193	108	63	64	16
gene:PBANKA_110080	11	32478	33599	-	1122	143	141	97	242	140	208	6	11	1
gene:PBANKA_110086	11	37698	38118	-	421	1606	1234	1189	459	598	213	2848	2797	2761
gene:PBANKA_110090	11	41393	43903	+	2511	2461	1863	1596	606	607	345	925	577	855
gene:PBANKA_110100	11	45750	47341	+	1592	1428	1397	1658	815	721	623	222	201	105
gene:PBANKA_110110	11	50363	51738	-	1376	2970	1738	1911	672	888	355	382	374	330
gene:PBANKA_110120	11	53599	54798	-	1200	3918	1936	1833	868	1283	436	15435	15464	16806
gene:PBANKA_110130	11	58476	60971	+	2496	5007	4606	4421	2426	2800	2001	484	463	177
gene:PBANKA_110140	11	61847	63013	-	1167	421	1396	156	2134	2762	1437	2840	2994	2945
gene:PBANKA_110150	11	65246	67288	-	2043	44	231	48	1166	697	1440	446	504	533
gene:PBANKA_110160	11	69373	72126	+	2754	2537	4295	1414	11586	12510	15837	2161	2094	2162
gene:PBANKA_110170	11	72390	73753	-	1364	860	832	800	549	488	401	310	307	316
gene:PBANKA_110180	11	74546	78309	+	3764	901	744	1097	365	227	227	111	102	130
gene:PBANKA_110190	11	78861	79658	-	798	653	596	421	332	332	275	280	281	236
