Geneid	Chr	Start	End	Strand	Length	SRR10438732	SRR10438733	SRR9041555	SRR9041557	SRR9041558	SRR9041559	SRR9041560	SRR9041567	SRR9041568	SRR9041569	SRR9041570
PBANKA_101730	10	698688	703742	-	5055	3772	3535	612	809	2238	978	173	601	727	1552	2072
PBANKA_101740	10	705178	705661	-	484	478	364	84	81	195	102	22	64	79	164	198
PBANKA_101750	10	706720	709875	-	3156	2294	2304	367	522	1156	631	102	420	504	810	1220
PBANKA_101760	10	710759	714055	-	3297	2349	2204	349	473	1168	650	108	392	429	775	1226
PBANKA_101770	10	715070	715336	+	267	257	317	53	67	104	66	6	51	51	124	127
PBANKA_101780	10	715969	721633	-	5665	3820	3544	578	836	1877	960	146	587	773	1307	1781
PBANKA_101790	10	724939	728301	+	3363	2381	2494	461	499	1201	650	103	469	524	855	1279
PBANKA_101800	10	728891	733054	+	4164	2895	2745	440	633	1422	687	143	462	536	972	1415
PBANKA_101810	10	733878	735848	+	1971	1379	1528	222	329	703	346	62	238	291	470	709
PBANKA_101820	10	736491	737347	+	857	661	564	87	134	325	161	24	104	104	232	330
PBANKA_101830	10	737720	739498	+	1779	1255	1264	205	275	575	303	60	230	251	443	629
PBANKA_101840	10	740929	742110	+	1182	896	903	164	192	462	257	38	157	160	336	445
PBANKA_101850	10	744073	744597	+	525	427	455	58	113	208	111	9	87	76	195	229
PBANKA_101860	10	746316	746801	+	486	338	355	53	74	181	81	12	45	84	142	188
PBANKA_101870	10	748333	749806	+	1474	1036	1163	179	232	528	261	43	198	205	355	491
PBANKA_101880	10	750271	752502	-	2232	1540	1394	232	340	835	358	74	262	252	555	819
PBANKA_101890	10	753349	754788	-	1440	1011	962	151	208	487	247	43	171	191	421	534
PBANKA_101900	10	755555	756240	-	686	522	525	90	121	277	99	20	85	90	201	293
PBANKA_101910	10	756994	759975	-	2982	1946	2038	297	449	1001	509	85	361	407	691	1054
PBANKA_101920	10	760857	762939	+	2083	1474	1435	233	307	676	316	58	247	238	526	750
PBANKA_101930	10	763470	764714	+	1245	866	856	119	194	478	269	29	159	157	285	417
PBANKA_101940	10	768341	769625	-	1285	861	931	142	210	374	192	46	138	169	350	410
PBANKA_101950	10	771314	772936	+	1623	1081	1353	176	250	567	311	50	191	229	384	600
PBANKA_101960	10	774422	778885	-	4464	2905	2783	503	652	1337	696	126	494	555	1011	1396
PBANKA_101970	10	782972	786502	+	3531	2429	2363	368	460	1183	596	94	418	455	763	1216
PBANKA_101980	10	787337	789316	-	1980	1381	1343	210	313	703	328	58	247	231	453	680
PBANKA_101990	10	792017	795898	+	3882	2538	2498	398	548	1288	572	111	458	459	841	1259
PBANKA_102000	10	796008	800405	-	4398	2832	2834	432	657	1580	791	124	548	580	985	1455
PBANKA_102010	10	800755	805367	-	4613	3059	3281	484	686	1541	793	131	572	610	1048	1678
PBANKA_102020	10	806139	808402	-	2264	1351	1600	225	334	774	392	64	257	268	451	762
PBANKA_102030	10	809023	810828	-	1806	1151	1276	209	299	620	309	47	230	218	435	630
PBANKA_102040	10	813507	815021	+	1515	1114	1056	172	264	552	253	59	179	239	333	533
PBANKA_102050	10	815681	817309	-	1629	1106	1181	195	259	543	273	44	182	199	357	583
PBANKA_102060	10	819144	820601	+	1458	1031	1057	158	196	473	255	50	199	190	364	551
PBANKA_102070	10	821339	824260	-	2922	1909	1753	303	452	940	498	76	366	387	568	992
PBANKA_102080	10	825762	827180	-	1419	964	986	171	252	487	245	51	176	194	332	479
PBANKA_102090	10	828396	830241	-	1846	1236	1389	203	284	675	309	58	239	244	404	683
PBANKA_102100	10	831248	835339	-	4092	2637	2394	445	648	1362	690	116	432	467	918	1337
PBANKA_102110	10	836657	837622	+	966	678	604	102	166	311	153	29	96	118	226	291
PBANKA_102120	10	839121	840059	+	939	695	663	123	154	331	185	21	116	117	265	347
PBANKA_102130	10	841313	842386	+	1074	789	727	149	175	349	198	32	142	133	238	382
PBANKA_102140	10	843008	843597	+	590	452	516	70	123	219	120	18	68	80	194	208
PBANKA_102150	10	843738	844235	+	498	388	336	66	83	171	78	20	74	61	149	188
PBANKA_102160	10	844887	846263	+	1377	913	891	140	181	409	227	44	175	170	288	446
PBANKA_102170	10	846970	849418	-	2449	1594	1468	255	392	804	380	75	264	296	556	832
PBANKA_102180	10	849560	850111	-	552	455	427	84	129	201	120	19	51	84	161	157
PBANKA_102190	10	850779	852372	+	1594	1112	1083	192	273	546	273	54	185	185	388	498
PBANKA_102200	10	854107	854901	+	795	529	558	79	158	206	135	26	81	77	172	215
PBANKA_102210	10	855689	858445	-	2757	1895	1535	339	455	889	460	68	291	326	623	862
PBANKA_102220	10	859840	860838	+	999	714	643	121	156	338	220	34	122	129	248	327
PBANKA_102230	10	861563	862908	+	1346	950	951	149	225	482	255	35	147	182	340	481
PBANKA_102240	10	863336	864569	+	1234	809	762	137	165	408	215	29	113	121	239	412
PBANKA_102250	10	864799	867428	-	2630	1848	1740	284	449	866	408	57	297	336	595	893
PBANKA_102260	10	870030	872181	+	2152	1394	1416	233	353	784	343	69	242	241	515	681
PBANKA_102270	10	873136	875874	+	2739	1842	1550	260	442	880	444	65	298	315	589	802
PBANKA_102280	10	876175	878613	-	2439	1621	1678	275	391	810	410	78	322	319	532	848
PBANKA_102290	10	879606	880340	-	735	550	526	92	149	265	159	24	97	103	203	215
PBANKA_102300	10	880927	884388	+	3462	2319	2185	401	490	1087	554	126	384	417	768	1138
PBANKA_102310	10	886935	891506	+	4572	3112	3229	470	677	1588	802	125	547	568	1014	1719
PBANKA_102320	10	892640	894233	+	1594	957	1107	152	232	474	230	38	185	209	328	484
PBANKA_102330	10	895642	897396	+	1755	1232	1174	196	277	580	270	43	206	220	386	562
PBANKA_102340	10	898371	900153	+	1783	1286	1339	203	266	593	293	80	229	233	393	606
PBANKA_102350	10	901015	902427	-	1413	1009	998	137	244	451	220	36	189	160	334	437
PBANKA_102360	10	903631	906790	+	3160	2071	2039	338	501	1039	547	66	345	372	684	1026
PBANKA_102370	10	907572	908222	+	651	473	436	81	115	212	112	15	77	72	175	229
PBANKA_102380	10	909830	915919	+	6090	3973	3608	638	898	1816	989	150	672	724	1261	1882
PBANKA_102390	10	916652	917459	-	808	610	562	108	158	230	156	20	98	104	207	264
PBANKA_102400	10	919581	921764	+	2184	1534	1386	218	319	657	353	66	219	258	464	688
PBANKA_102410	10	922572	925589	-	3018	1916	2034	283	455	1093	504	87	358	370	629	976
PBANKA_102420	10	928776	932144	+	3369	2136	2118	344	459	1111	589	73	405	443	696	1166
PBANKA_102430	10	933126	936012	+	2887	1942	1843	320	437	942	496	85	358	357	597	967
PBANKA_102440	10	942004	942414	-	411	386	392	75	71	153	74	13	39	58	123	154
PBANKA_102450	10	942822	943746	-	925	696	673	88	153	335	170	24	107	132	246	324
PBANKA_102460	10	945722	955486	+	9765	6643	6589	1038	1360	3031	1692	280	1178	1237	2098	3367
PBANKA_102470	10	956719	958700	+	1982	1396	1287	220	353	661	356	55	283	281	466	676
PBANKA_102480	10	959389	960463	+	1075	737	758	120	180	340	184	33	155	131	294	326
PBANKA_102490	10	961008	964115	-	3108	2007	2733	334	474	1049	501	96	442	425	664	1264
PBANKA_102500	10	965567	966948	-	1382	951	1052	171	212	496	239	41	201	178	346	555
PBANKA_102510	10	969754	982464	+	12711	7975	8438	1244	1889	3939	2042	365	1528	1557	2650	4281
PBANKA_102520	10	984484	985854	+	1371	1089	1220	154	225	473	265	36	197	219	380	566
PBANKA_102530	10	987018	997009	-	9992	6476	6313	971	1524	3252	1581	291	1132	1300	2086	3377
PBANKA_102540	10	998368	1001646	-	3279	2208	2178	330	540	1046	552	85	396	371	750	1096
PBANKA_102550	10	1003159	1015934	-	12776	8056	8158	1215	1852	4073	2174	366	1543	1535	2601	4437
PBANKA_102560	10	1018282	1019166	-	885	670	613	103	176	314	169	27	130	125	223	301
PBANKA_102570	10	1020405	1021559	-	1155	809	875	119	156	424	202	33	172	143	273	433
PBANKA_102580	10	1023840	1024699	+	860	626	609	115	167	249	151	25	99	95	212	290
PBANKA_102590	10	1025400	1027334	-	1935	1316	1506	214	300	632	334	57	241	270	519	717
PBANKA_102600	10	1028019	1029002	+	984	679	744	134	162	309	181	31	103	105	238	286
PBANKA_102610	10	1031346	1039640	+	8295	5195	5296	900	1127	2708	1408	250	992	1060	1645	2744
PBANKA_102620	10	1040425	1041837	-	1413	1035	1172	167	223	490	243	54	199	216	347	509
PBANKA_102630	10	1043405	1047164	+	3760	2375	2273	408	549	1201	641	82	450	477	761	1250
PBANKA_102640	10	1047297	1048567	-	1271	923	902	149	235	480	233	32	151	163	265	434
PBANKA_102650	10	1050500	1056160	+	5661	3767	3621	554	839	1828	896	156	649	708	1119	1868
PBANKA_102660	10	1058463	1061204	+	2742	1976	1910	314	402	921	491	93	324	352	647	943
PBANKA_102670	10	1062243	1063298	-	1056	740	740	126	187	371	195	24	153	128	250	383
PBANKA_102680	10	1063972	1064669	+	698	520	584	93	140	274	142	16	94	80	164	311
PBANKA_102690	10	1065157	1066422	-	1266	881	859	132	223	414	232	40	171	160	337	452
PBANKA_102700	10	1068044	1069753	+	1710	1163	1312	170	278	559	326	41	243	188	358	603
PBANKA_102710	10	1071485	1074655	+	3171	2112	1858	366	501	1051	510	67	342	332	701	1002
PBANKA_102720	10	1075580	1079294	+	3715	2303	2180	406	578	1205	579	108	397	414	754	1048
PBANKA_102730	10	1079992	1083783	-	3792	2413	2136	381	619	1191	613	112	436	448	751	1224
PBANKA_102740	10	1085443	1086456	-	1014	792	837	140	181	321	179	23	138	135	249	393
PBANKA_102750	10	1087853	1088470	-	618	503	493	83	136	162	100	18	69	97	151	194
PBANKA_102760	10	1088998	1090993	-	1996	1396	1375	200	326	722	317	54	228	269	408	644
PBANKA_102770	10	1092939	1093913	+	975	649	760	99	180	367	152	30	132	136	240	330
PBANKA_102780	10	1094839	1098150	+	3312	2174	2024	339	555	1035	546	85	347	357	765	999
PBANKA_102790	10	1099228	1099968	+	741	582	706	71	125	258	154	19	114	92	200	279
PBANKA_102800	10	1102062	1105745	+	3684	2223	2043	351	515	1172	520	89	398	437	719	1138
PBANKA_102810	10	1106862	1108247	-	1386	945	830	146	196	512	236	34	148	167	361	473
PBANKA_102820	10	1110337	1117278	+	6942	4240	3923	700	1023	2169	1027	164	756	760	1385	2186
PBANKA_102830	10	1117976	1119077	-	1102	738	873	129	203	418	170	39	157	145	244	446
PBANKA_102840	10	1122003	1122662	-	660	565	573	84	124	223	130	16	107	92	166	303
PBANKA_102850	10	1126236	1127162	+	927	630	626	96	152	317	147	17	99	109	191	306
PBANKA_102860	10	1128070	1130106	-	2037	1436	1404	213	329	679	362	70	278	289	466	734
PBANKA_102870	10	1133881	1136197	+	2317	1568	1566	223	399	791	394	44	245	289	524	711
PBANKA_102880	10	1136406	1137894	-	1489	966	1030	170	225	525	257	42	184	197	330	576
PBANKA_102890	10	1139678	1141108	-	1431	1015	1054	171	220	503	234	50	153	178	373	530
PBANKA_102900	10	1142413	1147109	+	4697	3063	2820	485	685	1503	780	145	526	583	996	1464
PBANKA_102910	10	1147446	1147988	-	543	433	430	66	118	231	103	20	59	85	155	175
PBANKA_102920	10	1149316	1150413	+	1098	838	760	126	177	384	236	33	178	165	273	424
PBANKA_102930	10	1151140	1152933	+	1794	1228	1097	182	303	573	299	63	204	217	364	609
PBANKA_102940	10	1154375	1156256	+	1882	1226	1137	189	277	701	288	58	234	258	365	577
PBANKA_102950	10	1157095	1158927	-	1833	1248	1064	200	275	573	278	53	209	223	369	541
PBANKA_102960	10	1160697	1161827	+	1131	750	698	127	157	385	168	31	133	126	222	379
PBANKA_102970	10	1163164	1165012	-	1849	1307	1180	196	302	600	299	63	201	253	432	591
PBANKA_102980	10	1166986	1168644	+	1659	1151	1179	173	278	510	299	44	169	220	404	542
PBANKA_102990	10	1169091	1172216	-	3126	2088	2158	342	492	1048	501	104	391	375	667	1111
PBANKA_103000	10	1173317	1174603	+	1287	948	1062	132	191	434	247	49	198	182	292	488
PBANKA_103010	10	1175463	1176726	-	1264	888	1027	160	176	450	234	42	197	192	273	505
PBANKA_103020	10	1179417	1188315	+	8899	5767	5354	851	1320	2861	1347	225	1026	1010	1777	3034
PBANKA_103030	10	1190102	1190844	+	743	598	644	82	141	243	163	15	83	110	236	268
PBANKA_103040	10	1192036	1194711	+	2676	1811	1724	261	364	882	425	78	314	317	590	880
PBANKA_103050	10	1194854	1197592	-	2739	1873	1890	300	387	863	443	81	340	339	575	964
PBANKA_103060	10	1199474	1200460	-	987	702	759	100	145	309	180	31	146	125	288	357
PBANKA_103070	10	1201632	1203077	+	1446	1069	975	147	223	477	280	41	168	181	352	476
PBANKA_103080	10	1203343	1205004	-	1662	1204	1075	175	274	515	287	48	195	163	392	526
PBANKA_103090	10	1205542	1207203	-	1662	1177	1202	195	310	571	270	48	219	186	384	532
PBANKA_103100	10	1207759	1210803	-	3045	1920	1926	293	443	941	507	87	337	352	670	995
PBANKA_103110	10	1212412	1217841	+	5430	3570	3914	582	717	1775	938	147	726	744	1212	2004
PBANKA_103120	10	1218476	1220656	-	2181	1534	1467	244	353	738	360	54	297	298	532	803
PBANKA_103130	10	1223723	1226237	+	2515	1652	1658	284	426	825	463	77	267	317	560	896
PBANKA_103140	10	1227898	1229970	+	2073	1465	1427	212	297	685	345	57	232	289	462	811
PBANKA_103150	10	1230191	1237718	-	7528	4927	5037	775	1133	2395	1349	203	856	898	1601	2574
PBANKA_103160	10	1239094	1241334	-	2241	1525	1646	251	373	723	355	64	289	292	467	776
PBANKA_103170	10	1242916	1244369	-	1454	1082	1084	165	229	444	250	48	161	199	361	486
PBANKA_103180	10	1247307	1248519	+	1213	899	925	133	218	431	217	36	148	148	289	511
PBANKA_103190	10	1249838	1251235	-	1398	981	1153	167	194	464	255	30	187	199	329	529
PBANKA_103200	10	1253520	1254080	+	561	436	429	61	86	201	91	15	77	79	134	195
PBANKA_103210	10	1254745	1256559	-	1815	1260	1451	186	285	576	324	58	266	239	434	722
PBANKA_103220	10	1259198	1270778	+	11581	7612	7701	1116	1622	3844	1888	327	1394	1475	2332	4053
PBANKA_103230	10	1271648	1273918	-	2271	1572	1824	229	356	721	433	65	278	297	548	849
PBANKA_103240	10	1276499	1278222	-	1724	1300	1298	182	235	527	300	50	214	226	410	597
PBANKA_103250	10	1280126	1281016	+	891	633	706	99	126	296	168	18	102	111	219	316
PBANKA_103260	10	1282185	1283888	-	1704	1186	1374	169	267	552	293	51	225	236	381	668
PBANKA_103270	10	1286811	1288334	-	1524	1042	1281	142	223	454	291	42	223	221	341	612
PBANKA_103280	10	1291968	1294448	+	2481	1829	1580	291	448	809	446	69	237	269	514	710
PBANKA_103290	10	1295197	1296723	-	1527	1053	1121	162	226	490	245	49	164	223	336	560
PBANKA_103300	10	1298042	1301384	-	3343	2268	2168	380	536	1065	554	135	399	374	682	1163
PBANKA_103310	10	1304429	1306149	+	1721	1181	1381	175	272	546	353	47	206	243	385	675
PBANKA_103320	10	1307326	1308483	-	1158	861	978	114	170	447	212	29	155	148	265	367
PBANKA_103330	10	1310289	1311070	+	782	572	548	89	139	251	157	19	96	96	223	240
PBANKA_103340	10	1311594	1314878	-	3285	2112	2370	332	463	1158	536	89	431	425	688	1153
PBANKA_103350	10	1315841	1317531	+	1691	1109	1117	173	261	536	260	40	186	201	422	515
PBANKA_103360	10	1318752	1319768	+	1017	759	808	85	160	346	175	27	135	136	265	405
PBANKA_103370	10	1320361	1321503	-	1143	811	809	115	186	395	184	38	161	144	265	409
PBANKA_103380	10	1324088	1343810	+	19723	12637	12565	1958	2828	6272	3199	523	2340	2349	4143	6829
PBANKA_103390	10	1344631	1345617	-	987	668	742	96	160	353	223	23	137	114	246	431
PBANKA_103400	10	1348107	1348664	-	558	414	353	78	108	180	92	16	65	67	144	176
PBANKA_103410	10	1350603	1353812	+	3210	2059	2219	334	501	999	542	85	432	400	684	1174
PBANKA_103420	10	1354842	1355117	-	276	278	236	49	63	98	47	8	38	50	90	106
PBANKA_103430	10	1360849	1364988	+	4140	2581	2710	428	557	1310	642	117	522	537	839	1421
PBANKA_103440	10	1366386	1367738	-	1353	1005	1120	135	193	477	263	31	152	167	322	523
PBANKA_103450	10	1370262	1371685	-	1424	1023	1053	148	215	457	286	60	169	204	330	618
PBANKA_103460	10	1374047	1380004	+	5958	3871	3868	590	837	1996	1001	170	700	752	1222	1986
PBANKA_103470	10	1380020	1381081	-	1062	797	859	127	183	363	195	41	128	144	294	366
PBANKA_103480	10	1382011	1382586	+	576	400	380	65	103	184	97	17	66	84	145	166
PBANKA_103490	10	1383423	1385848	-	2426	1623	1782	229	321	797	408	74	317	294	516	939
PBANKA_103500	10	1387581	1388579	+	999	745	653	130	164	338	173	30	118	120	255	313
PBANKA_103510	10	1389559	1390826	-	1268	929	1018	149	221	374	228	49	180	187	271	481
PBANKA_103520	10	1392158	1396072	-	3915	2662	2871	445	533	1229	662	97	551	517	874	1439
PBANKA_103530	10	1397306	1398810	-	1505	1054	1139	157	248	532	261	47	191	197	330	551
PBANKA_103540	10	1401755	1402981	+	1227	852	913	150	188	436	205	29	139	165	274	473
PBANKA_103550	10	1404257	1404832	-	576	480	475	58	106	180	132	17	91	87	163	237
PBANKA_103560	10	1405760	1409146	-	3387	2296	2207	368	532	1123	556	113	428	396	743	1108
PBANKA_103570	10	1410564	1415077	+	4514	2990	2806	513	668	1510	737	149	529	570	963	1484
PBANKA_103580	10	1415590	1417317	-	1728	1156	1076	185	286	586	298	36	196	205	339	581
PBANKA_103590	10	1418533	1419912	-	1380	952	922	157	247	454	226	30	174	203	346	480
PBANKA_103600	10	1421655	1428968	-	7314	4470	4258	735	976	2327	1080	232	785	863	1432	2417
PBANKA_103610	10	1430137	1433535	+	3399	2184	2082	358	545	1086	528	110	387	417	723	1114
PBANKA_103620	10	1434088	1434951	-	864	620	560	94	156	263	161	24	89	98	230	260
PBANKA_103630	10	1436034	1439040	-	3007	1873	1799	269	472	979	458	111	393	332	624	903
PBANKA_103640	10	1440068	1443341	+	3274	2140	1977	326	460	1071	544	82	370	397	627	1051
PBANKA_103650	10	1444950	1446605	+	1656	1180	949	213	304	518	291	46	173	186	356	539
PBANKA_103660	10	1448949	1449998	+	1050	836	754	137	198	379	187	24	151	148	291	411
PBANKA_103670	10	1450524	1452260	-	1737	1202	1210	195	259	539	267	44	211	181	423	569
PBANKA_103680	10	1453155	1457853	+	4699	3079	2968	485	750	1520	764	150	522	583	1074	1470
PBANKA_103690	10	1457990	1460767	-	2778	1812	1660	282	397	851	471	74	297	350	582	894
PBANKA_103700	10	1460984	1461853	-	870	671	719	98	155	281	155	29	104	117	216	336
PBANKA_103710	10	1462638	1466211	+	3574	2340	2328	383	561	1038	554	92	404	419	757	1156
PBANKA_103720	10	1466941	1469767	-	2827	1848	1766	323	451	915	437	74	327	355	598	925
PBANKA_103730	10	1471480	1472358	-	879	716	675	88	173	304	139	17	97	114	222	277
PBANKA_103740	10	1474715	1475641	+	927	719	727	100	160	331	169	15	130	111	240	318
PBANKA_103750	10	1476518	1482315	+	5798	3847	3744	602	898	1859	975	154	732	704	1216	1951
PBANKA_103760	10	1482605	1483903	-	1299	928	926	150	190	439	225	31	147	188	307	424
PBANKA_103770	10	1484803	1485354	-	552	416	490	75	93	179	128	16	85	80	158	229
PBANKA_103780	10	1486414	1486914	-	501	401	467	54	88	191	116	12	71	79	145	244
PBANKA_103790	10	1488023	1488599	-	577	446	434	76	88	215	149	12	83	77	161	248
PBANKA_103800	10	1490791	1491453	+	663	454	511	83	120	210	120	15	81	74	188	236
PBANKA_103810	10	1492031	1492640	-	610	484	404	88	123	220	125	16	79	88	184	192
PBANKA_103820	10	1494809	1499694	+	4886	3363	3313	581	700	1617	816	146	623	639	990	1786
PBANKA_103830	10	1500794	1502171	+	1378	1019	1004	131	208	449	268	42	164	175	342	459
PBANKA_103840	10	1502690	1503359	-	670	529	511	86	156	253	136	17	86	92	165	242
PBANKA_103850	10	1503904	1505847	+	1944	1278	1247	236	299	654	370	60	240	229	418	612
PBANKA_103860	10	1505969	1509738	-	3770	2461	2433	380	573	1214	611	122	466	491	765	1263
PBANKA_103870	10	1510201	1514262	+	4062	2702	2736	386	581	1341	670	117	542	512	895	1439
PBANKA_103880	10	1515321	1515953	+	633	522	565	57	120	211	143	20	96	88	166	215
PBANKA_103890	10	1517288	1522672	+	5385	3614	3769	574	813	1801	893	159	663	717	1196	1915
PBANKA_103900	10	1523315	1525789	-	2475	1627	1672	261	376	819	404	64	308	244	516	794
PBANKA_103910	10	1526716	1529070	-	2355	1564	1536	236	388	706	411	58	274	269	512	784
PBANKA_103920	10	1530308	1531456	-	1149	796	878	112	192	379	225	37	141	128	268	413
PBANKA_103930	10	1533238	1536494	+	3257	2207	2350	334	493	1079	570	107	404	394	757	1158
PBANKA_103940	10	1538002	1539122	+	1121	803	724	119	201	355	215	22	133	100	290	327
PBANKA_103950	10	1540548	1542143	+	1596	1091	1111	165	271	527	293	36	220	209	392	584
PBANKA_103960	10	1543654	1545522	+	1869	1304	1249	189	298	640	344	43	225	238	421	700
PBANKA_103970	10	1546279	1546842	-	564	489	520	60	109	212	127	16	85	83	155	223
PBANKA_103980	10	1548121	1550535	-	2415	1596	1677	282	397	783	445	77	287	260	603	777
PBANKA_103990	10	1551671	1555129	+	3459	2442	2271	352	585	1102	571	98	452	402	817	1275
PBANKA_104000	10	1555694	1558323	+	2630	1762	1666	292	450	840	410	70	275	303	683	762
PBANKA_104010	10	1559414	1560739	-	1326	984	901	153	240	452	228	33	158	171	343	465
PBANKA_104020	10	1567931	1569016	+	1086	1019	973	151	234	422	250	42	166	161	293	497
PBANKA_104030	10	1570697	1571590	+	894	664	618	111	139	246	169	22	122	93	185	307
PBANKA_104040	10	1574737	1575938	+	1202	1137	989	190	236	507	266	48	208	225	352	556
PBANKA_110040	11	14387	15605	-	1219	19	16	0	5	0	8	0	0	0	8	1
PBANKA_110050	11	19899	20791	-	893	682	614	128	157	304	176	31	106	109	206	286
PBANKA_110070	11	26526	28042	+	1517	1191	1258	207	235	568	276	50	259	228	336	618
PBANKA_110075	11	29492	31039	+	1548	1407	1436	192	290	333	333	29	195	165	447	424
PBANKA_110080	11	32478	33599	-	1122	877	829	132	173	418	226	32	266	291	291	412
PBANKA_110086	11	37698	38118	-	421	397	372	64	100	154	111	14	63	57	136	157
PBANKA_110090	11	41393	43903	+	2511	1606	1902	223	360	695	374	57	272	245	588	818
PBANKA_110100	11	45750	47341	+	1592	1082	1117	189	260	495	241	43	220	212	447	563
PBANKA_110110	11	50363	51738	-	1376	1006	1010	156	216	473	218	40	171	195	347	518
PBANKA_110120	11	53599	54798	-	1200	887	915	129	213	414	229	39	144	151	320	451
PBANKA_110130	11	58476	60971	+	2496	1048	1048	190	242	473	254	42	180	158	395	482
PBANKA_110140	11	61847	63013	-	1167	853	873	108	174	378	204	34	148	159	332	514
PBANKA_110150	11	65246	67288	-	2043	1429	1296	253	281	731	400	53	243	275	496	731
