Geneid	Chr	Start	End	Strand	Length	SRR935544	SRR935549	SRR935553	SRR935554	SRR935555	SRR935557	SRR935558	SRR935559	SRR935560
PBANKA_102020	10	806139	808402	-	2264	740	198	531	1689	260	920	481	295	2631
PBANKA_102030	10	809023	810828	-	1806	405	243	40	56	206	273	9807	7775	1076
PBANKA_102040	10	813507	815021	+	1515	739	681	305	754	198	457	335	323	2371
PBANKA_102050	10	815681	817309	-	1629	65	23	29	57	70	169	402	546	1310
PBANKA_102060	10	819144	820601	+	1458	219	60	341	824	58	207	168	134	1201
PBANKA_102070	10	821339	824260	-	2922	3539	1705	1371	4726	291	1276	1000	1279	6061
PBANKA_102080	10	825762	827180	-	1419	220	67	87	194	218	784	2358	2368	838
PBANKA_102090	10	828396	830241	-	1846	1010	342	358	781	955	1957	1198	523	5418
PBANKA_102100	10	831248	835339	-	4092	1310	1146	638	1759	156	413	735	719	1652
PBANKA_102110	10	836657	837622	+	966	426	246	112	306	116	246	2428	863	2298
PBANKA_102120	10	839121	840059	+	939	173	70	22	30	504	889	1126	631	576
PBANKA_102130	10	841313	842386	+	1074	487	78	274	670	190	404	353	257	205
PBANKA_102140	10	843008	843597	+	590	566	94	609	739	593	1245	339	118	222
PBANKA_102150	10	843738	844235	+	498	479	70	566	926	725	1361	334	125	300
PBANKA_102160	10	844887	846263	+	1377	227	69	78	186	106	388	181	141	1438
PBANKA_102170	10	846970	849418	-	2449	1311	783	515	1284	160	333	1292	739	1010
PBANKA_102180	10	849560	850111	-	552	169	76	78	167	15	44	118	45	89
PBANKA_102190	10	850779	852372	+	1594	605	239	173	499	55	113	418	199	1168
PBANKA_102200	10	854107	854901	+	795	8673	2181	2482	5286	586	1929	2270	829	8300
PBANKA_102210	10	855689	858445	-	2757	684	341	384	758	338	923	375	225	287
PBANKA_102220	10	859840	860838	+	999	921	405	321	660	296	581	1622	479	243
PBANKA_102230	10	861563	862908	+	1346	269	48	98	123	480	1021	1640	679	118
PBANKA_102240	10	863336	864569	+	1234	77	24	36	35	50	69	835	254	106
PBANKA_102250	10	864799	867428	-	2630	832	545	206	721	247	440	701	591	1823
PBANKA_102260	10	870030	872181	+	2152	285	115	115	211	193	267	1256	615	499
PBANKA_102270	10	873136	875874	+	2739	479	224	557	1187	298	799	1481	1047	2090
PBANKA_102280	10	876175	878613	-	2439	1316	579	1052	2585	269	848	586	474	841
PBANKA_102290	10	879606	880340	-	735	685	206	208	565	378	887	688	385	735
PBANKA_102300	10	880927	884388	+	3462	550	87	656	1157	1251	3169	1203	731	593
PBANKA_102310	10	886935	891506	+	4572	54	31	90	144	82	125	331	930	341
PBANKA_102320	10	892640	894233	+	1594	1257	388	576	1176	212	494	813	405	426
PBANKA_102330	10	895642	897396	+	1755	560	207	297	953	151	475	434	402	726
PBANKA_102340	10	898371	900153	+	1783	1673	515	662	1859	281	884	671	324	8216
PBANKA_102350	10	901015	902427	-	1413	6151	2457	2512	7034	450	1484	1041	840	1057
PBANKA_102360	10	903631	906790	+	3160	1316	528	845	2621	752	2277	2716	3395	690
PBANKA_102370	10	907572	908222	+	651	221	54	88	190	208	657	719	306	233
PBANKA_102380	10	909830	915919	+	6090	2278	2613	1211	3639	1242	3989	964	1445	1127
PBANKA_102390	10	916652	917459	-	808	186	52	260	636	76	123	830	355	238
PBANKA_102400	10	919581	921764	+	2184	818	375	497	1421	247	939	693	439	196
PBANKA_102410	10	922572	925589	-	3018	1249	1618	658	1915	432	646	168	561	1155
PBANKA_102420	10	928776	932144	+	3369	603	282	259	596	1205	5136	282	578	646
PBANKA_102430	10	933126	936012	+	2887	843	1539	489	1917	148	513	390	1561	2112
PBANKA_102440	10	942004	942414	-	411	119	24	119	209	86	223	846	419	10629
PBANKA_102450	10	942822	943746	-	925	104	24	123	314	98	256	42	31	66
PBANKA_102460	10	945722	955486	+	9765	27	20	128	102	57	53	81	93	45
PBANKA_102470	10	956719	958700	+	1982	1057	219	539	1067	370	675	2037	677	663
PBANKA_102480	10	959389	960463	+	1075	271	68	548	782	403	805	1432	595	279
PBANKA_102490	10	961008	964115	-	3108	716	208	1303	2092	1263	4665	1883	1562	127
PBANKA_102500	10	965567	966948	-	1382	767	103	426	892	705	2297	1267	601	629
PBANKA_102510	10	969754	982464	+	12711	976	2650	3203	8818	1500	7194	614	2781	1292
PBANKA_102520	10	984484	985854	+	1371	1166	689	533	1402	136	427	207	198	1167
PBANKA_102530	10	987018	997009	-	9992	104	152	105	48	872	1511	280	1753	159
PBANKA_102540	10	998368	1001646	-	3279	258	97	153	223	664	1557	785	699	116
PBANKA_102550	10	1003159	1015934	-	12776	3136	6918	4931	14468	3592	14075	1503	4924	1375
PBANKA_102560	10	1018282	1019166	-	885	62	20	167	332	59	131	183	106	112
PBANKA_102570	10	1020405	1021559	-	1155	23	13	31	25	19	27	175	162	3035
PBANKA_102580	10	1023840	1024699	+	860	441	138	384	710	59	133	169	72	333
PBANKA_102590	10	1025400	1027334	-	1935	181	112	288	587	238	538	471	525	49
PBANKA_102600	10	1028019	1029002	+	984	170	51	58	94	103	125	3516	1411	82
PBANKA_102610	10	1031346	1039640	+	8295	27	71	88	38	105	118	252	1243	139
PBANKA_102620	10	1040425	1041837	-	1413	2141	1283	1114	2456	176	326	658	454	2616
PBANKA_102630	10	1043405	1047164	+	3760	262	160	290	476	237	345	1872	2590	679
PBANKA_102640	10	1047297	1048567	-	1271	339	76	484	1026	144	395	471	260	480
PBANKA_102650	10	1050500	1056160	+	5661	231	113	214	307	566	1634	924	2137	546
PBANKA_102660	10	1058463	1061204	+	2742	760	376	616	1698	473	1372	744	758	251
PBANKA_102670	10	1062243	1063298	-	1056	161	19	45	114	60	119	1015	282	883
PBANKA_102680	10	1063972	1064669	+	698	372	68	203	375	339	537	2177	1128	1115
PBANKA_102690	10	1065157	1066422	-	1266	1358	955	342	846	390	962	623	401	3885
PBANKA_102700	10	1068044	1069753	+	1710	654	212	475	1190	655	1514	10366	5383	1368
PBANKA_102710	10	1071485	1074655	+	3171	344	190	405	1005	458	1764	815	831	210
PBANKA_102720	10	1075580	1079294	+	3715	177	59	325	610	226	528	977	571	1649
PBANKA_102730	10	1079992	1083783	-	3792	776	545	1981	7269	1692	7454	2854	2833	3087
PBANKA_102740	10	1085443	1086456	-	1014	27	12	71	97	18	20	77	36	36
PBANKA_102750	10	1087853	1088470	-	618	159	104	155	172	36	43	144	61	2726
PBANKA_102760	10	1088998	1090993	-	1996	86	40	28	39	162	186	589	243	497
PBANKA_102770	10	1092939	1093913	+	975	206	41	41	37	205	553	2369	1101	405
PBANKA_102780	10	1094839	1098150	+	3312	559	240	457	1215	265	643	481	447	659
PBANKA_102790	10	1099228	1099968	+	741	730	318	574	1181	126	418	355	239	1496
PBANKA_102800	10	1102062	1105745	+	3684	1502	1189	1240	4356	1669	4103	2191	2896	2046
PBANKA_102810	10	1106862	1108247	-	1386	678	306	319	885	344	911	683	441	542
PBANKA_102820	10	1110337	1117278	+	6942	1181	1006	673	1887	2503	6456	8695	21130	1121
PBANKA_102830	10	1117976	1119077	-	1102	1041	313	825	1850	555	1696	1348	709	506
PBANKA_102840	10	1122003	1122662	-	660	8343	2300	3805	5148	831	1947	2358	916	4475
PBANKA_102850	10	1126236	1127162	+	927	1395	713	460	1339	357	893	1003	583	2204
PBANKA_102860	10	1128070	1130106	-	2037	469	134	195	581	238	629	1116	780	1079
PBANKA_102870	10	1133881	1136197	+	2317	558	197	435	979	425	1413	8838	6879	1540
PBANKA_102880	10	1136406	1137894	-	1489	606	235	500	1061	586	1430	3014	2038	1616
PBANKA_102890	10	1139678	1141108	-	1431	473	198	168	320	100	117	226	124	1570
PBANKA_102900	10	1142413	1147109	+	4697	552	515	323	634	1643	2025	301	1865	741
PBANKA_102910	10	1147446	1147988	-	543	56	21	34	100	90	112	49	48	197
PBANKA_102920	10	1149316	1150413	+	1098	142	10	122	192	125	294	128	76	704
PBANKA_102930	10	1151140	1152933	+	1794	730	196	945	3290	429	1753	468	845	551
PBANKA_102940	10	1154375	1156256	+	1882	3516	901	78	289	1558	3360	22325	18378	7246
PBANKA_102950	10	1157095	1158927	-	1833	191	47	25	14	71	51	1535	679	4724
PBANKA_102960	10	1160697	1161827	+	1131	482	131	25	36	153	299	5456	3061	9178
PBANKA_102970	10	1163164	1165012	-	1849	893	302	397	905	100	202	2015	610	2680
PBANKA_102980	10	1166986	1168644	+	1659	381	120	487	1004	87	280	442	280	413
PBANKA_102990	10	1169091	1172216	-	3126	648	372	934	2279	138	465	157	88	175
PBANKA_103000	10	1173317	1174603	+	1287	724	359	424	901	50	135	52	45	42
PBANKA_103010	10	1175463	1176726	-	1264	234	33	437	990	186	368	2400	1024	86
PBANKA_103020	10	1179417	1188315	+	8899	661	987	798	2188	430	1368	433	685	660
PBANKA_103030	10	1190102	1190844	+	743	2085	585	2717	3848	579	1398	788	270	1322
PBANKA_103040	10	1192036	1194711	+	2676	355	143	107	136	192	411	2277	2839	100
PBANKA_103050	10	1194854	1197592	-	2739	189	160	649	1320	301	1110	166	140	57
PBANKA_103060	10	1199474	1200460	-	987	3085	1396	1782	2791	1580	4025	3071	928	752
PBANKA_103070	10	1201632	1203077	+	1446	364	286	154	412	178	582	140	85	839
PBANKA_103080	10	1203343	1205004	-	1662	195	128	103	289	24	29	57	36	186
PBANKA_103090	10	1205542	1207203	-	1662	245	118	156	334	84	191	79	61	187
PBANKA_103100	10	1207759	1210803	-	3045	341	367	258	942	64	244	327	386	130
PBANKA_103110	10	1212412	1217841	+	5430	147	130	1005	2612	239	810	185	397	62
PBANKA_103120	10	1218476	1220656	-	2181	575	241	397	974	483	1271	737	444	255
PBANKA_103130	10	1223723	1226237	+	2515	1165	410	408	1051	1062	2141	1633	948	607
PBANKA_103140	10	1227898	1229970	+	2073	299	76	462	621	279	435	493	278	130
PBANKA_103150	10	1230191	1237718	-	7528	106	74	117	62	128	171	848	1283	211
PBANKA_103160	10	1239094	1241334	-	2241	464	216	368	1080	412	873	716	941	3387
PBANKA_103170	10	1242916	1244369	-	1454	77	14	24	21	390	467	337	116	49
PBANKA_103180	10	1247307	1248519	+	1213	752	111	372	942	474	1509	326	232	227
PBANKA_103190	10	1249838	1251235	-	1398	4426	2048	2199	4567	411	1358	846	581	424
PBANKA_103200	10	1253520	1254080	+	561	224	49	125	363	45	127	137	74	53
PBANKA_103210	10	1254745	1256559	-	1815	1738	719	101	155	17412	22414	460	499	573
PBANKA_103220	10	1259198	1270778	+	11581	1801	3324	4315	11475	675	2393	490	2768	244
PBANKA_103230	10	1271648	1273918	-	2271	1831	1022	652	1933	97	204	1509	1131	1348
PBANKA_103240	10	1276499	1278222	-	1724	169	61	44	76	120	150	1434	536	231
PBANKA_103250	10	1280126	1281016	+	891	572	220	362	814	175	465	794	349	1166
PBANKA_103260	10	1282185	1283888	-	1704	1626	430	752	2565	686	2569	1033	608	1631
PBANKA_103270	10	1286811	1288334	-	1524	2400	1452	1649	4297	265	860	1352	977	1688
PBANKA_103280	10	1291968	1294448	+	2481	277	130	234	454	110	269	764	451	256
PBANKA_103290	10	1295197	1296723	-	1527	1039	529	496	965	937	2113	349	220	375
PBANKA_103300	10	1298042	1301384	-	3343	136	49	473	1115	132	330	579	454	144
PBANKA_103310	10	1304429	1306149	+	1721	416	107	142	163	2025	3266	1062	492	328
PBANKA_103320	10	1307326	1308483	-	1158	227	74	395	809	404	1464	255	195	54
PBANKA_103330	10	1310289	1311070	+	782	234	38	148	180	522	1261	591	343	168
PBANKA_103340	10	1311594	1314878	-	3285	1309	717	1398	5022	929	4760	406	1118	1030
PBANKA_103350	10	1315841	1317531	+	1691	698	433	142	375	60	171	134	84	141
PBANKA_103360	10	1318752	1319768	+	1017	282	123	101	229	24	52	358	330	160
PBANKA_103370	10	1320361	1321503	-	1143	184	30	30	65	110	172	1441	859	106
PBANKA_103380	10	1324088	1343810	+	19723	967	1327	5243	13758	2033	9569	821	4849	582
PBANKA_103390	10	1344631	1345617	-	987	20476	7313	5551	15090	1288	4586	3501	1767	13465
PBANKA_103400	10	1348107	1348664	-	558	1535	812	227	1001	167	391	2512	1556	2512
PBANKA_103410	10	1350603	1353812	+	3210	959	592	691	2316	459	1555	2494	1966	229
PBANKA_103420	10	1354842	1355117	-	276	10	2	5	14	5	10	131	50	156
PBANKA_103430	10	1360849	1364988	+	4140	949	1372	795	2634	471	1569	1768	2883	995
PBANKA_103440	10	1366386	1367738	-	1353	14636	4507	9315	15818	1753	4131	2222	1182	1110
PBANKA_103450	10	1370262	1371685	-	1424	15	21	26	9	25	30	52	25	681
PBANKA_103460	10	1374047	1380004	+	5958	494	150	203	301	332	717	1780	842	902
PBANKA_103470	10	1380020	1381081	-	1062	1074	329	321	653	310	592	3258	1459	1974
PBANKA_103480	10	1382011	1382586	+	576	353	81	141	384	170	487	1403	560	1844
PBANKA_103490	10	1383423	1385848	-	2426	4312	2124	1401	4899	888	2672	1290	1001	4502
PBANKA_103500	10	1387581	1388579	+	999	855	241	177	589	306	697	925	455	2017
PBANKA_103510	10	1389559	1390826	-	1268	8690	2277	1028	4041	289	951	942	494	10531
PBANKA_103520	10	1392158	1396072	-	3915	198	158	76	59	462	453	3152	5069	421
PBANKA_103530	10	1397306	1398810	-	1505	460	205	446	1018	110	245	463	333	302
PBANKA_103540	10	1401755	1402981	+	1227	1956	443	143	294	4823	7861	35190	21665	2274
PBANKA_103550	10	1404257	1404832	-	576	110	23	356	539	160	318	297	119	221
PBANKA_103560	10	1405760	1409146	-	3387	623	626	912	2285	247	682	353	435	158
PBANKA_103570	10	1410564	1415077	+	4514	363	156	176	409	182	352	905	1646	198
PBANKA_103580	10	1415590	1417317	-	1728	194	58	298	684	329	735	728	550	708
PBANKA_103590	10	1418533	1419912	-	1380	1462	829	403	952	309	739	2817	1627	1635
PBANKA_103600	10	1421655	1428968	-	7314	4301	7534	6161	17731	2425	9400	1493	4573	1809
PBANKA_103610	10	1430137	1433535	+	3399	211	184	195	493	141	305	301	300	403
PBANKA_103620	10	1434088	1434951	-	864	245	60	256	359	97	144	1596	662	1217
PBANKA_103630	10	1436034	1439040	-	3007	2996	3020	684	2592	350	712	1191	2317	7882
PBANKA_103640	10	1440068	1443341	+	3274	2065	1846	424	1670	172	405	704	918	5164
PBANKA_103650	10	1444950	1446605	+	1656	615	239	213	728	383	736	1581	751	476
PBANKA_103660	10	1448949	1449998	+	1050	1068	117	1157	1913	1671	4686	1831	978	275
PBANKA_103670	10	1450524	1452260	-	1737	206	38	220	524	43	84	316	155	95
PBANKA_103680	10	1453155	1457853	+	4699	216	52	425	1136	154	331	295	448	356
PBANKA_103690	10	1457990	1460767	-	2778	645	382	616	1736	496	1428	535	504	1209
PBANKA_103700	10	1460984	1461853	-	870	143	80	184	377	108	426	124	112	185
PBANKA_103710	10	1462638	1466211	+	3574	1554	889	537	1857	265	770	1592	771	1305
PBANKA_103720	10	1466941	1469767	-	2827	521	213	261	569	171	441	605	372	1080
PBANKA_103730	10	1471480	1472358	-	879	2004	1206	567	1397	421	1135	1675	904	899
PBANKA_103740	10	1474715	1475641	+	927	324	230	31	64	442	292	339	182	3156
PBANKA_103750	10	1476518	1482315	+	5798	302	148	209	261	288	558	1556	1125	405
PBANKA_103760	10	1482605	1483903	-	1299	2100	1208	485	1790	142	353	610	570	2072
PBANKA_103770	10	1484803	1485354	-	552	62	10	97	154	27	70	69	24	1682
PBANKA_103780	10	1486414	1486914	-	501	51	25	14	7	15	11	1088	531	243152
PBANKA_103790	10	1488023	1488599	-	577	109	22	11	9	58	78	1511	451	969
PBANKA_103800	10	1490791	1491453	+	663	432	109	480	751	652	1315	195	80	861
PBANKA_103810	10	1492031	1492640	-	610	247	57	446	899	48	170	91	39	105
PBANKA_103820	10	1494809	1499694	+	4886	161	102	180	192	178	300	940	2540	70
PBANKA_103830	10	1500794	1502171	+	1378	1192	448	594	1474	539	1762	1076	626	278
PBANKA_103840	10	1502690	1503359	-	670	204	31	115	169	164	257	2452	833	97
PBANKA_103850	10	1503904	1505847	+	1944	265	63	156	280	255	398	1752	547	85
PBANKA_103860	10	1505969	1509738	-	3770	158	33	56	70	101	140	1079	680	57
PBANKA_103870	10	1510201	1514262	+	4062	95	45	28	16	76	87	700	1005	70
PBANKA_103880	10	1515321	1515953	+	633	199	72	9	9	295	366	4473	2736	297
PBANKA_103890	10	1517288	1522672	+	5385	661	372	1010	3083	1482	7096	1110	3729	337
PBANKA_103900	10	1523315	1525789	-	2475	263	82	129	213	95	190	2800	1402	132
PBANKA_103910	10	1526716	1529070	-	2355	319	153	263	556	177	352	810	372	477
PBANKA_103920	10	1530308	1531456	-	1149	247	46	83	267	615	1758	278	199	68
PBANKA_103930	10	1533238	1536494	+	3257	1038	303	665	1620	643	1634	523	473	199
PBANKA_103940	10	1538002	1539122	+	1121	12446	3731	3374	6341	906	2231	1936	640	7559
PBANKA_103950	10	1540548	1542143	+	1596	1849	1170	697	2283	570	2272	431	623	519
PBANKA_103960	10	1543654	1545522	+	1869	1485	474	1119	2361	505	1855	573	326	177
PBANKA_103970	10	1546279	1546842	-	564	385	116	547	590	663	1011	721	358	262
PBANKA_103980	10	1548121	1550535	-	2415	212	69	268	689	106	420	26	15	18
PBANKA_103990	10	1551671	1555129	+	3459	185	36	544	1025	176	635	41	13	36
PBANKA_104000	10	1555694	1558323	+	2630	1474	567	416	985	502	1333	2644	2061	269
PBANKA_104010	10	1559414	1560739	-	1326	806	294	337	860	448	847	20712	15107	231
PBANKA_104020	10	1567931	1569016	+	1086	55	27	20	55	3	7	31	15	23
PBANKA_104030	10	1570697	1571590	+	894	34	4	23	5	4	4	14	8	11
PBANKA_104040	10	1574737	1575938	+	1202	70	30	19	61	4	14	159	93	18
PBANKA_110040	11	14387	15605	-	1219	1	0	4	0	3	0	2	1	2
PBANKA_110050	11	19899	20791	-	893	0	1	11	3	0	1	10	3	13
PBANKA_110070	11	26526	28042	+	1517	615	210	91	445	17	71	531	207	564
PBANKA_110075	11	29492	31039	+	1548	14	16	16	24	6	18	31	26	12
PBANKA_110080	11	32478	33599	-	1122	49	7	36	20	6	2	63	20	37
PBANKA_110086	11	37698	38118	-	421	991	328	372	750	140	216	2400	897	422
PBANKA_110090	11	41393	43903	+	2511	913	668	363	799	390	709	346	241	175
PBANKA_110100	11	45750	47341	+	1592	148	95	411	658	64	96	106	43	72
PBANKA_110110	11	50363	51738	-	1376	2926	2808	424	1519	754	963	304	361	704
PBANKA_110120	11	53599	54798	-	1200	7279	4964	478	1605	1426	1275	20687	14703	2786
PBANKA_110130	11	58476	60971	+	2496	4067	3831	1681	5205	997	2797	706	709	492
PBANKA_110140	11	61847	63013	-	1167	1067	350	68	49	11464	14732	1780	1357	986
PBANKA_110150	11	65246	67288	-	2043	58	17	44	20	67	123	910	602	22
PBANKA_110160	11	69373	72126	+	2754	888	258	618	1044	1045	4388	2515	2991	177
PBANKA_110170	11	72390	73753	-	1364	326	102	187	467	100	233	431	195	79
PBANKA_110180	11	74546	78309	+	3764	710	332	410	1084	96	263	280	161	137
PBANKA_110190	11	78861	79658	-	798	364	122	256	727	130	264	444	312	145
PBANKA_110200	11	81162	82915	+	1754	856	696	275	1072	103	307	1102	802	162
PBANKA_110210	11	83773	84588	-	816	335	135	51	82	159	180	6777	4529	180
PBANKA_110220	11	86718	87947	-	1230	17644	7136	5601	14508	2348	5277	1011	880	1369
PBANKA_110230	11	89493	92923	-	3431	650	284	190	504	273	648	2098	3200	287
PBANKA_110240	11	93427	94577	-	1151	191	44	131	352	49	141	266	140	52
PBANKA_110250	11	95441	95893	+	453	259	164	265	877	91	267	134	129	58
PBANKA_110260	11	96363	96808	-	446	255	62	132	147	39	62	231	77	93
PBANKA_110270	11	97727	99120	+	1394	731	225	511	1192	247	642	567	292	257
PBANKA_110280	11	99614	101158	-	1545	254	55	295	621	175	264	772	378	135
PBANKA_110290	11	102978	105587	+	2610	261	102	96	157	372	1291	1788	1216	198
PBANKA_110300	11	108320	109273	-	954	4085	2080	1319	4000	310	1078	1793	1014	814
PBANKA_110310	11	112254	112808	+	555	919	137	1376	1836	1149	2868	1650	496	657
PBANKA_110320	11	113764	115932	-	2169	696	343	286	1141	137	443	443	482	542
PBANKA_110330	11	117220	120567	-	3348	240	210	188	372	399	452	163	285	368
PBANKA_110340	11	121408	122273	-	866	5880	1544	2299	3489	545	1256	2183	608	2627
PBANKA_110350	11	123409	125264	-	1856	1242	443	645	1522	438	1341	222	88	234
PBANKA_110360	11	126285	132032	+	5748	839	343	776	1860	446	1060	334	166	179
PBANKA_110370	11	132596	134040	-	1445	156	27	74	133	491	497	1483	424	586
PBANKA_110380	11	135587	137480	+	1894	432	136	331	556	1367	2056	1718	692	860
PBANKA_110390	11	137572	138661	-	1090	196	55	214	687	222	396	1252	551	2459
PBANKA_110400	11	140321	142444	+	2124	222	42	391	922	78	267	364	182	215
PBANKA_110410	11	143213	144835	+	1623	329	152	25	42	89	59	13153	5209	256
PBANKA_110420	11	145616	146734	+	1119	151	27	593	837	184	530	580	288	749
PBANKA_110430	11	147962	149302	+	1341	1398	719	492	1384	198	724	245	230	1172
PBANKA_110440	11	149547	162977	-	13431	1169	1174	1173	2525	3290	10082	1331	6942	9033
PBANKA_110450	11	164314	165837	+	1524	443	180	194	437	652	1065	1224	498	827
PBANKA_110460	11	166108	173108	-	7001	620	722	541	1796	242	890	473	740	971
PBANKA_110470	11	174929	181711	+	6783	606	517	908	2359	232	702	542	860	275
PBANKA_110480	11	183341	185011	+	1671	374	184	437	937	249	540	389	241	4777
PBANKA_110490	11	186212	187858	+	1647	792	290	198	443	476	1105	1506	406	9563
PBANKA_110500	11	188369	190480	-	2112	632	237	1407	4069	431	2144	85	138	97
PBANKA_110510	11	191562	195260	-	3699	565	216	425	1050	875	3489	1944	2097	358
PBANKA_110520	11	197630	198442	+	813	439	95	179	532	143	439	2084	1003	674
PBANKA_110530	11	199888	201255	-	1368	244	49	59	135	82	120	1086	589	1422
PBANKA_110540	11	203321	203809	-	489	807	357	316	685	209	675	486	245	799
PBANKA_110550	11	204865	205993	-	1129	335	87	222	388	105	176	935	343	438
PBANKA_110560	11	206482	207455	+	974	293	76	111	181	147	242	907	260	1735
PBANKA_110570	11	207799	208688	-	890	1845	1027	386	1008	111	255	1077	457	3010
PBANKA_110580	11	209510	210367	+	858	335	169	246	504	66	136	487	292	2799
PBANKA_110590	11	210771	211781	-	1011	265	90	133	403	59	196	711	489	4249
PBANKA_110600	11	212252	213524	-	1273	376	115	36	28	141	89	12611	6614	1598
PBANKA_110610	11	215360	224588	+	9229	241	358	584	1321	653	1826	830	4496	468
PBANKA_110620	11	225076	226362	-	1287	22	9	82	107	31	71	214	83	75
PBANKA_110630	11	227915	229666	+	1752	111	33	137	308	134	376	166	112	148
PBANKA_110640	11	230776	233737	+	2962	1822	1288	915	3071	265	580	496	430	1333
PBANKA_110650	11	234366	236192	-	1827	1752	515	263	480	1475	4784	24270	16089	1159
PBANKA_110660	11	237581	238110	-	530	100	19	161	338	13	48	28	20	38
PBANKA_110670	11	239269	240504	-	1236	24209	13140	6592	18347	1346	5457	2314	2285	9041
PBANKA_110680	11	242647	244425	-	1779	723	290	152	476	360	414	2959	1099	1227
PBANKA_110690	11	245926	248436	-	2511	24	6	27	8	21	17	112	67	5543
PBANKA_110700	11	249367	249828	-	462	50	1	9	9	55	54	740	207	56
PBANKA_110710	11	251073	252872	-	1800	442	128	215	380	729	1086	3658	2181	700
