Geneid	Chr	Start	End	Strand	Length	SRR935544	SRR935549	SRR935553	SRR935554	SRR935555	SRR935557	SRR935558	SRR935559	SRR935560
PBANKA_102020	10	806139	808402	-	2264	554	210	484	1490	188	769	366	249	1927
PBANKA_102030	10	809023	810828	-	1806	411	223	46	64	221	324	9001	8241	1055
PBANKA_102040	10	813507	815021	+	1515	696	792	283	774	207	519	315	360	2538
PBANKA_102050	10	815681	817309	-	1629	53	20	30	60	78	139	369	525	1198
PBANKA_102060	10	819144	820601	+	1458	210	54	347	790	75	196	177	116	1173
PBANKA_102070	10	821339	824260	-	2922	2914	1829	1340	4992	332	1345	805	1227	5597
PBANKA_102080	10	825762	827180	-	1419	253	104	89	211	227	904	2337	2479	911
PBANKA_102090	10	828396	830241	-	1846	1031	320	336	742	922	1949	955	519	5267
PBANKA_102100	10	831248	835339	-	4092	1245	1289	645	1996	180	466	647	773	1703
PBANKA_102110	10	836657	837622	+	966	441	262	106	277	107	258	2024	870	2277
PBANKA_102120	10	839121	840059	+	939	151	67	20	30	501	950	1086	649	572
PBANKA_102130	10	841313	842386	+	1074	461	63	244	681	163	384	254	293	235
PBANKA_102140	10	843008	843597	+	590	514	73	532	794	540	1261	364	115	270
PBANKA_102150	10	843738	844235	+	498	505	79	649	891	690	1461	341	131	303
PBANKA_102160	10	844887	846263	+	1377	249	62	93	169	129	479	200	148	1506
PBANKA_102170	10	846970	849418	-	2449	1253	865	553	1337	135	366	1159	778	1015
PBANKA_102180	10	849560	850111	-	552	155	102	79	214	12	33	111	68	104
PBANKA_102190	10	850779	852372	+	1594	597	233	195	541	56	162	434	159	1185
PBANKA_102200	10	854107	854901	+	795	9177	2816	2534	5808	537	2122	2327	943	8936
PBANKA_102210	10	855689	858445	-	2757	649	340	357	782	300	1034	374	228	269
PBANKA_102220	10	859840	860838	+	999	944	375	285	758	296	663	1541	453	291
PBANKA_102230	10	861563	862908	+	1346	280	66	102	101	469	1149	1661	730	86
PBANKA_102240	10	863336	864569	+	1234	110	27	16	32	65	62	765	306	95
PBANKA_102250	10	864799	867428	-	2630	736	544	228	744	211	402	612	581	1741
PBANKA_102260	10	870030	872181	+	2152	255	127	107	202	196	254	1151	570	500
PBANKA_102270	10	873136	875874	+	2739	492	186	501	1095	329	823	1340	1116	1970
PBANKA_102280	10	876175	878613	-	2439	1272	701	1042	2762	306	864	549	500	819
PBANKA_102290	10	879606	880340	-	735	652	245	171	567	365	956	684	468	876
PBANKA_102300	10	880927	884388	+	3462	537	128	619	1241	1131	3567	1085	780	509
PBANKA_102310	10	886935	891506	+	4572	64	44	123	158	65	127	299	992	369
PBANKA_102320	10	892640	894233	+	1594	1397	497	590	1461	229	647	1007	505	448
PBANKA_102330	10	895642	897396	+	1755	526	239	341	1068	137	588	395	423	725
PBANKA_102340	10	898371	900153	+	1783	1467	469	672	1804	211	896	579	342	7980
PBANKA_102350	10	901015	902427	-	1413	5461	2634	2521	7213	330	1469	770	883	1043
PBANKA_102360	10	903631	906790	+	3160	1251	571	872	3017	724	2439	2554	3802	698
PBANKA_102370	10	907572	908222	+	651	214	50	106	213	172	642	708	319	263
PBANKA_102380	10	909830	915919	+	6090	2048	2853	1202	3744	1049	4189	887	1562	1126
PBANKA_102390	10	916652	917459	-	808	249	69	320	824	85	184	865	407	233
PBANKA_102400	10	919581	921764	+	2184	795	329	560	1404	250	1045	631	468	181
PBANKA_102410	10	922572	925589	-	3018	1137	1787	606	1921	336	648	166	517	1054
PBANKA_102420	10	928776	932144	+	3369	653	303	294	752	1163	5537	254	607	586
PBANKA_102430	10	933126	936012	+	2887	813	1511	496	1941	159	535	364	1680	2268
PBANKA_102440	10	942004	942414	-	411	66	12	91	218	72	269	726	457	10572
PBANKA_102450	10	942822	943746	-	925	86	7	129	238	90	231	38	30	56
PBANKA_102460	10	945722	955486	+	9765	19	7	160	103	61	48	71	86	48
PBANKA_102470	10	956719	958700	+	1982	964	178	547	1136	306	710	1966	678	624
PBANKA_102480	10	959389	960463	+	1075	305	57	526	844	419	868	1493	632	334
PBANKA_102490	10	961008	964115	-	3108	630	233	1253	2278	1228	5353	1814	1625	139
PBANKA_102500	10	965567	966948	-	1382	632	123	473	1030	609	2374	1068	608	580
PBANKA_102510	10	969754	982464	+	12711	903	2752	3347	9432	1392	7632	590	2953	1238
PBANKA_102520	10	984484	985854	+	1371	1168	691	544	1607	133	474	190	207	1163
PBANKA_102530	10	987018	997009	-	9992	102	187	152	41	689	1706	223	1761	116
PBANKA_102540	10	998368	1001646	-	3279	251	100	138	204	602	1769	770	726	108
PBANKA_102550	10	1003159	1015934	-	12776	2793	7384	4840	15093	3517	15253	1259	5054	1398
PBANKA_102560	10	1018282	1019166	-	885	77	17	209	352	66	166	176	124	115
PBANKA_102570	10	1020405	1021559	-	1155	26	8	21	35	13	26	183	158	3266
PBANKA_102580	10	1023840	1024699	+	860	455	161	399	954	48	183	178	109	397
PBANKA_102590	10	1025400	1027334	-	1935	197	107	314	636	214	578	443	510	55
PBANKA_102600	10	1028019	1029002	+	984	158	35	55	125	104	114	3198	1413	67
PBANKA_102610	10	1031346	1039640	+	8295	32	68	97	42	121	104	251	1337	117
PBANKA_102620	10	1040425	1041837	-	1413	1930	1263	1045	2258	164	282	547	488	2448
PBANKA_102630	10	1043405	1047164	+	3760	327	140	235	537	234	301	1611	2791	714
PBANKA_102640	10	1047297	1048567	-	1271	270	99	411	1290	160	465	389	247	310
PBANKA_102650	10	1050500	1056160	+	5661	193	170	225	349	519	1786	893	2227	581
PBANKA_102660	10	1058463	1061204	+	2742	800	472	675	1871	441	1564	776	913	330
PBANKA_102670	10	1062243	1063298	-	1056	148	31	44	89	71	120	904	271	878
PBANKA_102680	10	1063972	1064669	+	698	389	118	213	482	294	740	2215	1480	1190
PBANKA_102690	10	1065157	1066422	-	1266	1270	923	309	877	366	1036	593	412	3972
PBANKA_102700	10	1068044	1069753	+	1710	627	236	499	1204	633	1641	9849	5723	1284
PBANKA_102710	10	1071485	1074655	+	3171	380	187	410	1083	421	1877	822	874	176
PBANKA_102720	10	1075580	1079294	+	3715	138	60	321	631	220	479	972	531	1598
PBANKA_102730	10	1079992	1083783	-	3792	759	669	2024	7404	1420	7534	2403	2942	3236
PBANKA_102740	10	1085443	1086456	-	1014	46	14	71	151	22	20	68	59	45
PBANKA_102750	10	1087853	1088470	-	618	159	74	142	200	25	36	116	60	2732
PBANKA_102760	10	1088998	1090993	-	1996	80	42	39	49	157	232	785	399	510
PBANKA_102770	10	1092939	1093913	+	975	224	52	24	38	238	712	2178	1301	394
PBANKA_102780	10	1094839	1098150	+	3312	590	304	478	1339	229	686	478	475	636
PBANKA_102790	10	1099228	1099968	+	741	696	310	607	1482	143	502	342	244	1609
PBANKA_102800	10	1102062	1105745	+	3684	1497	1274	1325	4503	1695	4176	2044	3024	2125
PBANKA_102810	10	1106862	1108247	-	1386	704	426	303	1024	370	1034	632	442	619
PBANKA_102820	10	1110337	1117278	+	6942	1191	967	650	1970	2374	6738	7525	21565	1158
PBANKA_102830	10	1117976	1119077	-	1102	973	362	841	1967	545	1842	1401	820	551
PBANKA_102840	10	1122003	1122662	-	660	7902	2528	3912	6043	867	2285	2314	1093	4385
PBANKA_102850	10	1126236	1127162	+	927	1390	739	468	1515	285	1018	990	520	2454
PBANKA_102860	10	1128070	1130106	-	2037	464	180	189	564	250	674	1086	830	1119
PBANKA_102870	10	1133881	1136197	+	2317	576	161	423	1003	351	1291	8238	6548	1567
PBANKA_102880	10	1136406	1137894	-	1489	666	244	662	1015	564	1381	2361	973	1580
PBANKA_102890	10	1139678	1141108	-	1431	458	247	194	374	111	136	251	130	1653
PBANKA_102900	10	1142413	1147109	+	4697	453	486	301	596	1614	2203	246	1920	737
PBANKA_102910	10	1147446	1147988	-	543	56	9	40	76	85	110	39	39	183
PBANKA_102920	10	1149316	1150413	+	1098	148	34	107	154	143	321	126	102	720
PBANKA_102930	10	1151140	1152933	+	1794	576	265	891	3493	362	1749	374	897	478
PBANKA_102940	10	1154375	1156256	+	1882	3138	740	94	262	1198	2946	16023	16729	7146
PBANKA_102950	10	1157095	1158927	-	1833	178	30	21	20	48	69	1369	689	5131
PBANKA_102960	10	1160697	1161827	+	1131	493	145	14	45	103	269	4866	3119	8608
PBANKA_102970	10	1163164	1165012	-	1849	831	285	391	963	82	178	1738	542	2667
PBANKA_102980	10	1166986	1168644	+	1659	384	162	479	1052	101	276	369	295	469
PBANKA_102990	10	1169091	1172216	-	3126	600	353	913	2138	131	525	144	91	210
PBANKA_103000	10	1173317	1174603	+	1287	690	437	429	1096	47	137	57	47	63
PBANKA_103010	10	1175463	1176726	-	1264	201	61	473	1087	163	400	2239	1051	93
PBANKA_103020	10	1179417	1188315	+	8899	600	1041	814	2334	391	1313	380	699	724
PBANKA_103030	10	1190102	1190844	+	743	2345	725	2910	4308	537	1507	816	265	1404
PBANKA_103040	10	1192036	1194711	+	2676	313	159	102	164	166	382	1841	2772	133
PBANKA_103050	10	1194854	1197592	-	2739	159	148	614	1408	234	1076	132	155	67
PBANKA_103060	10	1199474	1200460	-	987	2981	1529	1981	2932	1630	4161	2875	927	776
PBANKA_103070	10	1201632	1203077	+	1446	342	332	139	454	178	670	141	114	870
PBANKA_103080	10	1203343	1205004	-	1662	244	159	106	285	25	32	52	42	179
PBANKA_103090	10	1205542	1207203	-	1662	220	127	155	404	54	224	59	54	147
PBANKA_103100	10	1207759	1210803	-	3045	286	370	262	988	55	193	296	380	118
PBANKA_103110	10	1212412	1217841	+	5430	134	113	967	2484	218	834	155	375	53
PBANKA_103120	10	1218476	1220656	-	2181	604	280	378	1060	446	1342	751	460	240
PBANKA_103130	10	1223723	1226237	+	2515	1089	479	406	1079	1061	2287	1457	911	638
PBANKA_103140	10	1227898	1229970	+	2073	291	103	504	710	263	470	426	286	141
PBANKA_103150	10	1230191	1237718	-	7528	80	47	116	37	136	167	752	1320	213
PBANKA_103160	10	1239094	1241334	-	2241	437	216	354	1048	373	975	628	998	3502
PBANKA_103170	10	1242916	1244369	-	1454	73	9	18	17	360	461	374	101	65
PBANKA_103180	10	1247307	1248519	+	1213	675	109	349	935	399	1644	345	295	263
PBANKA_103190	10	1249838	1251235	-	1398	4011	2294	2176	4906	409	1468	901	710	458
PBANKA_103200	10	1253520	1254080	+	561	196	74	154	389	39	112	136	71	53
PBANKA_103210	10	1254745	1256559	-	1815	1601	762	90	108	17301	23269	504	452	599
PBANKA_103220	10	1259198	1270778	+	11581	1673	3565	4298	12101	672	2529	384	2908	299
PBANKA_103230	10	1271648	1273918	-	2271	1934	1146	676	2405	107	218	1479	1252	1523
PBANKA_103240	10	1276499	1278222	-	1724	174	65	50	78	185	174	1402	590	244
PBANKA_103250	10	1280126	1281016	+	891	524	178	396	862	179	616	766	376	1171
PBANKA_103260	10	1282185	1283888	-	1704	1451	475	758	2623	631	2642	976	618	1682
PBANKA_103270	10	1286811	1288334	-	1524	2295	1791	1722	5020	247	1005	1280	1066	1759
PBANKA_103280	10	1291968	1294448	+	2481	308	125	266	503	118	335	750	448	261
PBANKA_103290	10	1295197	1296723	-	1527	1101	513	442	943	895	2190	377	248	383
PBANKA_103300	10	1298042	1301384	-	3343	123	69	520	1226	168	457	565	519	196
PBANKA_103310	10	1304429	1306149	+	1721	471	101	138	190	1949	3624	1223	544	811
PBANKA_103320	10	1307326	1308483	-	1158	232	59	448	824	449	1804	256	252	60
PBANKA_103330	10	1310289	1311070	+	782	212	38	136	190	471	1414	569	388	132
PBANKA_103340	10	1311594	1314878	-	3285	1228	749	1433	4997	909	4499	328	1134	990
PBANKA_103350	10	1315841	1317531	+	1691	613	519	157	434	67	220	92	92	137
PBANKA_103360	10	1318752	1319768	+	1017	260	212	123	234	22	49	349	387	144
PBANKA_103370	10	1320361	1321503	-	1143	156	46	30	51	86	153	1247	733	124
PBANKA_103380	10	1324088	1343810	+	19723	960	1320	5344	14794	1833	9815	708	4930	475
PBANKA_103390	10	1344631	1345617	-	987	16820	7576	5041	15429	933	4704	3013	1914	12269
PBANKA_103400	10	1348107	1348664	-	558	1241	809	212	810	106	396	1804	1203	2382
PBANKA_103410	10	1350603	1353812	+	3210	794	566	718	2276	437	1731	2229	2005	245
PBANKA_103420	10	1354842	1355117	-	276	4	6	10	7	4	9	90	43	131
PBANKA_103430	10	1360849	1364988	+	4140	940	1619	699	2712	394	1672	1477	2905	1026
PBANKA_103440	10	1366386	1367738	-	1353	15286	5022	10211	17760	1914	4685	2377	1393	1260
PBANKA_103450	10	1370262	1371685	-	1424	42	17	28	17	23	21	44	28	720
PBANKA_103460	10	1374047	1380004	+	5958	394	124	204	176	360	553	1401	565	1003
PBANKA_103470	10	1380020	1381081	-	1062	946	331	280	695	336	658	3391	1648	1900
PBANKA_103480	10	1382011	1382586	+	576	400	85	134	416	149	608	1357	687	2056
PBANKA_103490	10	1383423	1385848	-	2426	3918	2181	1447	5142	767	2702	1102	1126	4448
PBANKA_103500	10	1387581	1388579	+	999	755	291	161	706	243	711	854	548	2080
PBANKA_103510	10	1389559	1390826	-	1268	8059	2451	976	4483	241	1069	994	582	10413
PBANKA_103520	10	1392158	1396072	-	3915	215	159	75	47	439	509	3036	5377	410
PBANKA_103530	10	1397306	1398810	-	1505	513	270	486	1290	99	320	449	352	323
PBANKA_103540	10	1401755	1402981	+	1227	1979	446	162	284	4849	8238	36629	23244	2220
PBANKA_103550	10	1404257	1404832	-	576	67	30	347	558	132	299	296	129	222
PBANKA_103560	10	1405760	1409146	-	3387	652	791	868	2619	204	707	304	463	174
PBANKA_103570	10	1410564	1415077	+	4514	327	144	140	426	136	379	708	1782	211
PBANKA_103580	10	1415590	1417317	-	1728	222	73	381	772	309	785	672	617	723
PBANKA_103590	10	1418533	1419912	-	1380	1491	906	423	1066	313	811	2720	1808	1750
PBANKA_103600	10	1421655	1428968	-	7314	3930	8331	5993	17706	2140	9635	1249	4547	1651
PBANKA_103610	10	1430137	1433535	+	3399	236	183	206	549	102	368	264	271	383
PBANKA_103620	10	1434088	1434951	-	864	242	61	268	387	96	165	1707	763	1280
PBANKA_103630	10	1436034	1439040	-	3007	2947	3230	704	2565	326	727	1007	2024	8077
PBANKA_103640	10	1440068	1443341	+	3274	1848	2070	572	1727	184	473	707	915	5139
PBANKA_103650	10	1444950	1446605	+	1656	540	262	242	781	324	815	1494	842	520
PBANKA_103660	10	1448949	1449998	+	1050	986	154	1135	1945	1474	4923	1793	1112	280
PBANKA_103670	10	1450524	1452260	-	1737	217	29	215	527	35	98	326	213	82
PBANKA_103680	10	1453155	1457853	+	4699	201	43	481	1194	130	378	260	511	323
PBANKA_103690	10	1457990	1460767	-	2778	683	396	656	1693	495	1464	439	467	1277
PBANKA_103700	10	1460984	1461853	-	870	152	102	189	371	119	372	100	115	262
PBANKA_103710	10	1462638	1466211	+	3574	1491	1009	576	1948	212	830	1484	822	1253
PBANKA_103720	10	1466941	1469767	-	2827	529	278	308	596	171	498	526	416	1055
PBANKA_103730	10	1471480	1472358	-	879	2102	1264	552	1408	366	1181	1434	957	928
PBANKA_103740	10	1474715	1475641	+	927	312	234	29	53	347	324	351	145	3249
PBANKA_103750	10	1476518	1482315	+	5798	250	121	169	237	262	558	1350	1061	375
PBANKA_103760	10	1482605	1483903	-	1299	2048	1463	524	2049	134	416	611	619	2217
PBANKA_103770	10	1484803	1485354	-	552	66	19	115	173	41	76	77	56	1766
PBANKA_103780	10	1486414	1486914	-	501	46	20	5	12	16	10	1066	494	243241
PBANKA_103790	10	1488023	1488599	-	577	94	32	3	12	61	72	1527	434	810
PBANKA_103800	10	1490791	1491453	+	663	391	104	449	705	544	1220	171	83	951
PBANKA_103810	10	1492031	1492640	-	610	244	32	472	921	48	208	85	18	95
PBANKA_103820	10	1494809	1499694	+	4886	142	107	134	214	132	299	849	2648	53
PBANKA_103830	10	1500794	1502171	+	1378	1089	464	653	1530	571	1723	1053	627	276
PBANKA_103840	10	1502690	1503359	-	670	182	36	123	147	168	287	2443	895	133
PBANKA_103850	10	1503904	1505847	+	1944	285	74	188	300	236	432	1683	564	112
PBANKA_103860	10	1505969	1509738	-	3770	133	38	70	71	112	147	961	621	50
PBANKA_103870	10	1510201	1514262	+	4062	80	48	33	22	67	106	612	1020	55
PBANKA_103880	10	1515321	1515953	+	633	188	93	18	24	300	464	4256	3182	252
PBANKA_103890	10	1517288	1522672	+	5385	565	413	1040	3092	1407	7067	927	3657	234
PBANKA_103900	10	1523315	1525789	-	2475	244	79	119	225	99	151	2603	1481	123
PBANKA_103910	10	1526716	1529070	-	2355	350	101	232	588	150	371	626	379	543
PBANKA_103920	10	1530308	1531456	-	1149	240	66	112	289	718	2005	237	205	97
PBANKA_103930	10	1533238	1536494	+	3257	940	388	690	1753	624	1622	486	433	234
PBANKA_103940	10	1538002	1539122	+	1121	11868	4201	3527	6508	853	2406	1647	743	7813
PBANKA_103950	10	1540548	1542143	+	1596	1668	1272	620	2351	494	2343	377	665	522
PBANKA_103960	10	1543654	1545522	+	1869	1393	510	1117	2658	549	2153	558	369	218
PBANKA_103970	10	1546279	1546842	-	564	458	119	461	781	771	1600	877	489	297
PBANKA_103980	10	1548121	1550535	-	2415	200	54	291	646	115	390	22	4	27
PBANKA_103990	10	1551671	1555129	+	3459	235	38	549	1157	213	609	51	25	27
PBANKA_104000	10	1555694	1558323	+	2630	1221	501	372	1039	434	1350	2100	1908	231
PBANKA_104010	10	1559414	1560739	-	1326	887	328	353	993	438	1028	21803	17215	299
PBANKA_104020	10	1567931	1569016	+	1086	40	31	23	50	6	19	35	16	19
PBANKA_104030	10	1570697	1571590	+	894	47	2	27	9	3	3	20	11	10
PBANKA_104040	10	1574737	1575938	+	1202	104	61	22	127	8	39	249	182	27
PBANKA_110040	11	14387	15605	-	1219	0	1	4	2	2	0	0	1	0
PBANKA_110050	11	19899	20791	-	893	0	0	7	3	4	1	7	3	9
PBANKA_110070	11	26526	28042	+	1517	444	177	41	302	11	49	364	149	568
PBANKA_110075	11	29492	31039	+	1548	13	13	5	16	8	7	29	19	10
PBANKA_110080	11	32478	33599	-	1122	21	4	39	14	6	3	68	23	34
PBANKA_110086	11	37698	38118	-	421	762	329	276	638	123	200	1991	883	386
PBANKA_110090	11	41393	43903	+	2511	1061	742	394	808	348	663	267	204	149
PBANKA_110100	11	45750	47341	+	1592	160	74	417	674	48	102	114	60	86
PBANKA_110110	11	50363	51738	-	1376	2970	3202	434	1739	631	1072	279	438	820
PBANKA_110120	11	53599	54798	-	1200	6558	5223	492	1667	1230	1297	17816	14610	2783
PBANKA_110130	11	58476	60971	+	2496	3558	3906	1558	4642	742	2678	576	622	454
PBANKA_110140	11	61847	63013	-	1167	1127	415	61	51	12829	15939	1927	1474	1043
PBANKA_110150	11	65246	67288	-	2043	63	17	33	36	77	129	843	623	17
PBANKA_110160	11	69373	72126	+	2754	782	347	588	1033	1022	5176	2369	3272	165
PBANKA_110170	11	72390	73753	-	1364	292	99	197	500	86	224	350	208	75
PBANKA_110180	11	74546	78309	+	3764	613	314	448	1158	147	281	255	191	159
PBANKA_110190	11	78861	79658	-	798	227	139	196	595	82	279	384	216	110
PBANKA_110200	11	81162	82915	+	1754	807	698	281	945	95	269	941	544	171
PBANKA_110210	11	83773	84588	-	816	243	135	45	91	130	205	5809	4415	138
PBANKA_110220	11	86718	87947	-	1230	16646	6975	5769	15877	2220	5670	967	1013	1388
PBANKA_110230	11	89493	92923	-	3431	545	319	211	465	220	599	1797	3180	271
PBANKA_110240	11	93427	94577	-	1151	157	60	195	342	100	123	286	140	62
PBANKA_110250	11	95441	95893	+	453	270	164	330	932	86	274	133	100	62
PBANKA_110260	11	96363	96808	-	446	245	84	124	198	33	65	233	104	111
PBANKA_110270	11	97727	99120	+	1394	593	190	418	1196	262	730	496	299	288
PBANKA_110280	11	99614	101158	-	1545	172	62	242	593	148	262	639	384	133
PBANKA_110290	11	102978	105587	+	2610	218	108	90	133	327	1374	1524	1264	215
PBANKA_110300	11	108320	109273	-	954	3450	2125	1289	4767	282	1219	1618	1106	811
PBANKA_110310	11	112254	112808	+	555	755	153	1257	1585	966	2626	1346	461	648
PBANKA_110320	11	113764	115932	-	2169	658	379	338	1149	128	512	408	460	549
PBANKA_110330	11	117220	120567	-	3348	209	206	190	327	377	498	168	289	356
PBANKA_110340	11	121408	122273	-	866	5540	1603	2349	3926	554	1426	2219	796	2579
PBANKA_110350	11	123409	125264	-	1856	1197	468	668	1614	387	1376	190	109	254
PBANKA_110360	11	126285	132032	+	5748	1009	378	812	2042	371	1095	382	180	220
PBANKA_110370	11	132596	134040	-	1445	173	23	111	135	486	558	1551	429	627
PBANKA_110380	11	135587	137480	+	1894	467	158	336	609	1398	2041	1707	718	817
PBANKA_110390	11	137572	138661	-	1090	189	43	234	668	135	337	974	592	2362
PBANKA_110400	11	140321	142444	+	2124	193	53	341	999	64	310	268	160	207
PBANKA_110410	11	143213	144835	+	1623	313	163	30	54	119	78	12832	5303	230
PBANKA_110420	11	145616	146734	+	1119	121	33	670	898	199	515	615	268	710
PBANKA_110430	11	147962	149302	+	1341	1260	690	474	1477	216	767	245	234	1183
PBANKA_110440	11	149547	162977	-	13431	1199	1389	1270	2702	3128	11150	1268	7737	9464
PBANKA_110450	11	164314	165837	+	1524	463	219	166	404	666	1039	1312	529	887
PBANKA_110460	11	166108	173108	-	7001	666	803	538	1794	319	936	488	850	882
PBANKA_110470	11	174929	181711	+	6783	642	542	1051	2558	277	757	491	964	294
PBANKA_110480	11	183341	185011	+	1671	405	175	379	1137	195	552	385	249	4620
PBANKA_110490	11	186212	187858	+	1647	811	316	199	513	428	1224	1371	404	10323
PBANKA_110500	11	188369	190480	-	2112	590	308	1228	4217	434	2168	58	163	104
PBANKA_110510	11	191562	195260	-	3699	534	237	401	1179	956	3769	1848	2208	371
PBANKA_110520	11	197630	198442	+	813	440	114	181	458	134	403	1844	911	761
PBANKA_110530	11	199888	201255	-	1368	235	69	69	132	74	120	935	601	1442
PBANKA_110540	11	203321	203809	-	489	696	413	429	827	223	908	598	276	907
PBANKA_110550	11	204865	205993	-	1129	343	89	199	410	63	171	853	333	402
PBANKA_110560	11	206482	207455	+	974	301	77	109	166	124	230	910	259	1875
PBANKA_110570	11	207799	208688	-	890	1967	1162	448	1215	132	263	1028	521	3092
PBANKA_110580	11	209510	210367	+	858	365	148	219	478	79	111	478	289	2873
PBANKA_110590	11	210771	211781	-	1011	236	82	119	403	74	187	523	525	4082
PBANKA_110600	11	212252	213524	-	1273	381	111	29	33	124	112	12698	7499	1619
PBANKA_110610	11	215360	224588	+	9229	291	398	669	1306	544	1749	644	4449	473
PBANKA_110620	11	225076	226362	-	1287	32	6	74	98	36	84	224	100	77
PBANKA_110630	11	227915	229666	+	1752	88	20	133	280	132	362	183	91	134
PBANKA_110640	11	230776	233737	+	2962	1702	1409	1004	3166	241	593	441	418	1417
PBANKA_110650	11	234366	236192	-	1827	1845	571	292	475	1425	5089	23935	17135	1203
PBANKA_110660	11	237581	238110	-	530	118	17	166	374	26	61	57	17	36
PBANKA_110670	11	239269	240504	-	1236	22990	13955	7017	19375	1271	6036	2140	2474	9135
PBANKA_110680	11	242647	244425	-	1779	704	224	153	432	339	432	2613	1150	1088
PBANKA_110690	11	245926	248436	-	2511	14	4	30	11	13	8	54	53	5425
PBANKA_110700	11	249367	249828	-	462	40	4	10	11	26	41	748	227	38
PBANKA_110710	11	251073	252872	-	1800	364	143	138	394	679	1159	3227	2189	670
