Geneid	Chr	Start	End	Strand	Length	SRR4302519	SRR4302520	SRR4302521	SRR4302522	SRR4302523	SRR4302524	SRR4302525	SRR4302526	SRR4302527	SRR4302528	SRR4302529	SRR4302530	SRR4343872	SRR4343873	SRR4343875	SRR4343876	SRR4343877	SRR4343878	SRR4343879	SRR4343880	SRR5146153	SRR5146154	SRR5146155	SRR5146214	SRR5146215	SRR5146216	SRR5146217	SRR5146218	SRR5146305	SRR5146306	SRR5146307	SRR5146308	SRR5146379	SRR5146380	SRR5150405	SRR5150407	SRR5150408	SRR5150409	SRR5150410
PF3D7_0115100	1	587391	588394	+	1004	20	138	6	23	16	102	16	20	3	16	2	12	6	7	157	247	52	122	315	105	12	26	46	112	91	37	39	276	0	0	4	0	0	0	0	1	0	2	1
PF3D7_0115200	1	591849	593187	+	1339	29	551	2	68	182	407	182	55	17	38	26	27	12	65	481	2433	462	322	3781	635	186	276	219	297	243	101	184	1012	0	1	4	1	3	0	2	2	1	0	0
PF3D7_0115300	1	595102	596273	+	1172	45	580	10	108	154	374	154	62	26	47	22	60	25	50	531	2533	531	341	4083	638	161	269	183	310	218	111	213	1106	0	0	2	1	0	0	3	9	2	1	0
PF3D7_0115400	1	598465	599472	+	1008	60	693	6	147	171	392	171	60	26	37	36	51	29	75	598	3262	631	399	4401	803	185	252	213	421	207	110	197	1208	1	0	39	0	0	1	0	1	1	1	0
PF3D7_0115600	1	604162	605531	+	1370	35	718	11	145	122	375	122	71	17	35	19	45	22	49	614	842	222	407	1146	277	171	288	241	371	141	154	205	1022	3	0	5	0	69	107	2	4	0	19	15
PF3D7_0115700	1	607390	614893	-	7504	257	3886	69	678	964	2294	964	467	156	328	173	364	154	361	3285	9344	2688	2105	16813	3255	1040	1698	1274	2263	1262	750	1267	6363	3	5	89	7	9	8	13	69	22	9	12
PF3D7_1000100	10	28490	36164	+	7675	267	4207	57	910	1157	2674	1157	434	123	248	162	362	161	426	2963	13041	3232	2033	23121	4213	1139	1975	1258	2206	1275	775	1230	6810	10	2	98	4	5	8	18	140	33	10	10
PF3D7_1000200	10	38050	39395	-	1346	41	681	15	127	158	365	158	68	24	40	25	68	25	77	537	1193	322	355	1793	384	178	307	196	312	165	154	250	1074	1	1	4	0	3	9	0	9	3	3	1
PF3D7_1000300	10	41773	42963	-	1191	36	537	5	119	137	388	137	56	7	39	27	54	22	55	463	2413	521	319	3398	658	162	254	176	299	194	102	194	1058	0	3	5	2	1	3	1	1	0	1	1
PF3D7_1000400	10	44816	46133	-	1318	33	722	14	164	186	425	186	66	11	30	24	57	32	77	532	2542	545	352	4193	698	147	290	204	375	252	116	184	1117	1	0	7	2	1	1	0	11	2	0	0
PF3D7_1000500	10	48052	49384	-	1333	50	757	13	125	171	463	171	65	13	32	30	46	28	79	531	2638	684	362	4197	828	195	273	171	383	236	129	218	1227	1	1	21	2	1	0	1	8	0	1	3
PF3D7_1000600	10	51349	52599	-	1251	49	659	21	124	179	386	179	79	24	37	25	56	17	52	513	979	269	339	1363	309	140	245	183	364	171	125	181	1034	0	0	73	0	0	0	0	3	2	1	0
PF3D7_1001000	10	63152	64032	+	881	34	438	10	41	108	225	108	31	5	15	14	45	13	31	420	204	104	232	143	171	38	117	134	300	87	70	177	619	0	1	6	0	0	1	2	4	5	1	1
PF3D7_1001100.2	10	67807	68753	-	947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1001100.1	10	67807	68961	-	1155	5	152	1	32	32	49	32	4	2	15	0	2	2	7	110	64	45	77	28	56	18	25	34	55	40	22	34	162	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1001200	10	70547	70819	-	273	15	149	7	41	23	100	23	3	4	14	5	13	3	15	154	91	62	85	62	56	18	20	39	108	9	21	49	252	0	0	0	0	0	0	0	0	2	0	0
PF3D7_1001300	10	72934	73917	-	984	40	457	3	53	100	234	100	25	13	19	5	41	15	36	438	177	110	240	101	170	49	88	131	313	90	92	138	770	0	0	1	0	0	0	1	1	0	0	0
PF3D7_1001400	10	74661	77572	-	2912	103	1725	29	296	387	1068	387	152	34	118	69	132	48	166	1479	660	366	879	405	579	237	451	475	1019	429	285	403	2694	1	2	13	0	22	32	1	16	0	5	4
PF3D7_1001500	10	81416	81739	-	324	26	223	1	23	56	151	56	34	3	15	11	20	5	27	243	108	37	174	52	86	42	69	82	133	39	44	69	409	0	0	2	0	73	256	4	1	1	1	0
PF3D7_1001600	10	86538	89009	-	2472	96	1483	21	303	396	923	396	142	32	83	64	113	48	166	1344	542	303	791	307	486	238	484	463	890	406	281	388	2403	1	0	31	1	2	5	2	10	1	0	1
PF3D7_1001700	10	92573	93526	-	954	48	505	15	75	130	253	130	40	17	37	17	45	17	50	538	196	68	283	105	197	71	146	170	333	159	85	153	825	1	0	26	1	1	15	1	5	1	0	0
PF3D7_1001800	10	96113	97031	-	919	27	492	11	93	106	315	106	28	13	12	11	37	24	32	556	170	96	309	124	159	84	107	148	325	90	105	164	818	0	2	20	0	3	9	0	3	0	2	0
PF3D7_1001900	10	99379	100361	-	983	43	498	5	78	89	335	89	61	10	23	21	23	23	44	503	162	164	291	98	161	72	146	151	271	115	75	112	750	0	0	0	0	5	15	0	2	0	1	0
PF3D7_1002000	10	103118	104683	-	1566	60	719	7	146	117	360	117	55	16	40	12	62	31	34	723	274	217	444	188	330	68	147	177	534	195	110	217	1241	0	1	46	0	1	2	0	5	1	2	13
PF3D7_1002100	10	106653	108662	-	2010	64	933	10	172	200	594	200	63	22	48	31	76	32	89	851	294	270	509	200	309	167	289	324	597	235	194	270	1431	0	0	47	0	25	74	1	4	0	2	0
PF3D7_1002200	10	112929	116015	+	3087	142	1922	31	380	329	984	329	137	67	112	68	188	70	129	1724	704	432	1120	404	688	270	487	600	1433	443	448	650	3042	0	0	196	1	0	6	1	5	3	0	1
PF3D7_1002300	10	117242	118534	+	1293	70	769	6	169	97	365	97	87	49	140	17	61	28	25	780	267	106	420	153	272	109	214	263	543	197	225	251	1164	0	0	27	0	1	1	0	6	2	1	0
PF3D7_1002400.2	10	121115	123291	+	2177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1002400.1	10	121115	123291	+	2177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1002500	10	123770	124882	-	1113	37	348	4	62	28	147	28	94	59	108	7	40	16	6	470	160	91	235	104	165	48	97	105	279	73	188	93	544	23	11	9	7	343	673	6	119	22	68	50
PF3D7_1002600	10	125939	127600	+	1662	89	791	11	189	61	356	61	137	96	128	13	83	37	21	809	205	135	505	175	349	45	104	254	660	192	286	166	1106	0	0	178	0	2	4	0	3	0	5	0
PF3D7_1002700	10	129276	132110	+	2835	113	1430	22	281	137	642	137	152	101	193	54	101	67	25	1510	618	403	885	325	634	181	309	421	1053	303	464	389	2082	0	0	439	2	1	1	1	12	1	0	4
PF3D7_1002800	10	132995	137272	+	4278	219	2438	36	521	187	978	187	318	218	431	52	209	80	66	2269	897	532	1327	557	924	231	413	667	1834	389	985	715	3253	0	0	267	2	4	4	2	19	3	9	5
PF3D7_1002900	10	138765	139853	+	1089	15	191	2	39	8	46	8	19	27	31	2	22	9	9	307	153	54	160	56	107	16	31	34	157	35	94	44	354	0	1	2	1	0	0	0	7	1	0	3
PF3D7_1003000	10	142419	146237	+	3819	153	1921	29	375	151	866	151	162	191	324	69	165	84	38	1917	727	677	1088	410	837	180	357	508	1531	276	710	564	2574	1	13	152	4	2	2	3	24	7	19	39
PF3D7_1003100	10	147639	148239	+	601	20	235	4	76	20	103	20	39	29	36	4	10	5	3	243	85	75	122	43	85	44	55	70	163	27	134	58	303	0	0	0	0	1	4	0	8	3	8	12
PF3D7_1003200	10	149342	150038	+	697	26	301	1	32	16	98	16	60	50	58	5	16	6	5	270	97	60	108	52	60	23	69	63	152	31	158	59	371	3	2	28	4	1	8	1	9	0	6	9
PF3D7_1003300	10	150416	150874	-	459	22	270	3	64	30	149	30	76	55	94	4	33	13	9	301	155	86	190	67	126	31	53	84	198	52	211	70	426	0	0	2	1	0	0	0	0	0	0	2
PF3D7_1003400	10	152364	158516	-	6153	265	3430	58	562	260	1345	260	367	312	471	61	267	130	77	2959	1178	855	1798	724	1350	295	635	963	2433	580	1233	853	4519	7	2	294	4	8	7	3	16	7	23	26
PF3D7_1003500	10	160316	160962	-	647	27	240	5	81	22	81	22	61	40	105	8	26	14	5	315	91	98	210	68	90	33	56	95	180	2	161	71	353	0	1	2	0	16	26	0	6	4	4	14
PF3D7_1003600	10	164945	165790	+	846	48	659	7	125	53	273	53	135	70	156	18	35	17	15	546	223	162	335	124	212	105	217	188	341	97	233	175	740	1	5	7	0	3	3	0	4	1	11	18
PF3D7_1003700	10	166743	170669	-	3927	181	2611	33	523	176	1224	176	295	181	309	70	214	99	57	2022	747	591	1265	441	814	327	705	819	1633	623	775	808	3438	0	7	32	4	0	5	2	17	7	9	1
PF3D7_1003800	10	172723	176430	-	3708	182	2231	44	418	195	1021	195	345	242	399	83	231	78	56	2010	657	443	1155	380	679	341	759	768	1485	442	863	805	3155	6	5	24	1	2	13	2	23	1	15	10
PF3D7_1003900	10	177921	178870	+	950	28	388	4	88	20	179	20	52	46	115	18	27	12	10	367	129	84	195	76	130	32	75	112	311	35	180	129	532	0	0	58	0	3	6	0	8	0	2	1
PF3D7_1004000	10	179344	180226	-	883	27	399	2	62	33	151	33	98	39	69	17	34	10	15	347	164	105	218	91	118	83	129	108	254	41	170	84	408	0	1	4	0	11	34	2	8	0	8	14
PF3D7_1004100	10	182244	187100	+	4857	142	1785	25	328	103	721	103	197	186	308	30	138	60	39	1669	748	534	973	367	706	157	304	422	1365	252	677	539	2436	2	1	96	3	0	4	2	11	8	3	3
PF3D7_1004200	10	187669	196954	-	9286	377	4544	52	897	362	1888	362	358	329	652	127	379	160	114	4299	1708	1072	2636	977	1926	487	982	1236	3446	843	1411	1459	6757	1	5	165	4	1	5	5	37	6	8	5
PF3D7_1004300	10	199452	202844	-	3393	143	2029	25	369	139	935	139	222	104	226	73	216	91	55	1751	614	459	1097	410	614	338	587	587	1270	472	516	644	2992	16	86	94	18	24	57	2	36	3	102	11
PF3D7_1004400	10	207000	209642	-	2643	122	1712	27	321	150	847	150	193	116	220	62	122	60	49	1441	436	420	784	308	488	305	601	559	1010	351	522	439	2339	3	0	90	1	4	5	4	22	5	19	3
PF3D7_1004500	10	213986	214594	-	609	32	334	6	58	8	154	8	76	72	119	4	25	10	5	399	101	92	213	88	157	17	54	102	301	117	240	93	446	0	2	19	0	0	0	1	1	0	4	0
PF3D7_1004600	10	215717	219759	+	4043	154	1902	23	387	159	780	159	227	175	322	47	149	64	48	1687	734	438	1023	392	701	200	375	530	1385	332	736	517	2638	1	9	205	2	1	2	1	12	1	12	4
PF3D7_1004700	10	220018	221353	-	1336	32	398	5	70	29	172	29	83	100	199	8	29	14	15	401	193	143	262	104	210	35	68	118	323	81	299	120	479	30	22	37	8	4	3	2	44	5	14	11
PF3D7_1004800	10	221945	223430	+	1486	41	632	7	99	56	250	56	125	115	171	11	54	17	8	553	231	136	348	130	192	106	161	174	391	138	310	153	823	3	3	7	4	2	4	3	24	1	18	18
PF3D7_1004900	10	224248	225207	+	960	46	505	7	103	32	256	32	120	44	91	13	48	16	15	466	144	77	289	121	200	62	120	136	392	135	166	135	756	1	1	39	0	0	3	2	17	4	0	7
PF3D7_1005000	10	225456	227705	-	2250	83	1155	16	181	89	511	89	94	116	137	28	91	33	36	1013	395	262	661	218	365	156	266	302	883	216	437	371	1511	16	21	27	11	0	3	6	38	11	5	3
PF3D7_1005100	10	228798	232193	+	3396	167	1803	34	360	137	798	137	216	159	278	45	146	61	44	1797	609	403	1064	391	650	195	338	489	1275	447	585	438	2288	1	1	236	0	0	3	2	15	4	71	125
PF3D7_1005200	10	232422	232818	-	397	11	154	1	20	8	69	8	52	15	64	3	11	9	5	198	121	45	114	34	88	10	10	42	160	41	92	44	252	0	0	19	0	0	1	0	1	1	3	3
PF3D7_1005300	10	233285	234473	-	1189	49	601	6	113	35	256	35	89	97	126	9	40	25	21	629	253	159	371	158	283	62	100	170	495	89	342	198	763	0	0	25	0	0	2	1	3	1	0	0
PF3D7_1005400	10	234795	235745	-	951	31	499	4	106	37	198	37	73	45	92	9	38	17	7	386	212	94	215	85	146	39	56	113	308	61	181	136	601	0	0	3	0	0	0	0	5	0	1	4
PF3D7_1005500	10	237506	242245	-	4740	187	2918	46	611	255	1327	255	300	186	329	68	251	111	66	2317	853	617	1517	515	895	443	886	939	1832	402	875	899	3867	1	12	113	2	3	5	10	60	21	14	2
PF3D7_1005600	10	244145	246535	-	2391	110	1382	24	241	138	606	138	182	155	270	31	116	51	32	1246	461	240	743	275	498	167	307	447	953	257	504	440	1939	10	31	169	10	3	14	2	5	0	6	27
PF3D7_1005700	10	247495	249940	-	2446	83	1024	13	145	67	440	67	176	98	161	21	67	37	30	1012	415	252	583	245	416	92	202	292	804	165	378	271	1516	25	21	30	7	4	31	0	8	2	56	68
PF3D7_1005800	10	251579	252490	+	912	30	431	6	85	30	137	30	90	58	69	12	25	14	5	343	192	154	220	86	202	47	87	107	290	68	165	62	547	1	2	2	3	0	2	3	25	11	80	94
PF3D7_1005900	10	253704	255611	+	1908	105	1331	16	273	130	588	130	143	80	134	35	79	46	33	1054	511	331	628	266	424	203	441	425	791	322	386	408	1626	25	46	85	19	4	5	0	16	5	12	12
PF3D7_1006000	10	256117	257699	-	1583	58	870	19	119	92	477	92	194	111	163	19	62	34	17	732	283	195	427	150	268	127	276	278	541	257	428	297	1071	0	23	89	3	0	1	2	11	3	63	25
PF3D7_1006100	10	259060	260304	-	1245	40	405	3	80	24	152	24	102	50	103	12	24	7	15	338	130	101	144	80	112	37	66	89	253	45	219	108	446	1	7	19	1	3	0	0	3	2	13	39
PF3D7_1006200	10	262150	262997	-	848	10	149	2	13	12	50	12	32	28	50	6	15	4	10	155	49	43	58	24	37	34	51	48	70	10	72	16	187	1	2	12	1	3	21	0	7	0	222	416
PF3D7_1006300	10	265750	266836	-	1087	25	186	3	23	8	53	8	15	49	51	5	14	7	2	148	59	42	49	25	33	18	38	37	108	39	121	23	188	2	3	15	4	2	7	3	4	3	11	23
PF3D7_1006400	10	267219	269831	-	2613	110	1492	22	226	127	602	127	245	131	218	46	127	56	42	1391	554	379	855	282	596	181	369	428	1098	345	505	427	2183	1	2	5	2	3	2	2	2	2	4	11
PF3D7_1006500	10	270535	271497	+	963	39	564	11	147	42	220	42	98	86	124	17	26	21	15	444	196	105	247	96	192	57	102	129	355	77	287	103	691	4	11	34	10	2	2	0	8	1	4	5
PF3D7_1006600	10	272243	272824	-	582	20	367	3	68	37	224	37	75	32	45	12	21	13	6	397	163	116	203	79	138	50	95	134	303	94	156	93	546	1	2	8	1	0	0	2	6	1	1	3
PF3D7_1006700	10	274091	275426	+	1336	67	789	9	157	52	336	52	152	102	176	16	71	30	22	749	270	145	469	149	272	64	182	219	518	134	410	250	1038	4	21	899	16	14	29	2	11	5	20	4
PF3D7_1006800	10	277621	279168	+	1548	39	396	7	114	34	198	34	78	55	85	19	26	9	11	426	150	135	235	64	120	78	144	136	256	85	174	82	596	4	24	5	6	32	138	2	24	6	20	14
PF3D7_1006900	10	281459	283104	+	1646	36	378	3	52	26	133	26	59	51	66	7	26	12	5	415	130	101	198	80	112	36	51	86	243	74	169	51	395	2	3	18	2	3	10	1	22	6	22	55
PF3D7_1007000	10	284577	286302	+	1726	46	437	10	58	25	174	25	80	68	152	11	36	24	11	498	179	104	219	85	123	38	88	123	309	87	264	145	644	14	38	61	20	2	2	6	23	7	137	212
PF3D7_1007100	10	286522	287473	-	952	27	283	4	88	30	114	30	60	87	90	16	32	10	10	327	147	104	184	72	146	18	58	67	217	34	172	75	445	1	5	29	2	1	3	0	11	2	15	23
PF3D7_1007200	10	288383	290826	-	2444	77	1071	24	213	101	404	101	199	159	241	29	114	25	24	932	396	259	554	217	326	132	277	303	657	258	536	294	1229	0	9	44	3	2	1	1	19	8	27	43
PF3D7_1007300	10	293850	295999	+	2150	97	1129	17	195	92	476	92	248	108	184	34	92	48	21	977	384	228	591	199	411	111	259	317	838	233	505	307	1416	1	2	66	0	1	2	0	9	1	10	2
PF3D7_1007400	10	296906	297565	+	660	26	352	6	66	35	177	35	56	75	88	17	29	11	7	348	112	73	205	73	123	42	68	108	271	65	155	115	429	1	0	38	0	1	0	0	3	1	2	1
PF3D7_1007500	10	298361	298687	+	327	8	184	0	31	17	57	17	40	32	37	9	10	2	7	159	46	21	90	20	45	18	10	52	124	45	70	47	198	0	0	28	0	0	0	0	1	0	5	3
PF3D7_1007600	10	299280	299609	+	330	17	221	6	42	15	91	15	39	29	37	3	13	5	4	222	85	76	109	45	70	35	87	68	157	50	91	40	284	3	12	4	1	0	2	1	3	1	2	1
PF3D7_1007700	10	301126	305919	-	4794	190	2418	43	494	218	1099	218	298	186	285	89	176	84	53	2225	758	545	1304	468	796	476	838	754	1486	550	671	760	3789	13	79	11	18	2	4	10	55	20	22	13
PF3D7_1007800	10	311397	314516	-	3120	148	1737	21	354	154	593	154	149	125	219	47	122	59	40	1703	597	466	959	374	740	151	327	474	1407	187	461	548	2391	0	2	138	1	1	1	3	9	4	4	15
PF3D7_1007900	10	316649	318280	+	1632	73	1084	20	208	88	477	88	155	62	87	30	56	39	38	926	334	311	553	197	361	151	259	303	641	214	392	293	1438	0	0	8	1	8	7	2	9	0	3	3
PF3D7_1008000	10	321011	328150	+	7140	297	3795	53	770	319	1692	319	313	317	579	100	310	151	86	3554	1295	825	2250	754	1402	406	772	1139	2902	784	1320	1132	5360	1	3	211	7	5	15	4	18	3	6	3
PF3D7_1008100	10	331246	342807	+	11562	495	6451	80	1232	518	2633	518	662	558	973	145	553	250	144	5793	2260	1321	3418	1255	2263	654	1319	1821	4621	1480	2094	1975	9018	6	42	310	6	6	14	6	32	7	45	34
PF3D7_1008200	10	343733	344899	-	1167	52	712	10	107	59	352	59	126	104	184	14	44	40	13	584	257	243	379	173	307	49	142	227	511	109	352	235	923	17	13	45	11	1	1	10	101	19	0	4
PF3D7_1008400	10	347206	348667	-	1462	54	945	12	188	101	469	101	204	75	134	28	70	29	25	793	305	188	486	169	282	178	340	336	515	238	286	239	1252	9	11	53	8	9	28	3	23	10	15	10
PF3D7_1008500	10	351703	355593	+	3891	149	2196	29	375	141	945	141	333	276	440	50	160	79	60	2018	786	549	1204	409	794	224	470	683	1553	434	814	664	2785	18	210	123	43	2	2	2	10	2	23	12
PF3D7_1008600	10	357345	358463	+	1119	45	609	11	112	45	263	45	198	91	150	11	43	24	21	543	258	205	302	120	216	70	161	187	410	144	317	165	808	0	7	15	2	0	4	0	1	0	4	1
PF3D7_1008700	10	360625	362480	-	1856	72	914	17	154	77	432	77	123	99	148	36	65	29	15	751	214	213	412	154	236	222	321	257	434	210	300	265	1187	61	604	207	95	5	2	5	51	9	47	62
PF3D7_1008800	10	365737	367146	-	1410	52	959	14	146	85	353	85	115	73	96	25	81	32	19	864	268	282	554	188	308	156	284	292	511	223	284	285	1294	0	3	43	1	13	42	0	8	2	29	29
PF3D7_1008900	10	369199	370225	-	1027	21	440	5	96	23	201	23	62	54	93	10	29	12	10	473	130	81	267	88	167	63	143	126	270	107	189	114	548	1	10	28	3	15	25	0	17	2	31	45
PF3D7_1009000	10	371293	372117	+	825	43	553	4	96	41	209	41	82	35	86	12	45	22	16	560	181	106	250	100	154	99	122	152	304	204	190	122	687	0	0	42	0	0	4	1	2	1	2	4
PF3D7_1009100	10	372519	374072	+	1554	72	769	8	142	59	319	59	97	108	171	20	42	16	16	742	286	154	439	175	329	61	98	190	614	115	380	257	1004	0	0	41	0	1	6	4	24	6	10	42
PF3D7_1009200	10	374864	377611	+	2748	110	1578	20	276	125	731	125	239	126	234	38	116	47	23	1343	491	327	802	276	546	235	429	420	979	419	505	357	2081	6	0	36	0	6	9	2	22	4	5	6
PF3D7_1009300	10	377906	379708	-	1803	86	946	21	200	62	447	62	135	126	191	44	101	37	19	865	318	277	513	176	352	87	195	249	703	135	451	349	1176	0	1	14	1	0	6	0	1	1	3	3
PF3D7_1009400	10	381361	382449	+	1089	67	638	15	135	74	272	74	80	48	64	7	50	21	26	561	180	132	347	126	186	106	189	185	370	141	223	192	909	3	2	68	1	5	7	1	18	6	5	4
PF3D7_1009500	10	383044	384793	-	1750	56	683	5	151	57	296	57	94	120	183	30	54	27	15	690	272	168	385	129	234	75	162	228	486	93	342	210	862	0	3	35	2	1	0	1	7	1	9	9
PF3D7_1009600	10	386976	388442	+	1467	66	957	11	197	82	424	82	188	97	182	21	93	32	34	928	277	125	564	191	323	153	218	295	617	121	461	356	1334	2	1	33	1	0	0	2	6	4	5	3
PF3D7_1009700	10	389504	391165	-	1662	73	1061	15	216	90	351	90	91	82	119	46	114	31	28	905	372	304	457	196	396	168	325	330	683	216	333	314	1384	0	0	37	1	0	0	1	8	2	5	2
PF3D7_1009800	10	393765	397993	-	4229	164	1464	21	215	92	662	92	239	228	397	33	142	57	20	1742	689	394	990	389	786	125	251	392	1374	289	689	394	2163	2	6	48	1	2	6	1	27	5	7	3
PF3D7_1009900	10	399207	401778	+	2572	87	1206	16	162	86	459	86	181	87	209	30	82	54	30	1094	457	281	543	209	421	100	206	289	799	153	381	378	1377	40	69	117	32	14	24	7	38	10	56	42
PF3D7_1010000	10	401876	402711	-	836	29	385	3	63	45	122	45	60	107	133	10	18	13	13	313	90	118	204	65	102	53	86	120	247	66	224	114	458	23	12	25	9	3	7	1	7	1	9	11
PF3D7_1010100	10	403679	404575	+	897	47	495	5	64	51	182	51	88	82	118	4	34	15	24	486	179	146	310	115	192	33	90	134	358	74	253	155	685	0	0	18	0	13	26	2	7	1	4	2
PF3D7_1010200	10	405017	410536	-	5520	245	3407	44	700	304	1449	304	452	312	619	87	297	135	69	2927	1100	657	1832	618	1225	460	866	1056	2367	632	1211	1044	4312	5	3	124	2	4	11	4	37	5	2	5
PF3D7_1010300	10	414732	415328	+	597	12	198	0	43	12	115	12	44	39	58	9	13	3	2	247	98	50	145	46	107	22	50	57	171	36	93	71	321	45	43	13	16	25	81	3	18	2	133	101
PF3D7_1010400	10	415404	417471	-	2068	64	735	13	102	59	321	59	105	113	172	28	71	22	15	699	254	177	377	126	287	89	206	216	482	158	404	207	1024	12	25	40	11	135	374	2	83	21	101	75
PF3D7_1010500	10	417705	419318	+	1614	26	373	2	93	27	138	27	63	38	58	15	37	15	11	418	184	97	181	69	155	33	43	97	263	50	199	92	623	4	0	10	1	12	19	1	8	3	23	11
PF3D7_1010600	10	420185	421056	-	872	19	372	5	84	30	216	30	77	29	56	12	23	10	11	382	149	55	208	65	125	85	151	108	184	63	138	109	514	1	2	13	0	12	34	1	25	0	13	17
PF3D7_1010700	10	422961	424365	+	1405	21	356	7	49	25	127	25	96	80	60	8	34	9	12	280	104	99	133	55	82	36	70	86	213	20	234	78	318	1	6	8	2	4	14	4	8	5	6	17
PF3D7_1010800	10	424866	425765	-	900	34	538	6	108	49	252	49	80	58	74	12	34	26	9	508	174	129	285	93	165	55	143	154	423	100	212	143	729	0	0	4	0	2	2	0	4	1	5	10
PF3D7_1010900	10	426601	428146	+	1546	52	548	9	92	45	182	45	139	68	140	14	45	16	6	686	208	126	378	131	240	50	93	116	414	18	240	106	724	0	1	185	2	4	2	0	19	4	2	4
PF3D7_1011000	10	429204	430140	-	937	15	278	3	36	28	111	28	59	41	44	7	21	7	7	319	107	114	145	70	101	39	64	72	168	47	102	43	384	0	3	12	3	2	0	0	10	1	3	10
PF3D7_1011100	10	432505	435570	-	3066	131	1475	24	277	107	621	107	211	141	246	35	130	56	43	1482	672	500	837	328	656	151	267	434	1265	360	554	453	2080	1	2	34	0	1	1	2	25	5	4	5
PF3D7_1011200.1	10	436958	437708	+	751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1011200.2	10	436958	437708	+	751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1011300	10	438446	440380	+	1935	75	608	8	103	35	230	35	109	71	143	12	47	23	15	782	265	129	512	188	359	40	71	134	701	89	260	142	1114	0	1	56	0	0	0	0	8	2	1	0
PF3D7_1011400	10	441140	441955	-	816	44	502	6	95	48	229	48	107	59	124	15	26	19	18	486	167	183	286	92	175	81	155	162	324	163	266	169	697	1	2	2	2	0	6	0	6	1	5	6
PF3D7_1011500	10	443874	444401	-	528	17	312	2	61	39	159	39	33	45	122	13	26	12	7	230	114	50	181	49	85	45	95	96	181	108	170	116	492	1	18	39	2	1	5	0	7	2	15	23
PF3D7_1011600	10	445164	447125	-	1962	97	1053	16	248	86	515	86	216	243	486	30	78	43	20	1116	396	253	626	234	488	108	234	316	928	276	608	395	1425	1	3	60	1	0	0	0	2	0	0	1
PF3D7_1011700	10	449154	450323	+	1170	68	685	8	152	60	282	60	115	44	96	24	64	32	19	676	262	181	396	147	268	107	186	218	477	91	256	232	1054	2	0	11	0	0	9	0	5	1	7	3
PF3D7_1011800	10	455398	458817	+	3420	133	2129	41	450	163	768	163	227	188	408	49	135	73	57	1896	628	431	1174	443	815	289	540	620	1322	436	785	568	2744	78	244	1136	54	263	349	21	276	45	493	48
PF3D7_1011900	10	460335	461993	-	1659	30	524	12	64	29	208	29	115	84	111	14	34	13	15	500	139	82	245	75	147	35	84	136	306	136	194	172	641	34	62	28	27	0	2	0	7	0	3	0
PF3D7_1012000	10	463493	467006	+	3514	104	1412	24	265	111	503	111	252	189	355	35	102	45	26	1452	630	425	846	302	655	130	297	379	1052	280	723	436	1803	0	3	78	4	2	4	1	24	2	13	1
PF3D7_1012100	10	468071	469536	-	1466	59	796	11	138	53	311	53	107	82	95	18	65	25	15	669	257	226	413	125	278	87	178	191	487	128	250	176	892	3	1	27	2	2	0	0	3	1	7	5
PF3D7_1012200	10	470979	471933	+	955	24	431	6	112	42	207	42	78	38	55	11	24	19	7	393	163	138	219	87	180	65	90	119	338	120	186	148	536	0	0	173	0	0	2	0	5	0	3	6
PF3D7_1012300	10	472546	473386	-	841	25	344	7	67	22	125	22	87	59	76	4	38	8	6	333	119	67	162	99	109	66	103	110	227	53	152	70	420	0	0	17	1	1	0	1	8	2	5	4
PF3D7_1012400	10	475327	476563	-	1237	42	564	9	91	49	222	49	104	63	103	31	38	27	19	442	192	134	254	80	184	113	169	188	335	71	244	147	705	1	5	8	1	6	17	5	26	4	70	87
PF3D7_1012500	10	478758	480539	-	1782	81	1245	19	349	122	565	122	100	51	101	28	102	33	29	982	307	291	589	231	398	213	408	407	689	308	315	376	1646	1	1	2	0	3	5	0	4	7	7	6
PF3D7_1012600	10	482527	484194	-	1668	68	954	12	152	113	466	113	137	80	161	40	117	32	26	868	365	184	535	194	348	158	315	302	664	165	369	302	1371	1	3	55	2	10	13	3	13	0	5	7
PF3D7_1012700	10	487252	491828	+	4577	183	2159	28	478	181	1003	181	265	171	353	85	189	83	52	2136	915	524	1286	469	863	280	572	637	1607	512	809	685	2977	1	2	63	3	0	1	1	8	7	7	10
PF3D7_1012800	10	492550	495144	+	2595	114	1086	16	213	65	457	65	177	141	237	31	91	34	24	1208	369	259	668	209	482	74	197	312	869	191	519	280	1459	0	0	39	0	1	0	3	5	8	3	3
