Geneid	Chr	Start	End	Strand	Length	SRR7059090	SRR7059091	SRR7059092	SRR7059093	SRR7059094	SRR7059095	SRR7059096	SRR7059097	SRR7059098	SRR7059099	SRR7059100
PF3D7_1017100	10	689888	690820	-	933	8	2	2	4	1	0	0	1	0	0	0
PF3D7_1017200	10	692426	694218	+	1793	6	12	6	3	0	6	0	10	3	0	0
PF3D7_1017300.2	10	694840	696591	-	1752	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1017300.1	10	694840	696709	-	1870	0	0	0	0	0	0	0	0	1	1	0
PF3D7_1017400	10	697970	699823	-	1854	11	17	14	22	12	17	1	0	1	1	0
PF3D7_1017500	10	701746	702422	+	677	3	8	8	11	5	14	0	0	1	0	0
PF3D7_1017600	10	705537	708452	+	2916	1	10	4	0	0	0	0	1	0	0	0
PF3D7_1017700	10	709507	710826	+	1320	6	25	26	47	27	25	0	0	0	0	0
PF3D7_1017800	10	711016	714658	-	3643	19	44	49	38	34	31	0	0	1	2	0
PF3D7_1017900	10	715878	717437	+	1560	0	3	1	8	7	5	1	0	0	0	2
PF3D7_1018000	10	718454	720136	+	1683	0	0	0	5	2	4	0	0	0	0	0
PF3D7_1018100	10	720551	721399	+	849	1	3	0	1	0	0	0	0	0	1	1
PF3D7_1018200	10	721734	728331	-	6598	1	3	3	2	3	2	1	3	0	4	0
PF3D7_1018300	10	729809	732856	-	3048	3	1	1	6	2	6	1	0	0	1	0
PF3D7_1018400	10	734722	735738	+	1017	2	7	6	1	0	7	0	0	0	0	0
PF3D7_1018500	10	735921	736813	-	893	3	10	3	7	2	7	22	29	36	14	19
PF3D7_1018600	10	737692	743406	-	5715	13	17	17	41	25	58	1	5	2	3	3
PF3D7_1018700	10	747028	748887	+	1860	0	2	1	2	6	9	0	1	0	2	2
PF3D7_1018800	10	750215	752665	+	2451	2	4	1	1	0	1	0	0	2	0	1
PF3D7_1018900	10	752760	754910	-	2151	4	6	2	7	11	9	0	2	0	4	0
PF3D7_1019000	10	757795	765158	+	7364	148	150	141	241	165	259	0	2	4	4	0
PF3D7_1019100	10	766168	771954	-	5787	1	4	3	1	3	0	0	3	2	6	5
PF3D7_1019200	10	773531	774490	+	960	1	0	0	0	0	0	0	0	0	0	0
PF3D7_1019300	10	774929	780732	-	5804	6	13	1	32	16	33	2	1	1	6	5
PF3D7_1019400	10	786503	787008	+	506	0	12	6	32	7	29	0	0	2	14	6
PF3D7_1019500.1	10	787745	795220	-	7476	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1019500.2	10	787745	795220	-	7476	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1019600	10	796291	799923	+	3633	3	1	0	2	3	2	0	2	1	1	0
PF3D7_1019700	10	800278	803502	-	3225	1	0	2	4	0	4	1	0	0	1	0
PF3D7_1019800	10	804328	807582	-	3255	2	1	1	1	2	2	2	2	2	4	3
PF3D7_1019900	10	808618	808992	-	375	0	0	0	2	0	0	0	0	0	0	0
PF3D7_1020000	10	811106	813484	-	2379	8	24	7	27	23	22	2	0	2	2	0
PF3D7_1020100	10	814352	814957	-	606	2	3	2	0	0	0	0	0	0	0	0
PF3D7_1020200	10	816066	818972	-	2907	1	2	1	4	2	1	0	1	0	0	0
PF3D7_1020300	10	819830	822139	+	2310	5	7	2	370	191	401	0	0	1	2	1
PF3D7_1020400	10	822602	824593	-	1992	0	0	0	3	2	1	1	0	0	3	0
PF3D7_1020500	10	825451	826971	+	1521	0	1	1	4	0	4	0	0	0	0	0
PF3D7_1020600	10	827488	834231	+	6744	2	1	1	30	24	27	0	1	1	1	2
PF3D7_1020700	10	835292	839700	+	4409	0	1	0	2	1	2	3	0	2	2	0
PF3D7_1020800	10	840212	843403	+	3192	38	48	39	1004	477	936	2	5	1	1	1
PF3D7_1020900	10	845086	846192	-	1107	28	28	26	691	355	870	1	0	0	2	2
PF3D7_1021000	10	848859	850404	-	1546	1	0	1	0	0	0	0	0	0	1	1
PF3D7_1021100	10	851000	856285	-	5286	0	2	0	0	3	0	0	1	2	1	0
PF3D7_1021200	10	857673	859742	-	2070	0	12	7	34	26	50	0	0	0	1	1
PF3D7_1021300	10	860960	862449	-	1490	1	2	2	11	3	10	0	1	0	1	0
PF3D7_1021400	10	863907	866742	+	2836	2	3	0	18	11	14	2	2	2	3	2
PF3D7_1021500	10	867635	869677	-	2043	2	0	0	12	6	3	0	0	0	0	0
PF3D7_1021600	10	871095	871886	+	792	1	5	2	17	1	12	0	1	2	0	0
PF3D7_1021700	10	873208	894869	-	21662	1	2	2	11	7	9	5	2	4	3	3
PF3D7_1021800	10	896865	903608	-	6744	15	21	11	113	57	128	0	1	1	5	0
PF3D7_1021900	10	905473	912345	-	6873	12	47	43	412	157	368	1	1	1	1	0
PF3D7_1022000	10	919772	924213	+	4442	1	3	1	8	3	3	0	0	1	2	3
PF3D7_1022100	10	925280	926230	-	951	0	0	0	2	0	2	0	0	0	0	0
PF3D7_1022200	10	926831	929020	-	2190	0	3	1	3	2	2	0	1	0	0	1
PF3D7_1022300	10	932697	934381	+	1685	1	0	0	3	5	8	0	0	0	0	0
PF3D7_1022400	10	939938	942234	-	2297	0	2	0	8	3	4	0	0	0	2	2
PF3D7_1022500	10	944398	946089	-	1692	0	5	5	15	7	4	2	0	1	7	0
PF3D7_1022600	10	948477	951152	+	2676	0	1	0	0	0	1	1	1	0	2	4
PF3D7_1022700	10	951752	952579	-	828	2	7	1	16	3	18	0	0	0	0	0
PF3D7_1022800	10	955883	958357	+	2475	0	0	1	1	2	2	2	6	4	19	1
PF3D7_1022900	10	958939	959896	-	958	0	0	0	2	1	8	2	0	4	1	1
PF3D7_1023000	10	961066	962307	-	1242	11	24	23	21	8	22	1	0	1	0	0
PF3D7_1023100	10	963497	980560	-	17064	1	14	6	22	15	28	1	6	5	20	2
PF3D7_1023200	10	982231	983202	+	972	1	4	1	4	0	3	1	2	0	0	0
PF3D7_1023300	10	984228	985330	-	1103	3	2	3	20	16	38	0	0	0	0	0
PF3D7_1023400	10	985350	986988	+	1639	0	6	3	3	3	1	0	1	0	2	0
PF3D7_1023500	10	987017	987310	-	294	11	49	18	113	76	85	0	0	0	0	1
PF3D7_1023600	10	987358	990148	-	2791	4	3	3	16	9	8	1	0	2	0	0
PF3D7_1023700	10	991147	993420	+	2274	0	8	5	14	18	18	0	2	6	3	1
PF3D7_1023800	10	994322	996788	+	2467	23	118	29	569	189	500	2	1	0	1	0
PF3D7_1023900	10	997475	1007461	-	9987	150	306	158	1679	797	1982	3	5	1	14	5
PF3D7_1024000	10	1014896	1016596	+	1701	1	1	1	17	8	25	0	3	1	0	0
PF3D7_1024100	10	1017201	1020515	-	3315	8	17	4	117	47	69	1	0	0	0	0
PF3D7_1024200	10	1021292	1021774	-	483	2	3	7	28	11	19	0	0	0	0	0
PF3D7_1024300	10	1022505	1022897	+	393	6	7	2	1	0	1	0	0	0	1	0
PF3D7_1024400	10	1023205	1024869	-	1665	0	0	0	0	0	0	0	1	0	0	0
PF3D7_1024500	10	1026120	1026914	+	795	2	1	3	1	1	1	3	2	2	1	4
PF3D7_1024600	10	1027128	1029367	-	2240	0	2	1	2	0	0	0	0	0	1	0
PF3D7_1024700	10	1030044	1031534	+	1491	1	3	2	0	1	2	0	0	0	1	0
PF3D7_1024800	10	1034685	1039079	+	4395	2	2	4	13	6	11	0	1	1	1	0
PF3D7_1024900	10	1040289	1045004	-	4716	0	0	0	1	1	0	0	1	0	0	1
PF3D7_1025000	10	1045608	1049760	-	4153	13	12	7	211	146	188	4	0	2	2	0
PF3D7_1025100	10	1052844	1055333	+	2490	0	5	3	8	2	7	0	3	0	1	0
PF3D7_1025200	10	1055744	1057030	-	1287	0	0	0	0	2	3	0	0	0	0	0
PF3D7_1025300	10	1057890	1060658	-	2769	2	0	2	2	2	5	6	1	0	0	1
PF3D7_1025400	10	1061399	1067085	-	5687	16	36	22	5	9	6	1	1	0	0	1
PF3D7_1025500	10	1067652	1086992	-	19341	4	7	5	7	4	10	2	6	8	1	5
PF3D7_1025600	10	1088214	1088417	+	204	0	0	0	0	3	1	0	0	0	0	0
PF3D7_1025700	10	1088931	1089494	+	564	0	1	3	10	11	2	0	2	0	1	0
PF3D7_1025800	10	1089997	1090538	-	542	0	1	0	11	7	10	0	0	0	0	0
PF3D7_1025900	10	1091436	1097277	-	5842	4	6	6	7	6	8	1	2	2	1	1
PF3D7_1026000	10	1098455	1099882	-	1428	1	2	1	11	2	8	1	1	2	8	6
PF3D7_1026100	10	1101818	1103158	+	1341	0	0	0	5	0	0	0	0	0	0	1
PF3D7_1026200	10	1103464	1105230	-	1767	1	1	1	2	2	0	0	1	0	0	0
PF3D7_1026300	10	1106086	1109451	+	3366	1	5	4	6	8	14	0	2	2	0	0
PF3D7_1026400	10	1109794	1111605	-	1812	7	13	14	218	99	199	0	2	0	1	0
PF3D7_1026500	10	1112423	1112635	-	213	7	10	13	37	6	25	0	0	1	0	0
PF3D7_1026600	10	1113495	1118573	-	5079	421	363	402	4596	2573	4964	1	2	1	0	2
PF3D7_1026800	10	1122962	1124037	+	1076	7	22	16	285	100	229	1	4	3	3	0
PF3D7_1026900	10	1125283	1126167	+	885	1	3	4	32	15	19	2	0	1	6	6
PF3D7_1027000	10	1126523	1131958	-	5436	15	17	22	134	72	202	10	12	3	16	8
PF3D7_1027100	10	1133838	1136156	-	2319	0	1	0	2	4	1	0	1	0	1	1
PF3D7_1027200	10	1138002	1139564	+	1563	2	1	5	4	0	0	0	2	1	0	0
PF3D7_1027300	10	1140589	1142602	-	2014	20	75	38	58	57	67	0	0	0	2	0
PF3D7_1027400	10	1145823	1146795	-	973	1	1	0	0	1	0	1	0	0	3	0
PF3D7_1027500	10	1147866	1148213	+	348	6	13	11	10	6	19	0	0	0	0	0
PF3D7_1027600	10	1148316	1150168	-	1853	11	35	32	43	32	41	0	1	0	2	1
PF3D7_1027700.1	10	1150663	1151853	-	1191	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1027700.2	10	1150663	1151853	-	1191	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1027800	10	1153271	1154431	-	1161	2	8	5	33	6	14	2	2	1	3	1
PF3D7_1027900	10	1156648	1158980	+	2333	1	1	2	1	1	2	0	0	1	2	2
PF3D7_1028000	10	1160031	1163421	+	3391	1	1	1	6	2	1	1	0	1	1	0
PF3D7_1028100	10	1163786	1165615	+	1830	0	0	2	2	1	0	1	0	0	0	0
PF3D7_1028200	10	1166046	1166870	-	825	3	10	11	5	7	6	7	8	0	9	1
PF3D7_1028300	10	1168010	1168957	-	948	0	0	1	0	1	0	0	0	0	0	0
PF3D7_1028400	10	1169940	1171391	+	1452	0	1	1	0	0	1	1	0	2	2	0
PF3D7_1028500	10	1172129	1174997	-	2869	4	11	4	50	33	53	0	1	0	2	1
PF3D7_1028600	10	1176461	1177849	-	1389	8	10	11	50	20	35	0	0	0	1	0
PF3D7_1028700	10	1181005	1182501	+	1497	47	33	17	150	84	165	0	0	0	0	0
PF3D7_1028800	10	1183487	1183995	-	509	15	24	26	193	57	179	0	0	1	0	0
PF3D7_1028900	10	1184728	1185946	-	1219	22	11	11	5	2	2	0	0	0	0	0
PF3D7_1029100.1	10	1190426	1195016	+	4591	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1029100.2	10	1190426	1195016	+	4591	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1029200	10	1195677	1197344	+	1668	4	17	7	1	0	6	0	1	1	0	0
PF3D7_1029300	10	1197825	1200032	-	2208	9	15	14	44	21	41	0	0	1	1	0
PF3D7_1029400	10	1200894	1202399	-	1506	2	4	3	0	0	0	0	0	0	2	0
PF3D7_1029500	10	1204346	1204762	-	417	0	0	0	0	0	0	0	0	1	0	0
PF3D7_1029600	10	1206302	1207405	+	1104	26	23	26	58	37	35	78	70	69	62	60
PF3D7_1029700	10	1208198	1210914	-	2717	3	3	3	6	3	14	0	1	0	3	1
PF3D7_1029800	10	1211658	1212971	-	1314	4	24	20	194	91	194	1	0	1	28	3
PF3D7_1029900	10	1217348	1222441	+	5094	3	24	14	94	59	91	7	2	2	1	5
PF3D7_1030000	10	1223375	1224167	+	793	5	6	4	23	5	16	0	0	1	1	0
PF3D7_1030100	10	1224519	1229092	-	4574	154	273	235	21	9	5	6	0	7	10	1
PF3D7_1030200	10	1230561	1231913	-	1353	3	13	4	96	17	82	8	3	4	18	4
PF3D7_1030300	10	1233667	1237002	-	3336	4	5	1	14	6	13	0	0	0	1	2
PF3D7_1030400	10	1241767	1242977	-	1211	0	0	1	0	0	0	0	0	0	2	0
PF3D7_1030500	10	1244215	1245396	+	1182	0	2	0	1	0	0	3	0	1	1	1
PF3D7_1030600	10	1245880	1247676	-	1797	0	0	1	6	1	1	1	0	3	4	0
PF3D7_1030700	10	1248533	1249306	+	774	0	3	0	0	0	0	1	0	0	0	0
PF3D7_1030800	10	1250045	1250683	+	639	1	0	0	3	0	2	0	0	0	0	0
PF3D7_1030900	10	1251151	1251807	-	657	14	18	9	84	27	72	0	0	0	0	0
PF3D7_1031000	10	1253417	1254070	-	654	0	4	1	4	2	5	0	0	0	0	0
PF3D7_1031100	10	1254843	1255586	-	744	1	4	0	0	1	4	0	0	0	0	0
PF3D7_1031200	10	1257384	1258478	+	1095	29	24	16	2	5	11	2	0	1	125	38
PF3D7_1031300	10	1260310	1263069	+	2760	0	1	0	31	17	17	1	0	0	1	1
PF3D7_1031400.1	10	1265079	1268785	+	3707	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1031400.2	10	1265079	1268785	+	3707	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1031500	10	1270528	1274144	+	3617	11	16	21	96	41	66	1	1	0	1	2
PF3D7_1031600	10	1275863	1278577	+	2715	3	3	1	30	12	26	1	0	0	0	0
PF3D7_1031700	10	1281252	1281989	+	738	5	8	2	18	19	11	0	0	2	0	0
PF3D7_1031800	10	1282405	1284057	-	1653	2	1	0	1	3	0	1	0	0	0	0
PF3D7_1031900	10	1284588	1287287	-	2700	3	6	3	1	2	6	0	0	0	1	2
PF3D7_1032000	10	1287715	1290045	-	2331	1	1	0	1	2	0	0	0	0	12	4
PF3D7_1032100	10	1293499	1297071	+	3573	9	10	4	31	18	49	0	1	1	1	0
PF3D7_1032200	10	1298327	1299141	-	815	0	1	0	2	1	2	0	0	0	0	0
PF3D7_1032300	10	1299794	1302409	+	2616	0	3	1	3	1	3	0	1	1	1	0
PF3D7_1032400	10	1302594	1304881	-	2288	0	1	0	8	0	6	1	2	1	2	0
PF3D7_1032500	10	1306241	1307532	-	1292	18	17	21	1	0	0	0	5	1	2	0
PF3D7_1032600	10	1308873	1309925	+	1053	4	15	18	253	205	302	0	0	0	3	0
PF3D7_1032700	10	1310421	1312082	-	1662	1	5	0	17	14	14	0	0	0	0	0
PF3D7_1032800	10	1313255	1314721	-	1467	0	0	0	0	0	0	0	1	1	0	0
PF3D7_1032900	10	1315718	1320949	-	5232	1	1	1	0	0	1	0	0	0	1	1
PF3D7_1033000	10	1321694	1323379	+	1686	5	4	8	42	25	46	5	3	2	33	9
PF3D7_1033100	10	1324132	1328436	-	4305	153	210	203	1549	869	1753	3	1	1	1	1
PF3D7_1033200	10	1335222	1336289	+	1068	1	1	0	2	0	1	1	0	0	3	1
PF3D7_1033300	10	1338124	1338818	-	695	0	0	0	0	0	2	0	0	0	0	0
PF3D7_1033400	10	1339762	1340628	+	867	0	2	3	12	9	7	1	0	2	1	1
PF3D7_1033500	10	1341646	1343775	+	2130	3	2	0	12	3	11	0	0	0	1	0
PF3D7_1033600	10	1344150	1346897	-	2748	0	2	2	5	17	10	0	1	3	4	1
PF3D7_1033700	10	1348433	1350280	+	1848	0	2	1	1	5	3	0	0	1	3	0
PF3D7_1033800	10	1351197	1353284	+	2088	0	2	0	1	1	4	0	0	0	0	1
PF3D7_1033900	10	1354454	1355571	-	1118	70	43	31	15	14	16	0	0	0	2	1
PF3D7_1034000	10	1359318	1361309	-	1992	0	2	3	7	4	0	1	1	0	0	0
PF3D7_1034100	10	1362149	1363069	-	921	0	0	0	0	0	1	0	0	0	0	0
PF3D7_1034200	10	1363474	1364118	+	645	0	0	2	0	0	0	1	0	0	0	0
PF3D7_1034300	10	1365099	1366691	+	1593	1	3	3	0	1	0	0	0	0	0	1
PF3D7_1034400	10	1367294	1369189	-	1896	2	1	2	0	1	0	0	1	3	0	0
PF3D7_1034500	10	1370731	1376131	+	5401	5	5	4	3	3	5	1	0	0	4	1
PF3D7_1034600	10	1376827	1377759	-	933	0	1	0	4	0	0	0	0	0	0	1
PF3D7_1034700	10	1378759	1379295	+	537	0	1	0	0	0	1	0	0	0	2	7
PF3D7_1034800	10	1380028	1382249	+	2222	4	4	2	2	0	0	0	2	0	1	0
PF3D7_1034900	10	1383450	1386119	+	2670	0	0	0	1	0	0	3	3	3	15	10
PF3D7_1035000	10	1386649	1389630	-	2982	3	1	1	0	1	0	1	1	1	1	0
PF3D7_1035100	10	1391445	1393130	+	1686	2	0	0	1	0	0	0	0	1	0	0
PF3D7_1035200	10	1394839	1396596	+	1758	1	1	1	0	1	0	0	0	1	2	0
PF3D7_1035300	10	1399195	1402896	+	3702	0	2	0	1	2	1	1	1	0	2	4
PF3D7_1035400	10	1404195	1405259	+	1065	0	0	1	0	0	0	0	0	0	0	0
PF3D7_1035500	10	1407276	1408391	+	1116	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1035600	10	1409281	1410555	+	1275	0	0	0	0	1	0	1	1	3	1	3
PF3D7_1035700	10	1413200	1415293	+	2094	0	1	0	0	0	0	1	0	0	2	0
PF3D7_1035800	10	1420533	1422671	+	2139	2	0	0	0	0	0	0	0	1	1	2
PF3D7_1035900	10	1423983	1425683	+	1701	1	0	0	0	0	0	0	0	0	0	0
PF3D7_1036000	10	1427127	1428344	+	1218	0	0	2	2	2	4	1	0	0	1	0
PF3D7_1036300	10	1432498	1434786	+	2289	0	1	5	3	0	2	1	1	0	0	0
PF3D7_1036400	10	1436316	1439804	+	3489	4	3	3	27	5	44	0	0	1	1	2
PF3D7_1036500	10	1441901	1443568	+	1668	0	3	2	0	0	1	2	0	2	1	1
PF3D7_1036600.2	10	1444441	1445529	+	1089	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1036600.1	10	1444441	1445529	+	1089	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1036700	10	1445916	1447495	-	1580	1	2	0	0	0	0	0	1	0	0	0
PF3D7_1036800	10	1448692	1451646	-	2955	5	11	3	1	2	1	0	3	2	3	0
PF3D7_1036900	10	1452599	1458006	-	5408	1	4	3	36	9	24	0	2	0	3	0
PF3D7_1037000	10	1462351	1469555	+	7205	0	1	3	3	0	1	3	1	0	5	1
PF3D7_1037100	10	1469990	1472227	-	2238	6	9	4	2	0	1	4	5	5	3	1
PF3D7_1037200	10	1473514	1476860	+	3347	0	2	0	1	0	0	0	0	0	0	2
PF3D7_1037300	10	1477940	1478845	-	906	0	0	2	1	1	0	1	1	0	0	0
PF3D7_1037400	10	1481763	1485353	-	3591	1	0	0	2	0	2	1	0	2	1	1
PF3D7_1037500	10	1487959	1490088	+	2130	2	1	4	3	1	0	0	0	0	0	0
PF3D7_1037600	10	1491414	1494378	+	2965	3	0	2	2	0	1	0	1	1	0	0
PF3D7_1037700	10	1495973	1496658	+	686	0	0	0	0	0	0	0	0	1	0	0
PF3D7_1037800	10	1497096	1502155	-	5060	1	0	0	1	3	1	1	4	2	0	1
PF3D7_1037900	10	1502955	1504322	-	1368	0	0	0	0	2	0	0	0	0	0	1
PF3D7_1038000.2	10	1505835	1506896	+	1062	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1038000.1	10	1505835	1506896	+	1062	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1038100	10	1507582	1510524	-	2943	0	1	1	0	0	2	1	0	0	0	0
PF3D7_1038200	10	1511342	1511835	+	494	0	1	0	0	0	0	0	0	0	1	3
PF3D7_1038300	10	1512190	1514416	-	2227	0	0	1	0	0	1	1	0	1	0	0
PF3D7_1038400	10	1519021	1547825	+	28805	0	0	3	1	4	0	1	1	3	1	1
PF3D7_1038500	10	1548455	1549731	-	1277	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1038600	10	1551497	1553172	-	1676	0	2	0	0	1	0	0	0	0	1	1
PF3D7_1038700	10	1554529	1555702	-	1174	2	0	0	1	4	0	1	1	1	1	0
PF3D7_1038800	10	1557816	1560696	+	2881	0	1	0	0	1	0	0	2	2	2	1
PF3D7_1038900	10	1562809	1563888	+	1080	0	0	0	0	0	0	0	0	0	1	0
PF3D7_1039000	10	1568709	1571815	+	3107	1	0	0	1	0	2	1	0	1	1	1
PF3D7_1039700	10	1591578	1592367	-	790	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1039800	10	1594503	1595277	-	775	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1039900	10	1596487	1597605	+	1119	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1040000	10	1599900	1601077	+	1178	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1040100	10	1602935	1603989	+	1055	2	0	0	6	5	6	0	2	0	2	1
PF3D7_1040200	10	1605930	1606953	+	1024	1	0	0	1	1	0	0	0	0	0	0
PF3D7_1040300	10	1609063	1610422	+	1360	1	0	2	2	0	1	1	1	0	0	1
PF3D7_1040400	10	1612530	1613735	+	1206	0	0	1	0	1	0	1	1	2	0	0
PF3D7_1040500	10	1615804	1617070	+	1267	1	1	0	0	0	0	0	0	1	0	0
PF3D7_1040600	10	1619086	1620244	+	1159	0	0	0	1	0	0	1	0	0	0	0
PF3D7_1040700	10	1622368	1623684	+	1317	0	1	0	0	0	0	0	0	0	0	1
PF3D7_1040800	10	1625772	1626824	+	1053	0	0	2	0	0	0	1	1	0	1	0
PF3D7_1040900	10	1628914	1630023	+	1110	0	0	0	0	0	0	0	0	0	1	0
PF3D7_1041000	10	1632398	1633665	+	1268	1	0	1	1	0	0	0	0	0	1	1
PF3D7_1041100	10	1635596	1636779	+	1184	0	0	0	0	1	0	0	0	0	1	0
PF3D7_1041200	10	1639171	1640518	+	1348	1	0	0	1	0	0	0	0	0	0	1
PF3D7_1041300	10	1642401	1649948	-	7548	5	9	6	11	2	3	0	6	6	1	2
PF3D7_1100100	11	24160	31598	+	7439	6	33	13	208	85	165	8	8	4	3	9
PF3D7_1100200	11	32666	42386	-	9721	5	11	7	11	9	8	8	10	8	8	9
PF3D7_1100300	11	45056	46233	+	1178	0	0	0	0	0	0	0	0	0	0	1
PF3D7_1100400	11	48112	49307	+	1196	0	0	1	0	1	0	1	1	0	0	0
PF3D7_1100500	11	51623	52751	-	1129	0	0	0	0	0	0	0	0	0	0	1
PF3D7_1100800	11	59550	60328	+	779	0	0	4	23	13	32	0	0	0	0	0
PF3D7_1101100	11	66686	67965	-	1280	0	1	0	0	2	0	0	0	1	1	0
PF3D7_1101200	11	70081	71289	-	1209	0	0	0	1	0	0	0	1	0	0	0
PF3D7_1101300	11	73244	74442	-	1199	1	0	0	0	1	0	1	0	1	2	1
PF3D7_1101500	11	80306	81424	-	1119	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1101600	11	82633	83415	+	783	0	0	0	0	0	0	0	1	0	0	0
PF3D7_1101700	11	85629	86418	+	790	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1101800	11	87041	87889	-	849	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1102200	11	105357	107235	-	1879	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1102300	11	110027	111429	-	1403	0	0	0	0	0	0	2	0	1	0	0
PF3D7_1102400	11	114591	116573	-	1983	1	0	0	1	2	0	0	1	2	0	0
PF3D7_1102500	11	119412	121506	-	2095	0	0	1	2	1	2	0	1	0	1	0
PF3D7_1102600	11	123818	124736	-	919	0	0	0	1	0	0	1	0	0	3	1
PF3D7_1102700	11	128789	129064	+	276	2	0	1	0	0	0	0	0	0	0	0
PF3D7_1102800	11	131703	131987	-	285	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1102900	11	136661	137442	+	782	1	0	1	0	0	0	0	0	1	0	0
PF3D7_1103000	11	138646	139034	+	389	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1103100	11	140048	140801	-	754	0	2	1	3	0	5	0	2	1	0	0
PF3D7_1103400	11	146427	150815	+	4389	0	0	1	0	0	0	0	0	0	1	1
PF3D7_1103500	11	151196	154519	-	3324	2	1	0	13	2	14	0	2	1	2	1
PF3D7_1103600	11	156614	158113	+	1500	2	5	0	0	0	1	0	0	4	6	1
PF3D7_1103700	11	160115	160852	+	738	17	19	23	11	1	3	0	0	1	2	0
PF3D7_1103800	11	163985	174100	+	10116	25	50	19	39	14	31	6	3	4	4	0
PF3D7_1103900	11	175248	175433	+	186	0	3	0	0	0	1	0	0	0	0	0
PF3D7_1104000	11	175608	177778	-	2171	2	7	4	9	9	8	0	0	0	5	0
PF3D7_1104100	11	179461	181128	-	1668	0	0	0	2	0	0	1	0	1	4	4
PF3D7_1104200	11	182383	187223	-	4841	4	10	6	16	22	21	0	1	0	0	3
PF3D7_1104300	11	190800	194358	-	3559	0	1	0	4	5	2	0	0	1	1	0
PF3D7_1104400	11	196767	198355	+	1589	5	9	7	3	1	3	1	0	1	1	1
PF3D7_1104500	11	199103	201037	-	1935	3	1	2	0	1	0	0	1	0	5	1
PF3D7_1104600	11	202330	204261	+	1932	1	1	0	6	1	2	0	0	1	0	0
PF3D7_1104700.2	11	204593	205794	-	1202	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1104700.1	11	204593	205794	-	1202	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1104800	11	207440	209732	+	2293	46	173	133	156	98	145	1	2	1	0	2
PF3D7_1104900	11	214825	219687	+	4863	11	43	16	171	57	143	1	2	1	0	1
PF3D7_1105000	11	221818	222129	-	312	6	26	10	52	29	60	15	11	16	6	7
PF3D7_1105100	11	226065	226418	+	354	1	13	2	74	5	36	15	13	7	9	1
PF3D7_1105200	11	228159	231014	-	2856	0	1	0	6	3	13	0	0	1	1	0
PF3D7_1105300	11	231847	234238	-	2392	0	3	3	15	13	14	0	0	0	0	1
PF3D7_1105400	11	235597	237097	-	1501	1	6	2	11	2	3	3	1	0	8	4
PF3D7_1105500	11	239687	240613	+	927	1	1	1	5	3	2	0	0	0	0	0
PF3D7_1105600	11	241184	243517	-	2334	1	4	3	14	7	28	0	1	1	1	0
PF3D7_1105700	11	247451	248971	+	1521	13	25	22	384	106	273	21	14	43	150	74
PF3D7_1105800	11	250918	252872	+	1955	2	2	2	6	2	4	1	0	0	2	2
PF3D7_1105900	11	254523	254921	+	399	4	4	3	46	20	36	0	0	0	1	1
PF3D7_1106000	11	255714	257141	-	1428	22	20	6	1	1	2	0	0	2	3	0
PF3D7_1106100	11	258779	259981	+	1203	1	0	0	6	5	3	0	0	1	3	0
PF3D7_1106200	11	260867	263331	+	2465	1	7	1	4	5	12	0	0	0	0	0
PF3D7_1106300	11	263604	266570	-	2967	3	2	1	7	3	6	2	0	1	2	2
PF3D7_1106400	11	267547	267897	+	351	0	1	1	0	0	0	0	0	0	0	0
PF3D7_1106500	11	268244	274552	-	6309	1	0	0	1	1	0	2	0	0	0	1
PF3D7_1106600	11	275726	279667	+	3942	0	0	0	1	0	0	1	0	1	1	0
PF3D7_1106700	11	279920	282994	-	3075	0	2	0	0	1	0	0	0	0	0	0
PF3D7_1106800	11	283869	289224	+	5356	0	0	1	6	5	9	0	2	3	4	1
PF3D7_1106900	11	289667	290286	+	620	0	0	0	0	0	0	0	0	0	0	1
PF3D7_1107000	11	291680	292502	+	823	4	12	0	38	11	29	0	0	1	0	0
