Geneid	Chr	Start	End	Strand	Length	SRR5298122	SRR5298123	SRR5298124	SRR5298125	SRR5298126	SRR5298127	SRR5298128	SRR5298129	SRR5298130	SRR5298131	SRR5298132	SRR5298133	SRR5298134	SRR5298135
PVX_080140	10	422594	424057	-	1464	582	703	1817	2132	523	549	1153	1312	455	554	424	435	19	38
PVX_080145	10	424988	427647	+	2660	1139	1221	2912	3345	894	973	2060	2308	891	1020	819	910	38	85
PVX_080150	10	431456	437520	-	6065	2475	2658	4475	4791	1849	2032	3090	3312	1876	2078	1640	1728	100	122
PVX_080155	10	437790	440579	-	2790	1026	1277	3008	3452	826	951	1990	2327	934	978	753	820	41	46
PVX_080160	10	441543	444174	-	2632	1254	1330	3319	3532	939	972	2383	2495	998	1035	807	850	44	85
PVX_080165	10	446266	446547	+	282	124	162	446	533	107	110	298	379	112	135	138	139	2	3
PVX_080170	10	446956	448518	-	1563	658	784	2070	2268	520	602	1460	1583	513	592	477	507	24	33
PVX_080175	10	448912	450890	+	1979	919	1034	2628	2884	756	722	1749	2041	679	788	634	702	24	157
PVX_080180	10	452549	457290	+	4742	2062	2123	4428	4858	1606	1694	2782	2913	1595	1761	1370	1449	52	142
PVX_080185	10	457613	459017	-	1405	701	726	1590	1817	543	594	1191	1278	472	644	447	506	22	24
PVX_080190	10	460118	465858	+	5741	2365	2656	3302	3778	1749	1886	2408	2623	1780	2059	1613	1791	116	132
PVX_080195	10	466562	468909	+	2348	938	992	2233	2419	698	733	1515	1687	725	797	580	665	18	49
PVX_080200	10	468999	471933	-	2935	1177	1341	3154	3575	951	1123	2225	2412	991	1099	838	930	29	72
PVX_080205	10	472444	478542	+	6099	2503	2713	4267	4588	2022	2246	2776	3056	1961	2230	1662	1903	67	135
PVX_080210	10	480606	483518	+	2913	1182	1295	2579	2737	880	960	1572	1712	927	980	785	861	41	68
PVX_080215	10	484756	486373	+	1618	612	776	1585	1928	448	581	1036	1288	479	576	388	486	22	51
PVX_080220	10	487452	488697	+	1246	146	171	364	442	107	121	214	301	102	132	81	123	7	8
PVX_080225	10	489552	490523	+	972	392	420	1104	1330	290	298	674	843	345	372	269	314	15	22
PVX_080230	10	490988	492253	-	1266	414	456	1059	1294	302	322	777	944	375	418	266	342	5	21
PVX_080235	10	493385	495454	+	2070	896	991	2029	2167	721	791	1281	1535	725	756	589	662	31	52
PVX_080240	10	496492	500791	-	4300	1712	1928	4546	5148	1335	1512	2920	3281	1362	1478	1083	1184	66	93
PVX_080245	10	502398	503932	-	1535	566	669	1768	2065	416	518	1223	1417	457	541	364	462	18	23
PVX_080250	10	505278	506753	+	1476	537	639	1444	1567	422	482	941	1064	463	544	348	430	31	42
PVX_080255	10	511771	516231	+	4461	1690	1825	2440	2619	1274	1283	1613	1710	1307	1442	1033	1107	37	100
PVX_080260	10	517998	519454	-	1457	525	596	1038	1318	337	418	728	928	436	485	296	404	25	48
PVX_080265	10	524991	527210	-	2220	887	960	1836	2045	642	780	1334	1499	672	785	629	668	32	57
PVX_080270	10	532081	540355	+	8275	2981	2947	3983	4125	2109	2126	2646	2772	2414	2434	1804	1956	335	176
PVX_080275	10	542936	544268	+	1333	591	693	1748	1917	453	531	1091	1193	435	537	387	438	12	28
PVX_080280	10	544821	546461	-	1641	616	694	1477	1759	389	491	1026	1186	474	566	379	448	21	28
PVX_080285	10	549593	551405	+	1813	545	704	1590	2055	333	482	1111	1270	421	545	309	394	9	25
PVX_080290	10	552171	552991	-	821	309	371	922	998	251	274	629	682	221	255	217	247	12	19
PVX_080295	10	553327	555180	-	1854	661	715	1805	2013	457	546	1272	1418	482	537	431	443	19	39
PVX_080300	10	556845	558001	+	1157	377	467	1142	1467	325	350	842	977	306	410	259	316	11	25
PVX_080305	10	559037	560727	+	1691	619	759	1872	2170	464	517	1348	1495	537	527	406	507	16	40
PVX_080310	10	565229	570998	+	5770	1710	1899	3261	3474	1237	1358	2252	2409	1455	1477	1163	1235	36	82
PVX_080315	10	572047	575985	-	3939	1569	1630	3517	3803	1186	1271	2465	2755	1271	1330	1115	1142	45	98
PVX_080320	10	579004	582024	+	3021	1019	1141	2314	2500	852	901	1655	1754	916	961	721	761	24	55
PVX_080325	10	583036	583749	+	714	229	313	721	951	163	235	539	658	188	273	177	210	8	11
PVX_080330	10	583872	586697	+	2826	744	899	2250	2730	590	607	1542	1824	614	710	504	546	21	39
PVX_080335	10	587128	588069	+	942	398	429	1228	1382	321	317	830	873	297	305	268	302	6	15
PVX_080340	10	588903	592739	-	3837	1437	1605	3396	3882	1004	1116	2323	2701	1197	1303	884	1003	45	73
PVX_080345	10	593577	595354	-	1778	576	581	1631	1785	417	418	1018	1123	426	499	348	372	18	27
PVX_080350	10	596412	598218	+	1807	717	784	1938	1963	595	647	1219	1365	562	612	478	550	22	47
PVX_080355	10	600313	604578	+	4266	1474	1482	3310	3497	1141	1135	2079	2121	1320	1244	1043	1103	62	81
PVX_080360	10	605882	606601	+	720	265	277	733	810	180	196	536	631	214	218	179	186	3	4
PVX_080365	10	606909	609900	-	2992	1187	1208	2281	2471	877	1003	1636	1826	949	1018	759	858	31	74
PVX_080370	10	611257	612669	+	1413	634	639	1789	1911	452	519	1215	1317	502	540	398	462	15	35
PVX_080375	10	614210	616627	+	2418	846	966	1033	1142	635	682	762	849	681	776	617	582	19	39
PVX_080380	10	618089	621496	-	3408	1464	1568	2299	2520	1155	1179	1614	1648	1182	1263	1021	1087	42	92
PVX_080385	10	626300	628208	+	1909	769	898	1771	1983	529	587	1200	1337	571	670	506	521	21	37
PVX_080390	10	629322	631010	+	1689	623	650	1387	1521	435	441	895	1045	463	508	381	428	41	37
PVX_080395	10	631965	633893	+	1929	784	858	1960	2214	584	603	1416	1463	627	651	496	571	30	39
PVX_080400	10	634422	636072	+	1651	679	741	2163	2398	474	574	1471	1676	526	593	459	487	17	21
PVX_080405	10	637265	638773	+	1509	561	652	1584	1791	394	437	1129	1298	456	474	361	390	27	27
PVX_080410	10	646072	653262	+	7191	2221	2400	1894	2091	1642	1736	1172	1370	1733	1858	1406	1545	105	105
PVX_080415	10	654897	659549	-	4653	1705	1858	1764	1987	1337	1369	1157	1266	1401	1449	1205	1260	74	113
PVX_080420	10	662605	666705	+	4101	1369	1546	2900	3240	987	1059	2112	2268	1116	1220	937	1057	41	54
PVX_080425	10	667096	669706	-	2611	889	937	2217	2519	641	706	1493	1722	700	811	628	640	14	50
PVX_080430	10	671226	672302	+	1077	386	434	1218	1415	285	316	872	960	323	352	256	328	12	31
PVX_080435	10	672775	674412	-	1638	584	656	1856	1906	417	489	1184	1298	421	480	425	464	10	56
PVX_080440	10	676547	678303	+	1757	511	514	1404	1582	340	396	1025	1148	396	391	306	342	8	27
PVX_080445	10	678841	681711	-	2871	1035	1160	2041	2242	764	789	1266	1463	809	917	704	757	18	52
PVX_080450	10	683741	685536	+	1796	722	815	1916	2242	562	636	1346	1493	611	642	483	521	12	37
PVX_080455	10	686907	687167	+	261	111	135	324	363	86	132	211	293	102	111	58	101	8	12
PVX_080460	10	690672	692066	+	1395	584	617	1630	1735	440	493	1115	1166	474	477	397	353	20	25
PVX_080465	10	693047	699468	-	6422	2054	2194	3658	4249	1524	1732	2528	2868	1712	1731	1265	1413	63	125
PVX_080470	10	701222	704463	+	3242	1090	1303	1925	2279	728	1001	1217	1395	916	1042	710	868	31	47
PVX_080475	10	704745	707530	-	2786	776	934	1694	1883	556	644	1182	1416	674	738	537	620	47	62
PVX_080480	10	709709	715313	-	5605	1984	2135	4145	4639	1500	1531	2790	3124	1529	1673	1281	1399	62	118
PVX_080485	10	716482	717310	-	829	166	168	573	616	93	153	358	469	162	162	92	150	3	5
PVX_080490	10	717591	719195	+	1605	529	548	1388	1672	379	430	1051	1264	450	494	364	431	12	21
PVX_080495	10	720284	723136	+	2853	932	943	1850	1961	622	749	1232	1318	807	910	665	762	37	65
PVX_080500	10	723755	725527	-	1773	781	878	2463	2597	606	662	1619	1755	617	664	554	615	12	35
PVX_080505	10	726545	729481	+	2937	983	1131	2122	2518	726	813	1424	1651	794	948	659	782	61	46
PVX_080510	10	729800	733945	-	4146	1462	1625	3628	4215	1032	1168	2607	2898	1160	1268	959	1144	47	126
PVX_080515	10	735971	737469	+	1499	229	269	590	775	163	216	409	556	212	197	164	186	6	20
PVX_080520	10	737760	740352	+	2593	869	943	2649	3022	701	795	1822	2186	717	841	564	692	26	34
PVX_080525	10	741383	744526	-	3144	922	928	1711	1889	626	739	1236	1344	769	833	628	620	35	50
PVX_080530	10	745222	747294	-	2073	747	788	1263	1437	533	595	887	1012	608	632	569	572	22	46
PVX_080535	10	750278	753424	+	3147	983	1056	2548	2730	750	764	1444	1655	818	860	613	635	78	65
PVX_080540	10	754304	755831	+	1528	565	578	1050	1193	415	507	746	845	461	542	397	410	23	27
PVX_080545	10	756012	757045	-	1034	315	348	534	641	226	279	424	485	300	360	258	270	9	35
PVX_080550	10	758365	758988	+	624	201	231	562	678	160	153	511	540	174	201	155	178	12	16
PVX_080555	10	759908	763056	-	3149	1001	1086	1885	2187	646	763	1340	1484	836	935	655	713	27	66
PVX_080560	10	764911	768628	+	3718	1203	1293	2538	2772	865	983	1789	2009	981	1095	863	961	35	55
PVX_080565	10	769200	769758	-	559	206	256	683	821	136	166	462	600	178	205	119	130	5	9
PVX_080570	10	771147	773350	+	2204	697	882	1893	2335	536	675	1210	1444	552	671	502	543	30	32
PVX_080575	10	774097	775152	+	1056	350	426	916	1136	245	296	715	833	292	309	245	288	9	15
PVX_080580	10	775805	783300	-	7496	2338	2721	3964	4367	1827	2016	2598	2978	2110	2216	1760	1789	93	136
PVX_080585	10	784956	785958	+	1003	343	359	565	602	284	296	491	535	317	338	232	268	11	26
PVX_080590	10	786272	787673	-	1402	537	601	1062	1302	401	423	729	833	408	453	319	405	7	26
PVX_080595	10	788037	788921	-	885	305	440	1018	1204	238	305	603	724	242	308	224	242	4	31
PVX_080600	10	789470	793441	+	3972	1623	1800	4764	5401	1167	1431	3212	3530	1336	1428	1107	1210	37	91
PVX_080605	10	794522	795295	+	774	328	374	867	1013	260	300	653	688	284	270	229	261	3	30
PVX_080610	10	795423	798104	-	2682	888	1077	2744	3191	629	761	1930	2297	673	845	550	675	24	52
PVX_080615	10	800750	803860	+	3111	1039	1206	2554	2912	830	770	1742	2030	774	966	666	729	63	68
PVX_080620	10	808020	808679	-	660	272	294	672	761	228	195	516	573	220	237	156	185	3	11
PVX_080625	10	810440	811620	+	1181	439	543	1170	1446	341	395	787	895	356	387	265	314	38	31
PVX_080630	10	812599	814578	+	1980	687	814	2079	2245	550	551	1425	1571	574	645	469	582	21	31
PVX_080635	10	814860	815739	+	880	275	314	927	1065	241	236	642	728	246	277	203	222	6	11
PVX_080640	10	815181	816731	-	1551	445	517	1552	1785	340	409	1289	1431	455	516	357	451	10	35
PVX_080645	10	817259	819361	-	2103	615	754	1618	1931	544	622	1071	1236	568	652	493	502	23	57
PVX_080650	10	821337	825196	+	3860	1437	1551	3696	4048	1063	1296	2369	2473	1080	1261	953	1029	41	64
PVX_080655	10	825412	826441	-	1030	256	300	734	853	173	250	404	560	216	254	150	211	22	11
PVX_080660	10	829185	863703	-	34519	12477	13303	10935	11465	9900	10082	7150	7569	10170	10888	8843	9307	490	700
PVX_080665	10	868523	870184	-	1662	578	662	1679	1825	508	506	1311	1374	448	497	403	430	32	42
PVX_080670	10	873334	877314	+	3981	1858	1906	2987	3502	1392	1510	2152	2408	1376	1572	1243	1364	64	140
PVX_080675	10	878146	881093	-	2948	1565	1734	2762	3211	1231	1392	1792	1957	1154	1328	1005	1092	27	88
PVX_080680	10	882567	883948	-	1382	743	814	1949	2184	534	635	1219	1473	534	582	486	548	13	38
PVX_080685	10	884365	885472	+	1108	692	796	1613	1912	504	607	1103	1192	469	521	387	470	16	28
PVX_080690	10	888517	891216	-	2700	1461	1724	1863	2047	1288	1316	1209	1339	1189	1202	960	1034	41	114
PVX_080695	10	891414	891722	-	309	217	252	134	175	191	251	113	122	173	180	136	186	5	24
PVX_080700	10	892405	893496	-	1092	700	729	458	458	583	564	287	318	546	586	408	451	16	70
PVX_098085	10	905796	908600	+	2805	1135	1332	2074	2316	924	972	1387	1486	959	1013	773	821	44	80
PVX_098080	10	908928	910496	-	1569	743	830	1808	2056	539	603	1352	1423	556	614	444	519	15	32
PVX_098075	10	911940	913419	+	1480	597	639	1611	1757	379	465	1143	1291	438	484	369	423	16	34
PVX_098070	10	914149	916362	-	2214	970	1092	2412	2688	721	822	1671	1786	765	807	613	718	23	46
PVX_098065	10	923683	931197	+	7515	2260	2417	3197	3517	1624	1817	2141	2456	1941	1948	1417	1560	87	108
PVX_098060	10	932042	935164	-	3123	897	1025	2426	2811	703	755	1830	2068	719	841	646	764	28	53
PVX_098055	10	935640	936854	-	1215	421	495	1324	1526	360	398	894	1059	352	454	335	399	14	33
PVX_098050	10	937601	943077	-	5477	1537	1742	2634	2798	1118	1387	1657	1854	1246	1411	1046	1151	52	100
PVX_098045	10	945129	948256	+	3128	956	972	1674	1780	668	766	1285	1363	772	869	635	652	35	52
PVX_098040	10	947622	949628	-	2007	581	618	1226	1328	470	495	851	986	527	505	413	471	23	32
PVX_098035	10	950351	951664	-	1314	460	484	1536	1710	404	392	1089	1225	382	418	302	371	29	35
PVX_098030	10	952266	952951	+	686	205	270	601	729	192	204	336	455	159	207	156	169	4	21
PVX_098025	10	953437	962001	+	8565	3174	3261	4384	4834	2331	2511	3264	3474	2604	2826	2067	2201	120	176
PVX_098020	10	966270	970637	-	4368	1700	1884	1635	1669	1327	1362	1094	1302	1333	1435	1213	1215	629	136
PVX_098015	10	973520	975259	+	1740	473	573	1569	1720	406	409	1109	1303	449	489	321	413	229	44
PVX_098010	10	975894	984224	-	8331	2642	2658	2778	3069	1979	1975	2217	2477	2209	2331	1772	1896	106	121
PVX_098005	10	985288	986143	-	856	262	352	826	966	201	231	552	659	203	213	176	178	7	11
PVX_098000	10	986780	987622	+	843	324	358	886	969	241	285	574	701	260	302	238	238	6	9
PVX_097995	10	988982	993370	-	4389	1497	1633	2358	2493	1172	1205	1729	1850	1265	1275	1051	1080	67	93
PVX_097990	10	994696	995998	-	1303	408	435	1197	1202	312	296	824	959	349	363	274	283	18	29
PVX_097985	10	996753	1003466	+	6714	2159	2317	3774	3922	1639	1680	2536	2653	1781	1925	1490	1622	67	135
PVX_097980	10	1003754	1005333	-	1580	511	575	1577	1723	399	448	1058	1179	424	464	327	388	21	35
PVX_097975	10	1006509	1007543	-	1035	473	504	1232	1327	370	381	872	954	363	370	332	366	8	31
PVX_097970	10	1011397	1013007	+	1611	428	487	1147	1285	322	328	839	884	373	415	327	367	13	34
PVX_097965	10	1013578	1018287	-	4710	1615	1801	2516	2816	1237	1370	1797	2185	1338	1481	1097	1252	39	93
PVX_097960	10	1020695	1021762	+	1068	490	551	1082	1258	341	381	718	787	370	463	347	363	16	32
PVX_097955	10	1021916	1023160	-	1245	366	371	1011	1057	246	230	695	766	281	351	255	274	12	14
PVX_097950	10	1023621	1027253	-	3633	1229	1291	2861	3157	872	988	1771	1999	976	1097	855	869	52	68
PVX_097945	10	1030938	1032686	+	1749	604	705	1573	1795	423	530	1082	1184	512	570	435	510	21	33
PVX_097940	10	1033472	1035262	-	1791	699	739	2092	2147	576	604	1191	1339	599	595	512	533	25	57
PVX_097935	10	1039090	1041126	+	2037	743	791	1233	1339	601	635	806	906	578	641	472	539	26	51
PVX_097930	10	1042088	1043116	+	1029	394	452	1077	1195	292	340	664	749	291	329	290	308	3	20
PVX_097925	10	1043812	1045972	+	2161	702	761	916	1024	471	527	633	721	565	695	429	492	169	29
PVX_097920	10	1048459	1050015	+	1557	469	511	1074	1367	298	374	819	1022	357	439	311	363	22	30
PVX_097915	10	1051183	1053016	+	1834	713	717	1845	2248	486	544	1255	1480	506	639	428	545	22	35
PVX_097910	10	1053970	1055200	+	1231	256	327	752	963	173	199	595	732	234	263	159	187	5	18
PVX_097905	10	1056452	1058233	+	1782	742	739	1569	1559	560	577	1100	1178	597	596	508	579	22	40
PVX_097900	10	1059093	1061976	-	2884	1120	1088	1845	1968	848	910	1304	1383	814	913	766	775	21	65
PVX_097895	10	1063010	1064725	-	1716	597	644	1567	1746	439	542	1257	1369	468	577	423	476	15	24
PVX_097890	10	1066594	1067703	+	1110	424	519	1357	1545	366	405	887	974	371	403	307	326	28	31
PVX_097885	10	1068265	1074057	-	5793	1948	2071	2644	2726	1498	1631	1857	2101	1590	1750	1331	1460	89	84
PVX_097880	10	1075110	1079312	-	4203	1509	1690	3326	3624	1162	1199	2374	2637	1208	1269	993	1138	92	85
PVX_097875	10	1081631	1083539	+	1909	534	608	1600	1782	408	468	1201	1303	447	512	409	421	24	36
PVX_097870	10	1083592	1084590	+	999	396	428	1015	1058	335	347	730	675	309	319	274	301	21	36
PVX_097865	10	1084750	1085502	-	753	357	397	972	1224	300	363	682	838	272	341	243	318	9	18
PVX_097860	10	1086126	1087550	+	1425	484	593	1455	1562	379	429	1024	1138	395	459	353	392	17	20
PVX_097855	10	1088147	1089217	-	1071	459	489	1292	1606	385	332	964	1028	323	381	290	350	9	29
PVX_097850	10	1092071	1093476	+	1406	486	537	1300	1579	304	374	966	1086	359	399	280	349	42	37
PVX_097845	10	1096154	1097596	+	1443	599	592	1635	1742	502	473	1142	1143	439	508	448	414	17	46
PVX_097840	10	1098426	1099794	-	1369	554	674	1913	2175	464	575	1231	1513	436	470	378	447	18	30
PVX_097835	10	1101553	1105422	+	3870	1605	1712	2445	2577	1281	1357	1826	1812	1251	1342	1103	1115	172	68
PVX_097830	10	1107155	1109113	+	1959	670	773	1043	1126	503	567	757	883	568	678	520	513	50	42
PVX_097825	10	1109361	1111299	-	1939	800	862	1305	1393	599	637	889	968	635	615	454	534	21	27
PVX_097820	10	1113787	1115589	-	1803	637	722	1548	1659	507	533	1088	1258	570	587	414	513	22	38
PVX_097815	10	1118166	1125904	-	7739	2655	2931	4318	4901	1887	2181	2940	3246	2161	2320	1713	2017	89	151
PVX_097810	10	1127806	1135481	+	7676	2581	2723	3971	4434	1902	2034	2748	3065	2148	2317	1808	1898	102	141
PVX_097805	10	1135611	1138432	-	2822	769	892	2216	2618	527	665	1584	1878	638	791	493	559	35	39
PVX_097800	10	1139578	1153524	+	13947	5186	5404	3780	4165	4001	4115	2642	3015	3985	4539	3386	3672	145	262
PVX_097795	10	1154382	1159151	-	4770	1752	1975	2308	2433	1335	1378	1473	1488	1449	1455	1202	1313	49	109
PVX_097790	10	1161417	1162436	-	1020	409	481	938	1152	298	317	703	826	316	393	267	283	5	21
PVX_097785	10	1166142	1168304	-	2163	955	981	1273	1342	698	786	948	987	724	771	656	671	32	56
PVX_097780	10	1169850	1171378	+	1529	686	745	1675	1865	518	591	1242	1342	516	574	469	520	28	32
PVX_097775	10	1171098	1173948	-	2851	959	1049	2143	2359	705	814	1609	1750	825	949	698	756	50	54
PVX_097770	10	1176943	1182868	-	5926	2496	2706	2672	3045	1789	2064	1856	2065	1987	2155	1670	1718	101	118
PVX_097765	10	1184612	1186727	+	2116	894	999	2994	3175	674	752	1979	2069	759	823	607	625	30	71
PVX_097760	10	1187639	1189251	+	1613	682	818	1984	2281	564	599	1317	1584	514	592	456	539	25	28
PVX_097755	10	1190129	1193892	+	3764	1469	1634	3545	3898	1065	1253	2444	2746	1207	1334	973	1087	47	85
PVX_097750	10	1195819	1198197	+	2379	1070	1083	2445	2698	812	856	1674	1895	832	854	726	714	30	36
PVX_097745	10	1199582	1200121	-	540	184	193	607	685	133	175	421	487	145	152	121	120	5	7
PVX_097740	10	1205011	1207054	+	2044	930	930	2648	2663	687	755	1853	1922	735	798	585	667	166	63
PVX_097735	10	1209374	1210273	-	900	354	398	1065	1221	262	297	716	831	292	348	208	260	9	19
PVX_097730	10	1211955	1213304	-	1350	633	643	1562	1647	425	469	1136	1164	455	547	364	405	16	61
PVX_097725	10	1216276	1217424	-	1149	467	475	1100	1207	346	432	816	820	401	405	326	352	26	31
PVX_097720	10	1218512	1221845	-	3334	1055	1102	2248	2317	811	910	1490	1712	885	922	710	765	52	57
PVX_097715	10	1222636	1223988	-	1353	460	603	1265	1529	388	432	829	975	399	470	318	377	13	25
PVX_097710	10	1225905	1229636	-	3732	2430	2665	4123	4638	1934	1979	2683	2805	1722	1952	1533	1654	44	68
PVX_097705	10	1231013	1233736	-	2724	777	727	1041	1088	576	577	801	740	573	565	525	518	23	46
PVX_097700	10	1234875	1238297	-	3423	446	394	758	638	376	273	562	421	412	312	353	266	26	77
PVX_097695	10	1239722	1242421	-	2700	883	1134	1519	2117	716	883	1143	1468	691	857	592	735	14	36
PVX_097690	10	1243549	1246929	-	3381	1472	1623	2678	2801	1129	1228	1975	1975	1155	1239	1056	997	32	60
PVX_097685	10	1248049	1251384	-	3336	705	664	1340	1289	487	460	877	869	538	477	452	490	22	52
PVX_097680	10	1253347	1256397	-	3051	913	924	1243	1300	756	679	1032	1123	766	766	631	630	39	76
PVX_097675	10	1257728	1260436	-	2709	703	639	796	755	540	466	783	651	540	482	433	450	22	45
PVX_097670	10	1261821	1264358	-	2538	702	809	743	777	599	610	613	686	599	574	483	494	28	71
PVX_097665	10	1267648	1270251	-	2604	1291	1393	2665	2813	1045	1158	1918	2081	1066	1115	878	910	49	80
PVX_097660	10	1272354	1274695	+	2342	1166	1163	2351	2671	774	890	1674	1827	824	955	718	719	25	79
PVX_097655	10	1274765	1276134	-	1370	547	641	1450	1717	460	540	969	1140	468	539	356	459	20	18
PVX_097650	10	1277460	1277793	+	334	167	211	476	591	118	174	297	373	135	157	102	130	7	20
PVX_097645	10	1278651	1279611	-	961	388	430	1129	1299	291	292	849	900	344	393	255	300	7	21
PVX_097640	10	1280218	1281460	+	1243	592	700	1681	1822	471	541	1073	1225	462	546	440	459	20	39
PVX_097635	10	1281736	1285081	+	3346	1610	1727	2644	2963	1233	1258	2013	2194	1202	1252	986	1138	43	70
PVX_097630	10	1286114	1287799	-	1686	782	877	872	1046	606	736	696	805	610	710	526	623	364	35
PVX_097625	10	1290196	1292031	+	1836	1034	1071	2581	2716	740	819	1582	1737	780	856	625	736	33	66
PVX_097620	10	1294641	1295597	+	957	525	542	1191	1321	376	440	866	962	366	436	366	352	28	33
PVX_097615	10	1296729	1297859	-	1131	517	651	1318	1520	431	500	870	922	380	452	324	392	18	33
PVX_097610	10	1299284	1301497	+	2214	992	1055	1756	1835	755	846	1268	1359	766	805	630	669	44	60
PVX_097605	10	1301873	1305827	-	3955	1973	2129	3018	3445	1494	1648	2100	2319	1456	1705	1297	1390	69	180
PVX_097600	10	1306384	1308153	+	1770	878	940	1931	2075	704	772	1340	1471	670	756	567	659	38	44
PVX_097595	10	1308041	1311416	-	3376	1544	1962	2573	2991	1254	1438	1900	2153	1235	1406	1113	1220	75	93
PVX_097592	10	1314570	1316912	+	2343	1215	1321	895	975	894	928	753	840	947	987	843	846	63	82
PVX_097590	10	1319044	1320684	+	1641	891	1111	650	711	776	918	628	774	716	830	557	693	71	93
PVX_097585	10	1321952	1322449	-	498	289	325	137	181	248	282	149	166	242	248	184	217	28	70
PVX_097580	10	1333381	1334310	+	930	549	581	184	236	431	473	159	163	373	430	338	380	52	96
PVX_097577	10	1335857	1337016	-	1160	726	745	337	368	527	582	252	259	508	571	480	500	75	117
PVX_097575	10	1339589	1348572	-	8984	3996	4451	1694	1930	3180	3559	963	1107	3029	3410	2494	2686	394	658
PVX_097570	10	1352851	1355133	-	2283	1132	1218	381	491	852	951	230	248	794	917	673	791	121	171
PVX_097565	10	1360638	1362076	-	1439	927	974	400	444	747	758	202	228	688	711	605	616	134	191
